C501,C502,C001,C101,C102,R001-0301
2025,P01,P16076,P112,P01,80
2025,P01,P16076,P165,P01,3
2025,P01,P16077,P112,P01,100
2025,P01,P16077,P165,P01,4
2025,P01,P16079,P112,P01,83
2025,P01,P16079,P165,P01,4
2025,P01,P16080,P165,P01,1
2025,P01,P16081,P165,P01,0
2025,P01,P16086,P112,P01,106
2025,P01,P16086,P165,P01,4
2025,P01,P16088,P112,P01,63
2025,P01,P16088,P165,P01,11
2025,P01,P16096,P112,P01,3
2025,P01,P16096,P165,P01,0
2025,P01,P16098,P165,P01,1
2025,P01,P16099,P165,P01,1
2025,P01,P16100,P112,P01,25
2025,P01,P16100,P165,P01,1
2025,P01,P16102,P112,P01,166
2025,P01,P16102,P165,P01,15
2025,P01,P16103,P112,P01,24
2025,P01,P16103,P165,P01,1
2025,P01,P16104,P112,P01,16
2025,P01,P16104,P165,P01,1
2025,P01,P16106,P112,P01,220
2025,P01,P16106,P165,P01,7
2025,P01,P16107,P112,P01,354
2025,P01,P16107,P165,P01,10
2025,P01,P16108,P112,P01,240
2025,P01,P16108,P165,P01,7
2025,P01,P17002,P165,P01,3
2025,P01,P17004,P165,P01,9
2025,P01,P17006,P165,P01,19
2025,P01,P17007,P112,P01,53
2025,P01,P17007,P165,P01,28
2025,P01,P17008,P112,P01,15
2025,P01,P17008,P165,P01,8
2025,P01,P17009,P112,P01,3
2025,P01,P17009,P165,P01,2
2025,P01,P17011,P112,P01,30
2025,P01,P17011,P165,P01,16
2025,P01,P17012,P165,P01,1
2025,P01,P17013,P165,P01,2
2025,P01,P17017,P165,P01,0
2025,P01,P17018,P112,P01,17
2025,P01,P17018,P165,P01,9
2025,P01,P17019,P165,P01,3
2025,P01,P17023,P165,P01,1
2025,P01,P17024,P165,P01,1
2025,P01,P17025,P165,P01,0
2025,P01,P17026,P165,P01,2
2025,P01,P17027,P165,P01,1
2025,P01,P17028,P112,P01,10
2025,P01,P17028,P165,P01,6
2025,P01,P17029,P112,P01,15
2025,P01,P17029,P165,P01,14
2025,P01,P17030,P165,P01,6
2025,P01,P17031,P165,P01,0
2025,P01,P17035,P165,P01,0
2025,P01,P18002,P165,P01,22
2025,P01,P18003,P165,P01,16
2025,P01,P18006,P165,P01,42
2025,P01,P18007,P165,P01,28
2025,P01,P18008,P112,P01,12
2025,P01,P18008,P165,P01,4
2025,P01,P18012,P165,P01,0
2025,P01,P18015,P165,P01,1
2025,P01,P18017,P112,P01,75
2025,P01,P18017,P165,P01,27
2025,P01,P18020,P112,P01,294
2025,P01,P18020,P165,P01,31
2025,P01,P19001,P112,P01,12
2025,P01,P19001,P165,P01,1
2025,P01,P19004,P112,P01,9
2025,P01,P19004,P165,P01,1
2025,P01,P19005,P165,P01,1
2025,P01,P19006,P112,P01,2653
2025,P01,P19006,P165,P01,269
2025,P01,P19007,P112,P01,4
2025,P01,P19007,P165,P01,1
2025,P01,P19009,P112,P01,175
2025,P01,P19009,P165,P01,23
2025,P01,P19010,P112,P01,422
2025,P01,P19010,P165,P01,43
2025,P01,P19012,P112,P01,278
2025,P01,P19012,P165,P01,28
2025,P01,P19014,P112,P01,51
2025,P01,P19014,P165,P01,3
2025,P01,P19017,P112,P01,10
2025,P01,P19017,P165,P01,1
2025,P01,P19018,P112,P01,1606
2025,P01,P19018,P165,P01,163
2025,P01,P19019,P112,P01,535
2025,P01,P19019,P165,P01,54
2025,P01,P19021,P112,P01,1946
2025,P01,P19021,P165,P01,197
2025,P01,P19022,P112,P01,4
2025,P01,P19022,P165,P01,1
2025,P01,P19024,P112,P01,2
2025,P01,P19024,P165,P01,0
2025,P01,P19026,P112,P01,2598
2025,P01,P19026,P165,P01,264
2025,P01,P19029,P112,P01,10
2025,P01,P19029,P165,P01,1
2025,P01,P19030,P112,P01,5
2025,P01,P19030,P165,P01,1
2025,P01,P19031,P112,P01,1906
2025,P01,P19031,P165,P01,193
2025,P01,P19033,P112,P01,123
2025,P01,P19033,P165,P01,14
2025,P01,P19036,P112,P01,11
2025,P01,P19036,P165,P01,1
2025,P01,P19038,P112,P01,17
2025,P01,P19038,P165,P01,2
2025,P01,P19039,P112,P01,4620
2025,P01,P19039,P165,P01,469
2025,P01,P19043,P112,P01,1
2025,P01,P19043,P165,P01,0
2025,P01,P19045,P112,P01,350
2025,P01,P19045,P165,P01,36
2025,P01,P19046,P112,P01,1666
2025,P01,P19046,P165,P01,169
2025,P01,P19048,P112,P01,1237
2025,P01,P19048,P165,P01,126
2025,P01,P19049,P112,P01,188
2025,P01,P19049,P165,P01,19
2025,P01,P20001,P112,P01,0
2025,P01,P20001,P165,P01,0
2025,P01,P20002,P165,P01,1
2025,P01,P20003,P165,P01,0
2025,P01,P20004,P112,P01,0
2025,P01,P20004,P165,P01,0
2025,P01,P20005,P112,P01,87
2025,P01,P20005,P165,P01,0
2025,P01,P20006,P112,P01,3
2025,P01,P20006,P165,P01,3
2025,P01,P20007,P112,P01,0
2025,P01,P20007,P165,P01,0
2025,P01,P20009,P165,P01,0
2025,P01,P20010,P165,P01,0
2025,P01,P20011,P112,P01,0
2025,P01,P20011,P165,P01,0
2025,P01,P20012,P112,P01,8
2025,P01,P20012,P165,P01,1
2025,P01,P20013,P112,P01,0
2025,P01,P20013,P165,P01,0
2025,P01,P20014,P112,P01,160
2025,P01,P20014,P165,P01,1
2025,P01,P20015,P112,P01,1
2025,P01,P20015,P165,P01,1
2025,P01,P20016,P112,P01,3
2025,P01,P20016,P165,P01,0
2025,P01,P20017,P112,P01,1
2025,P01,P20017,P165,P01,1
2025,P01,P20018,P112,P01,0
2025,P01,P20018,P165,P01,0
2025,P01,P20019,P112,P01,0
2025,P01,P20019,P165,P01,0
2025,P01,P20020,P112,P01,2
2025,P01,P20020,P165,P01,0
2025,P01,P20021,P165,P01,0
2025,P01,P20022,P112,P01,0
2025,P01,P20022,P165,P01,0
2025,P01,P20023,P112,P01,4
2025,P01,P20023,P165,P01,4
2025,P01,P20024,P165,P01,0
2025,P01,P20026,P112,P01,3
2025,P01,P20026,P165,P01,0
2025,P01,P20027,P165,P01,0
2025,P01,P20028,P112,P01,4
2025,P01,P20028,P165,P01,4
2025,P01,P20029,P165,P01,0
2025,P01,P20030,P112,P01,50
2025,P01,P20030,P165,P01,0
2025,P01,P20031,P165,P01,0
2025,P01,P20032,P112,P01,0
2025,P01,P20032,P165,P01,0
2025,P01,P20033,P112,P01,0
2025,P01,P20033,P165,P01,0
2025,P01,P20034,P112,P01,0
2025,P01,P20034,P165,P01,0
2025,P01,P20035,P112,P01,0
2025,P01,P20035,P165,P01,0
2025,P01,P20036,P165,P01,0
2025,P01,P20037,P112,P01,1
2025,P01,P20037,P165,P01,0
2025,P01,P20038,P112,P01,0
2025,P01,P20038,P165,P01,0
2025,P01,P20039,P112,P01,24
2025,P01,P20039,P165,P01,3
2025,P01,P20040,P165,P01,0
2025,P01,P20041,P165,P01,0
2025,P01,P20042,P112,P01,1
2025,P01,P20042,P165,P01,1
2025,P01,P20043,P112,P01,648
2025,P01,P20043,P165,P01,3
2025,P01,P20044,P165,P01,1
2025,P01,P20045,P112,P01,1
2025,P01,P20045,P165,P01,1
2025,P01,P20046,P112,P01,0
2025,P01,P20046,P165,P01,0
2025,P01,P20047,P112,P01,0
2025,P01,P20047,P165,P01,0
2025,P01,P20048,P112,P01,0
2025,P01,P20048,P165,P01,0
2025,P01,P20049,P112,P01,0
2025,P01,P20049,P165,P01,0
2025,P01,P20050,P112,P01,1
2025,P01,P20050,P165,P01,0
2025,P01,P20051,P112,P01,1
2025,P01,P20051,P165,P01,1
2025,P01,P20053,P112,P01,7
2025,P01,P20053,P165,P01,0
2025,P01,P20054,P112,P01,0
2025,P01,P20054,P165,P01,0
2025,P01,P20055,P112,P01,1
2025,P01,P20055,P165,P01,0
2025,P01,P20056,P165,P01,0
2025,P01,P20057,P165,P01,0
2025,P01,P20058,P165,P01,0
2025,P01,P20059,P112,P01,8
2025,P01,P20059,P165,P01,8
2025,P01,P20060,P165,P01,0
2025,P01,P20061,P112,P01,0
2025,P01,P20061,P165,P01,0
2025,P01,P20062,P112,P01,0
2025,P01,P20062,P165,P01,0
2025,P01,P20063,P112,P01,1
2025,P01,P20063,P165,P01,1
2025,P01,P20065,P112,P01,0
2025,P01,P20065,P165,P01,0
2025,P01,P20067,P112,P01,43
2025,P01,P20067,P165,P01,42
2025,P01,P20068,P112,P01,4
2025,P01,P20068,P165,P01,4
2025,P01,P20069,P112,P01,0
2025,P01,P20069,P165,P01,0
2025,P01,P20070,P165,P01,0
2025,P01,P20071,P112,P01,2
2025,P01,P20071,P165,P01,0
2025,P01,P20072,P112,P01,1
2025,P01,P20072,P165,P01,1
2025,P01,P20073,P112,P01,11
2025,P01,P20073,P165,P01,2
2025,P01,P20074,P112,P01,0
2025,P01,P20074,P165,P01,0
2025,P01,P20076,P165,P01,0
2025,P01,P20077,P112,P01,1
2025,P01,P20077,P165,P01,1
2025,P01,P20078,P112,P01,0
2025,P01,P20078,P165,P01,0
2025,P01,P20079,P112,P01,482
2025,P01,P20079,P165,P01,2
2025,P01,P20080,P112,P01,0
2025,P01,P20080,P165,P01,0
2025,P01,P20081,P112,P01,1
2025,P01,P20081,P165,P01,0
2025,P01,P20082,P165,P01,0
2025,P01,P20083,P112,P01,2
2025,P01,P20083,P165,P01,2
2025,P01,P20084,P112,P01,1
2025,P01,P20084,P165,P01,1
2025,P01,P20085,P112,P01,18
2025,P01,P20085,P165,P01,1
2025,P01,P20086,P112,P01,0
2025,P01,P20086,P165,P01,0
2025,P01,P20087,P112,P01,1
2025,P01,P20087,P165,P01,1
2025,P01,P20088,P165,P01,0
2025,P01,P20089,P112,P01,1
2025,P01,P20089,P165,P01,0
2025,P01,P20090,P165,P01,0
2025,P01,P20091,P112,P01,1
2025,P01,P20091,P165,P01,1
2025,P01,P20092,P112,P01,0
2025,P01,P20092,P165,P01,0
2025,P01,P20093,P112,P01,0
2025,P01,P20093,P165,P01,0
2025,P01,P20094,P112,P01,0
2025,P01,P20094,P165,P01,0
2025,P01,P20095,P112,P01,1
2025,P01,P20095,P165,P01,1
2025,P01,P20096,P112,P01,0
2025,P01,P20096,P165,P01,0
2025,P01,P20097,P112,P01,0
2025,P01,P20097,P165,P01,0
2025,P01,P20098,P165,P01,0
2025,P01,P20099,P165,P01,0
2025,P01,P20100,P165,P01,0
2025,P01,P20101,P112,P01,0
2025,P01,P20101,P165,P01,0
2025,P01,P20102,P112,P01,1
2025,P01,P20102,P165,P01,1
2025,P01,P20103,P112,P01,1
2025,P01,P20103,P165,P01,1
2025,P01,P20104,P112,P01,0
2025,P01,P20104,P165,P01,0
2025,P01,P20105,P112,P01,2
2025,P01,P20105,P165,P01,0
2025,P01,P20106,P112,P01,0
2025,P01,P20106,P165,P01,0
2025,P01,P20107,P112,P01,4
2025,P01,P20107,P165,P01,4
2025,P01,P20108,P112,P01,0
2025,P01,P20108,P165,P01,0
2025,P01,P20109,P165,P01,0
2025,P01,P20110,P112,P01,1
2025,P01,P20110,P165,P01,0
2025,P01,P20111,P165,P01,0
2025,P01,P20112,P112,P01,0
2025,P01,P20112,P165,P01,0
2025,P01,P20113,P112,P01,2
2025,P01,P20113,P165,P01,0
2025,P01,P20114,P112,P01,0
2025,P01,P20114,P165,P01,0
2025,P01,P20115,P112,P01,2
2025,P01,P20115,P165,P01,2
2025,P01,P20116,P165,P01,0
2025,P01,P20117,P112,P01,2
2025,P01,P20117,P165,P01,0
2025,P01,P20118,P112,P01,0
2025,P01,P20118,P165,P01,0
2025,P01,P20119,P112,P01,0
2025,P01,P20119,P165,P01,0
2025,P01,P20120,P112,P01,0
2025,P01,P20120,P165,P01,0
2025,P01,P20121,P112,P01,0
2025,P01,P20121,P165,P01,0
2025,P01,P20123,P112,P01,0
2025,P01,P20123,P165,P01,0
2025,P01,P20124,P112,P01,112
2025,P01,P20124,P165,P01,0
2025,P01,P20126,P112,P01,1
2025,P01,P20126,P165,P01,1
2025,P01,P20127,P112,P01,0
2025,P01,P20127,P165,P01,0
2025,P01,P20128,P112,P01,0
2025,P01,P20128,P165,P01,0
2025,P01,P20129,P112,P01,0
2025,P01,P20129,P165,P01,0
2025,P01,P20131,P112,P01,2
2025,P01,P20131,P165,P01,2
2025,P01,P20132,P112,P01,0
2025,P01,P20132,P165,P01,0
2025,P01,P20133,P112,P01,1
2025,P01,P20133,P165,P01,0
2025,P01,P20134,P165,P01,1
2025,P01,P20135,P112,P01,1
2025,P01,P20135,P165,P01,1
2025,P01,P20136,P165,P01,0
2025,P01,P20137,P112,P01,1
2025,P01,P20137,P165,P01,1
2025,P01,P20138,P112,P01,0
2025,P01,P20138,P165,P01,0
2025,P01,P20139,P112,P01,0
2025,P01,P20139,P165,P01,0
2025,P01,P20140,P112,P01,0
2025,P01,P20140,P165,P01,0
2025,P01,P20142,P165,P01,0
2025,P01,P20144,P112,P01,0
2025,P01,P20144,P165,P01,0
2025,P01,P20145,P112,P01,1
2025,P01,P20145,P165,P01,1
2025,P01,P20146,P112,P01,0
2025,P01,P20146,P165,P01,0
2025,P01,P20147,P112,P01,0
2025,P01,P20147,P165,P01,0
2025,P01,P20148,P112,P01,2
2025,P01,P20148,P165,P01,0
2025,P01,P20149,P112,P01,0
2025,P01,P20149,P165,P01,0
2025,P01,P20150,P112,P01,2
2025,P01,P20150,P165,P01,2
2025,P01,P20151,P112,P01,0
2025,P01,P20151,P165,P01,0
2025,P01,P20152,P112,P01,1
2025,P01,P20152,P165,P01,0
2025,P01,P20153,P165,P01,0
2025,P01,P20154,P112,P01,0
2025,P01,P20154,P165,P01,0
2025,P01,P20155,P112,P01,0
2025,P01,P20155,P165,P01,0
2025,P01,P20156,P112,P01,1
2025,P01,P20156,P165,P01,1
2025,P01,P20157,P112,P01,3
2025,P01,P20157,P165,P01,3
2025,P01,P20158,P165,P01,0
2025,P01,P20159,P112,P01,1
2025,P01,P20159,P165,P01,1
2025,P01,P20160,P112,P01,0
2025,P01,P20160,P165,P01,0
2025,P01,P20161,P112,P01,0
2025,P01,P20161,P165,P01,0
2025,P01,P20162,P112,P01,0
2025,P01,P20162,P165,P01,0
2025,P01,P20163,P165,P01,0
2025,P01,P20164,P112,P01,1
2025,P01,P20164,P165,P01,0
2025,P01,P20165,P112,P01,1
2025,P01,P20165,P165,P01,0
2025,P01,P20166,P165,P01,0
2025,P01,P20167,P112,P01,0
2025,P01,P20167,P165,P01,0
2025,P01,P20168,P165,P01,0
2025,P01,P20169,P165,P01,0
2025,P01,P20170,P112,P01,1
2025,P01,P20170,P165,P01,1
2025,P01,P20171,P165,P01,0
2025,P01,P20172,P112,P01,0
2025,P01,P20172,P165,P01,0
2025,P01,P20173,P112,P01,0
2025,P01,P20173,P165,P01,0
2025,P01,P20174,P112,P01,1
2025,P01,P20174,P165,P01,1
2025,P01,P20175,P112,P01,0
2025,P01,P20175,P165,P01,0
2025,P01,P20176,P112,P01,1
2025,P01,P20176,P165,P01,0
2025,P01,P20177,P165,P01,0
2025,P01,P20178,P112,P01,1
2025,P01,P20178,P165,P01,1
2025,P01,P20179,P112,P01,0
2025,P01,P20179,P165,P01,0
2025,P01,P20180,P165,P01,0
2025,P01,P20181,P112,P01,0
2025,P01,P20181,P165,P01,0
2025,P01,P20182,P165,P01,0
2025,P01,P20183,P112,P01,0
2025,P01,P20183,P165,P01,0
2025,P01,P20184,P165,P01,4
2025,P01,P20185,P165,P01,0
2025,P01,P20186,P112,P01,0
2025,P01,P20186,P165,P01,0
2025,P01,P20187,P165,P01,0
2025,P01,P20188,P165,P01,0
2025,P01,P20189,P165,P01,0
2025,P01,P20190,P165,P01,1
2025,P01,P20191,P112,P01,0
2025,P01,P20191,P165,P01,0
2025,P01,P20192,P112,P01,0
2025,P01,P20192,P165,P01,0
2025,P01,P20193,P112,P01,0
2025,P01,P20193,P165,P01,0
2025,P01,P20194,P112,P01,0
2025,P01,P20194,P165,P01,0
2025,P01,P20195,P112,P01,0
2025,P01,P20195,P165,P01,0
2025,P01,P20196,P112,P01,0
2025,P01,P20196,P165,P01,0
2025,P01,P20197,P112,P01,1
2025,P01,P20197,P165,P01,1
2025,P01,P20198,P165,P01,0
2025,P01,P20199,P112,P01,0
2025,P01,P20199,P165,P01,0
2025,P01,P20201,P112,P01,0
2025,P01,P20201,P165,P01,0
2025,P01,P20202,P112,P01,1
2025,P01,P20202,P165,P01,1
2025,P01,P20203,P112,P01,1
2025,P01,P20203,P165,P01,1
2025,P01,P20204,P112,P01,4
2025,P01,P20204,P165,P01,0
2025,P01,P20205,P165,P01,0
2025,P01,P20206,P165,P01,0
2025,P01,P20207,P165,P01,0
2025,P01,P20208,P112,P01,2
2025,P01,P20208,P165,P01,0
2025,P01,P20209,P112,P01,0
2025,P01,P20209,P165,P01,0
2025,P01,P20210,P112,P01,1
2025,P01,P20210,P165,P01,1
2025,P01,P20211,P112,P01,2
2025,P01,P20211,P165,P01,0
2025,P01,P20212,P165,P01,0
2025,P01,P20213,P165,P01,0
2025,P01,P20214,P112,P01,0
2025,P01,P20214,P165,P01,0
2025,P01,P20215,P112,P01,0
2025,P01,P20215,P165,P01,0
2025,P01,P20216,P112,P01,0
2025,P01,P20216,P165,P01,0
2025,P01,P20217,P112,P01,1
2025,P01,P20217,P165,P01,1
2025,P01,P20218,P112,P01,0
2025,P01,P20218,P165,P01,0
2025,P01,P20219,P112,P01,0
2025,P01,P20219,P165,P01,0
2025,P01,P20220,P112,P01,0
2025,P01,P20220,P165,P01,0
2025,P01,P20221,P112,P01,0
2025,P01,P20221,P165,P01,0
2025,P01,P20222,P112,P01,0
2025,P01,P20222,P165,P01,0
2025,P01,P20223,P112,P01,0
2025,P01,P20223,P165,P01,0
2025,P01,P20224,P112,P01,0
2025,P01,P20224,P165,P01,0
2025,P01,P20225,P165,P01,0
2025,P01,P20226,P112,P01,0
2025,P01,P20226,P165,P01,0
2025,P01,P20227,P112,P01,3
2025,P01,P20227,P165,P01,3
2025,P01,P20228,P112,P01,10
2025,P01,P20228,P165,P01,0
2025,P01,P20229,P112,P01,1
2025,P01,P20229,P165,P01,1
2025,P01,P20230,P112,P01,0
2025,P01,P20230,P165,P01,0
2025,P01,P20231,P112,P01,18
2025,P01,P20231,P165,P01,0
2025,P01,P20232,P165,P01,1
2025,P01,P20233,P112,P01,0
2025,P01,P20233,P165,P01,0
2025,P01,P20234,P112,P01,85
2025,P01,P20234,P165,P01,2
2025,P01,P20235,P112,P01,1
2025,P01,P20235,P165,P01,1
2025,P01,P20236,P112,P01,1
2025,P01,P20236,P165,P01,0
2025,P01,P20237,P112,P01,0
2025,P01,P20237,P165,P01,0
2025,P01,P20238,P112,P01,0
2025,P01,P20238,P165,P01,0
2025,P01,P20239,P112,P01,0
2025,P01,P20239,P165,P01,0
2025,P01,P20240,P112,P01,0
2025,P01,P20240,P165,P01,0
2025,P01,P20241,P112,P01,0
2025,P01,P20241,P165,P01,0
2025,P01,P20242,P112,P01,4
2025,P01,P20242,P165,P01,1
2025,P01,P20243,P112,P01,0
2025,P01,P20243,P165,P01,0
2025,P01,P20244,P112,P01,47
2025,P01,P20244,P165,P01,1
2025,P01,P20245,P112,P01,0
2025,P01,P20245,P165,P01,0
2025,P01,P20246,P112,P01,0
2025,P01,P20246,P165,P01,0
2025,P01,P20247,P112,P01,0
2025,P01,P20247,P165,P01,0
2025,P01,P20248,P112,P01,89
2025,P01,P20248,P165,P01,0
2025,P01,P20249,P165,P01,0
2025,P01,P20250,P112,P01,0
2025,P01,P20250,P165,P01,0
2025,P01,P20251,P165,P01,0
2025,P01,P20252,P112,P01,0
2025,P01,P20252,P165,P01,0
2025,P01,P20253,P112,P01,1
2025,P01,P20253,P165,P01,0
2025,P01,P20254,P112,P01,1
2025,P01,P20254,P165,P01,0
2025,P01,P20255,P112,P01,0
2025,P01,P20255,P165,P01,0
2025,P01,P20256,P112,P01,0
2025,P01,P20256,P165,P01,0
2025,P01,P20257,P165,P01,0
2025,P01,P20258,P112,P01,0
2025,P01,P20258,P165,P01,0
2025,P01,P20259,P112,P01,1
2025,P01,P20259,P165,P01,0
2025,P01,P20260,P112,P01,0
2025,P01,P20260,P165,P01,0
2025,P01,P20261,P112,P01,1
2025,P01,P20261,P165,P01,1
2025,P01,P20262,P112,P01,0
2025,P01,P20262,P165,P01,0
2025,P01,P20263,P112,P01,1
2025,P01,P20263,P165,P01,0
2025,P01,P20264,P112,P01,0
2025,P01,P20264,P165,P01,0
2025,P01,P20266,P112,P01,6
2025,P01,P20266,P165,P01,0
2025,P01,P20267,P112,P01,0
2025,P01,P20267,P165,P01,0
2025,P01,P20268,P112,P01,0
2025,P01,P20268,P165,P01,0
2025,P01,P20269,P112,P01,1
2025,P01,P20269,P165,P01,0
2025,P01,P20270,P112,P01,0
2025,P01,P20270,P165,P01,0
2025,P01,P20271,P112,P01,1
2025,P01,P20271,P165,P01,0
2025,P01,P20272,P165,P01,0
2025,P01,P20273,P112,P01,1
2025,P01,P20273,P165,P01,1
2025,P01,P20274,P112,P01,0
2025,P01,P20274,P165,P01,0
2025,P01,P20275,P165,P01,0
2025,P01,P20276,P112,P01,0
2025,P01,P20276,P165,P01,0
2025,P01,P20277,P112,P01,2
2025,P01,P20277,P165,P01,2
2025,P01,P20278,P165,P01,1
2025,P01,P20279,P112,P01,2
2025,P01,P20279,P165,P01,0
2025,P01,P20280,P112,P01,0
2025,P01,P20280,P165,P01,0
2025,P01,P20281,P112,P01,0
2025,P01,P20281,P165,P01,0
2025,P01,P20282,P112,P01,4
2025,P01,P20282,P165,P01,0
2025,P01,P20283,P112,P01,0
2025,P01,P20283,P165,P01,0
2025,P01,P20284,P112,P01,1
2025,P01,P20284,P165,P01,0
2025,P01,P20285,P165,P01,0
2025,P01,P20286,P112,P01,1
2025,P01,P20286,P165,P01,0
2025,P01,P20287,P112,P01,0
2025,P01,P20287,P165,P01,0
2025,P01,P20288,P112,P01,0
2025,P01,P20288,P165,P01,0
2025,P01,P20289,P112,P01,0
2025,P01,P20289,P165,P01,0
2025,P01,P20290,P112,P01,0
2025,P01,P20290,P165,P01,0
2025,P01,P20291,P112,P01,1
2025,P01,P20291,P165,P01,1
2025,P01,P20292,P112,P01,0
2025,P01,P20292,P165,P01,0
2025,P01,P20293,P112,P01,3
2025,P01,P20293,P165,P01,3
2025,P01,P20294,P112,P01,1
2025,P01,P20294,P165,P01,1
2025,P01,P20295,P112,P01,2
2025,P01,P20295,P165,P01,2
2025,P01,P20296,P112,P01,0
2025,P01,P20296,P165,P01,0
2025,P01,P20297,P112,P01,0
2025,P01,P20297,P165,P01,0
2025,P01,P20298,P112,P01,2
2025,P01,P20298,P165,P01,2
2025,P01,P20299,P112,P01,0
2025,P01,P20299,P165,P01,0
2025,P01,P20300,P165,P01,0
2025,P01,P20301,P112,P01,0
2025,P01,P20301,P165,P01,0
2025,P01,P20302,P165,P01,0
2025,P01,P20303,P112,P01,0
2025,P01,P20303,P165,P01,0
2025,P01,P20304,P112,P01,0
2025,P01,P20304,P165,P01,0
2025,P01,P20305,P112,P01,25
2025,P01,P20305,P165,P01,0
2025,P01,P20306,P112,P01,3
2025,P01,P20306,P165,P01,0
2025,P01,P20308,P112,P01,19
2025,P01,P20308,P165,P01,0
2025,P01,P20309,P165,P01,0
2025,P01,P20310,P112,P01,2
2025,P01,P20310,P165,P01,2
2025,P01,P20311,P112,P01,0
2025,P01,P20311,P165,P01,0
2025,P01,P20312,P165,P01,0
2025,P01,P20313,P112,P01,0
2025,P01,P20313,P165,P01,0
2025,P01,P20314,P165,P01,0
2025,P01,P20315,P112,P01,0
2025,P01,P20315,P165,P01,0
2025,P01,P20316,P112,P01,0
2025,P01,P20316,P165,P01,0
2025,P01,P20317,P112,P01,0
2025,P01,P20317,P165,P01,0
2025,P01,P20318,P165,P01,1
2025,P01,P20319,P165,P01,1
2025,P01,P20320,P112,P01,0
2025,P01,P20320,P165,P01,0
2025,P01,P20321,P112,P01,0
2025,P01,P20321,P165,P01,0
2025,P01,P20322,P112,P01,9
2025,P01,P20322,P165,P01,0
2025,P01,P20323,P165,P01,0
2025,P01,P20324,P112,P01,34
2025,P01,P20324,P165,P01,2
2025,P01,P20326,P112,P01,1
2025,P01,P20326,P165,P01,1
2025,P01,P20328,P112,P01,0
2025,P01,P20328,P165,P01,0
2025,P01,P20329,P112,P01,0
2025,P01,P20329,P165,P01,0
2025,P01,P20330,P165,P01,0
2025,P01,P20331,P112,P01,0
2025,P01,P20331,P165,P01,0
2025,P01,P20332,P112,P01,0
2025,P01,P20332,P165,P01,0
2025,P01,P20333,P112,P01,1
2025,P01,P20333,P165,P01,1
2025,P01,P20334,P165,P01,1
2025,P01,P20335,P112,P01,0
2025,P01,P20335,P165,P01,0
2025,P01,P20336,P112,P01,0
2025,P01,P20336,P165,P01,0
2025,P01,P20337,P112,P01,1
2025,P01,P20337,P165,P01,1
2025,P01,P20338,P112,P01,2
2025,P01,P20338,P165,P01,2
2025,P01,P20339,P112,P01,1
2025,P01,P20339,P165,P01,0
2025,P01,P20340,P112,P01,1
2025,P01,P20340,P165,P01,0
2025,P01,P20341,P112,P01,0
2025,P01,P20341,P165,P01,0
2025,P01,P20342,P112,P01,1
2025,P01,P20342,P165,P01,1
2025,P01,P20343,P112,P01,0
2025,P01,P20343,P165,P01,0
2025,P01,P20344,P112,P01,0
2025,P01,P20344,P165,P01,0
2025,P01,P20345,P165,P01,0
2025,P01,P20346,P112,P01,0
2025,P01,P20346,P165,P01,0
2025,P01,P20347,P112,P01,1
2025,P01,P20347,P165,P01,1
2025,P01,P20348,P112,P01,3
2025,P01,P20348,P165,P01,0
2025,P01,P20349,P112,P01,0
2025,P01,P20349,P165,P01,0
2025,P01,P20350,P112,P01,3
2025,P01,P20350,P165,P01,3
2025,P01,P20351,P112,P01,0
2025,P01,P20351,P165,P01,0
2025,P01,P20352,P112,P01,1
2025,P01,P20352,P165,P01,1
2025,P01,P20353,P112,P01,0
2025,P01,P20353,P165,P01,0
2025,P01,P20354,P112,P01,6
2025,P01,P20354,P165,P01,0
2025,P01,P20355,P112,P01,8
2025,P01,P20355,P165,P01,0
2025,P01,P20356,P112,P01,0
2025,P01,P20356,P165,P01,0
2025,P01,P20358,P112,P01,0
2025,P01,P20358,P165,P01,0
2025,P01,P20359,P112,P01,0
2025,P01,P20359,P165,P01,0
2025,P01,P20360,P112,P01,1
2025,P01,P20360,P165,P01,1
2025,P01,P20361,P112,P01,0
2025,P01,P20361,P165,P01,0
2025,P01,P20362,P112,P01,0
2025,P01,P20362,P165,P01,0
2025,P01,P20363,P112,P01,0
2025,P01,P20363,P165,P01,0
2025,P01,P20364,P165,P01,0
2025,P01,P20365,P112,P01,0
2025,P01,P20365,P165,P01,0
2025,P01,P20366,P112,P01,3
2025,P01,P20366,P165,P01,0
2025,P01,P20367,P165,P01,0
2025,P01,P20368,P112,P01,0
2025,P01,P20368,P165,P01,0
2025,P01,P20369,P112,P01,0
2025,P01,P20369,P165,P01,0
2025,P01,P20370,P112,P01,0
2025,P01,P20370,P165,P01,0
2025,P01,P20371,P112,P01,0
2025,P01,P20371,P165,P01,0
2025,P01,P20372,P112,P01,0
2025,P01,P20372,P165,P01,0
2025,P01,P20373,P112,P01,0
2025,P01,P20373,P165,P01,0
2025,P01,P20374,P112,P01,20
2025,P01,P20374,P165,P01,0
2025,P01,P20375,P112,P01,2
2025,P01,P20375,P165,P01,2
2025,P01,P20376,P112,P01,0
2025,P01,P20376,P165,P01,0
2025,P01,P20377,P165,P01,0
2025,P01,P20378,P112,P01,1
2025,P01,P20378,P165,P01,1
2025,P01,P20379,P112,P01,0
2025,P01,P20379,P165,P01,0
2025,P01,P20380,P112,P01,0
2025,P01,P20380,P165,P01,0
