C601,C003,R027-0201,R027-0202,R027-0203,R027-0204,R027-0205
2024,P080450075,Sí,No,No,No,NA
2024,P080450085,Sí,No,No,No,NA
2024,P080450087,Sí,No,No,No,NA
2024,P080450090,Sí,No,No,No,NA
2024,P080450095,Sí,No,No,No,NA
2024,P080450105,Sí,No,No,No,NA
2024,P080450112,Sí,No,No,No,NA
2024,P080450117,Sí,No,No,No,NA
2024,P080450134,Sí,No,No,No,NA
2024,P080450141,Sí,No,No,No,NA
2024,P080450144,Sí,No,No,No,NA
2024,P080450145,Sí,No,No,No,NA
2024,P080450147,Sí,No,No,No,NA
2024,P080450148,Sí,No,No,No,NA
2024,P080450199,Sí,No,No,No,NA
2024,P080450204,Sí,No,No,No,NA
2024,P080450206,Sí,No,No,No,NA
2024,P080450210,Sí,No,No,No,NA
2024,P080450214,Sí,No,No,No,NA
2024,P080450224,Sí,No,No,No,NA
2024,P080450227,Sí,No,No,No,NA
2024,P080450228,Sí,No,No,No,NA
2024,P080450229,Sí,No,No,No,NA
2024,P080450235,Sí,No,No,No,NA
2024,P080450237,Sí,No,No,No,NA
2024,P080450246,Sí,No,No,No,NA
2024,P080450247,Sí,No,No,No,NA
2024,P080450248,Sí,No,No,No,NA
2024,P080450249,Sí,No,No,No,NA
2024,P080450250,Sí,No,No,No,NA
2024,P080450252,Sí,No,No,No,NA
2024,P080450253,Sí,No,No,No,NA
2024,P080450255,Sí,No,No,No,NA
2024,P080450256,Sí,No,No,No,NA
2024,P080450257,Sí,No,No,No,NA
2024,P080450259,Sí,No,No,No,NA
2024,P080450283,Sí,No,No,No,NA
2024,P080450291,Sí,No,No,No,NA
2024,P080450328,Sí,No,No,No,NA
2024,P080450336,Sí,No,No,No,NA
2024,P080450344,Sí,No,No,No,NA
2024,P080450349,Sí,No,No,No,NA
2024,P080450354,Sí,No,No,No,NA
2024,P080450358,Sí,No,No,No,NA
2024,P080450388,Sí,No,No,No,NA
2024,P080450403,Sí,No,No,No,NA
2024,P080450446,Sí,No,No,No,NA
2024,P080450448,Sí,No,No,No,NA
2024,P080450450,Sí,No,No,No,NA
2024,P080450457,Sí,No,No,No,NA
2024,P080450458,Sí,No,No,No,NA
2024,P080450461,Sí,No,No,No,NA
2024,P080450465,Sí,No,No,No,NA
2024,P080450468,Sí,No,No,No,NA
2024,P080450473,Sí,No,No,No,NA
2024,P080450475,Sí,No,No,No,NA
2024,P080450477,Sí,No,No,No,NA
2024,P080450478,Sí,No,No,No,NA
2024,P080450479,Sí,No,No,No,NA
2024,P080450482,Sí,No,No,No,NA
2024,P080450483,Sí,No,No,No,NA
2024,P080450485,Sí,No,No,No,NA
2024,P080450487,Sí,No,No,No,NA
2024,P080450488,Sí,No,No,No,NA
2024,P080450489,Sí,No,No,No,NA
2024,P080450492,Sí,No,No,No,NA
2024,P080450498,Sí,No,No,No,NA
2024,P080450501,Sí,No,No,No,NA
2024,P080450503,Sí,No,No,No,NA
2024,P080450506,Sí,No,No,No,NA
2024,P080450508,Sí,No,No,No,NA
2024,P080450510,Sí,No,No,No,NA
2024,P080450511,Sí,No,No,No,NA
2024,P080450512,Sí,No,No,No,NA
2024,P080450513,Sí,No,No,No,NA
2024,P080450518,Sí,No,No,No,NA
2024,P080450523,Sí,No,No,No,NA
2024,P080450524,Sí,No,No,No,NA
2024,P080450525,Sí,No,No,No,NA
2024,P080450529,Sí,No,No,No,NA
2024,P080450530,Sí,No,No,No,NA
2024,P080450532,Sí,No,No,No,NA
2024,P080450533,Sí,No,No,No,NA
2024,P080450544,Sí,No,No,No,NA
2024,P080450545,Sí,No,No,No,NA
2024,P080450548,Sí,No,No,No,NA
2024,P080450551,Sí,No,No,No,NA
2024,P080450552,Sí,No,No,No,NA
2024,P080450553,Sí,No,No,No,NA
2024,P080450555,Sí,No,No,No,NA
2024,P080450556,Sí,No,No,No,NA
2024,P080450558,Sí,No,No,No,NA
2024,P080450559,Sí,No,No,No,NA
2024,P080450561,Sí,No,No,No,NA
2024,P080450562,Sí,No,No,No,NA
2024,P080450563,Sí,No,No,No,NA
2024,P080450565,Sí,No,No,No,NA
2024,P080450568,Sí,No,No,No,NA
2024,P080450571,Sí,No,No,No,NA
2024,P080450573,Sí,No,No,No,NA
2024,P080450576,Sí,No,No,No,NA
2024,P080450582,Sí,No,No,No,NA
2024,P080450590,Sí,No,No,No,NA
2024,P080450591,Sí,No,No,No,NA
2024,P080450592,Sí,No,No,No,NA
2024,P080450601,Sí,No,No,No,NA
2024,P080450602,Sí,No,No,No,NA
2024,P080450603,Sí,No,No,No,NA
2024,P080450604,Sí,No,No,No,NA
2024,P080450609,Sí,No,No,No,NA
2024,P080450615,Sí,No,No,No,NA
2024,P080450616,Sí,No,No,No,NA
2024,P080450617,Sí,No,No,No,NA
2024,P080450618,Sí,No,No,No,NA
2024,P080450619,Sí,No,No,No,NA
2024,P080450624,Sí,No,No,No,NA
2024,P080450632,Sí,No,No,No,NA
2024,P080450633,Sí,No,No,No,NA
2024,P080450637,Sí,No,No,No,NA
2024,P080450638,Sí,No,No,No,NA
2024,P080450643,Sí,No,No,No,NA
2024,P080450644,Sí,No,No,No,NA
2024,P080450655,Sí,No,No,No,NA
2024,P080450656,Sí,No,No,No,NA
2024,P080450658,Sí,No,No,No,NA
2024,P080450672,Sí,No,No,No,NA
2024,P080450675,Sí,No,No,No,NA
2024,P080450685,Sí,No,No,No,NA
2024,P080450686,Sí,No,No,No,NA
2024,P080450688,Sí,No,No,No,NA
2024,P080450690,Sí,No,No,No,NA
2024,P080450691,Sí,No,No,No,NA
2024,P080450697,Sí,No,No,No,NA
2024,P080450699,Sí,No,No,No,NA
2024,P080450700,Sí,No,No,No,NA
2024,P080450702,Sí,No,No,No,NA
2024,P080450706,Sí,No,No,No,NA
2024,P080450707,Sí,No,No,No,NA
2024,P080450717,Sí,No,No,No,NA
2024,P080450718,Sí,No,No,No,NA
2024,P080450721,Sí,No,No,No,NA
2024,P080450722,Sí,No,No,No,NA
2024,P080450726,Sí,No,No,No,NA
2024,P080450727,Sí,No,No,No,NA
2024,P080450729,Sí,No,No,No,NA
2024,P080450731,Sí,No,No,No,NA
2024,P080450735,Sí,No,No,No,NA
2024,P080450736,Sí,No,No,No,NA
2024,P080450738,Sí,No,No,No,NA
2024,P080450739,Sí,No,No,No,NA
2024,P080450744,Sí,No,No,No,NA
2024,P080450746,Sí,No,No,No,NA
2024,P080450748,Sí,No,No,No,NA
2024,P080450753,Sí,No,No,No,NA
2024,P080450756,Sí,No,No,No,NA
2024,P080450757,Sí,No,No,No,NA
2024,P080450763,Sí,No,No,No,NA
2024,P080450774,Sí,No,No,No,NA
2024,P080450777,Sí,No,No,No,NA
2024,P080450782,Sí,No,No,No,NA
2024,P080450783,Sí,No,No,No,NA
2024,P080450786,Sí,No,No,No,NA
2024,P080450788,Sí,No,No,No,NA
2024,P080450789,Sí,No,No,No,NA
2024,P080450799,Sí,No,No,No,NA
2024,P080450800,Sí,No,No,No,NA
2024,P080450807,Sí,No,No,No,NA
2024,P080450814,Sí,No,No,No,NA
2024,P080450817,Sí,No,No,No,NA
2024,P080450818,Sí,No,No,No,NA
2024,P080450819,Sí,No,No,No,NA
2024,P080450821,Sí,No,No,No,NA
2024,P080450825,Sí,No,No,No,NA
2024,P080450826,Sí,No,No,No,NA
2024,P080450829,Sí,No,No,No,NA
2024,P080450837,Sí,No,No,No,NA
2024,P080450838,Sí,No,No,No,NA
2024,P080450839,Sí,No,No,No,NA
2024,P080450848,Sí,No,No,No,NA
2024,P080450850,Sí,No,No,No,NA
2024,P080450856,Sí,No,No,No,NA
2024,P080450857,Sí,No,No,No,NA
2024,P080450863,Sí,No,No,No,NA
2024,P080450865,Sí,No,No,No,NA
2024,P080450870,Sí,No,No,No,NA
2024,P080450878,Sí,No,No,No,NA
2024,P080450883,Sí,No,No,No,NA
2024,P080450884,Sí,No,No,No,NA
2024,P080450887,Sí,No,No,No,NA
2024,P080450891,Sí,No,No,No,NA
2024,P080450894,Sí,No,No,No,NA
2024,P080450896,Sí,No,No,No,NA
2024,P080450900,Sí,No,No,No,NA
2024,P080450902,Sí,No,No,No,NA
2024,P080450905,Sí,No,No,No,NA
2024,P080450907,Sí,No,No,No,NA
2024,P080450917,Sí,No,No,No,NA
2024,P080450924,Sí,No,No,No,NA
2024,P080450925,Sí,No,No,No,NA
2024,P080450927,Sí,No,No,No,NA
2024,P080450928,Sí,No,No,No,NA
2024,P080450929,Sí,No,No,No,NA
2024,P080450935,Sí,No,No,No,NA
2024,P080450937,Sí,No,No,No,NA
2024,P080450938,Sí,No,No,No,NA
2024,P080450939,Sí,No,No,No,NA
2024,P080450940,Sí,No,No,No,NA
2024,P080450942,Sí,No,No,No,NA
2024,P080450944,Sí,No,No,No,NA
2024,P080450945,Sí,No,No,No,NA
2024,P080450950,Sí,No,No,No,NA
2024,P080450953,Sí,No,No,No,NA
2024,P080450967,Sí,No,No,No,NA
2024,P080450969,Sí,No,No,No,NA
2024,P080450970,Sí,No,No,No,NA
2024,P080450975,Sí,No,No,No,NA
2024,P080450976,Sí,No,No,No,NA
2024,P080450981,Sí,No,No,No,NA
2024,P080450984,Sí,No,No,No,NA
2024,P080451304,Sí,No,No,No,NA
2024,P080451305,Sí,No,No,No,NA
2024,P080451306,Sí,No,No,No,NA
2024,P080451310,Sí,No,No,No,NA
2024,P080451311,Sí,No,No,No,NA
2024,P080451312,Sí,No,No,No,NA
2024,P080451313,Sí,No,No,No,NA
2024,P080451314,Sí,No,No,No,NA
2024,P080451315,Sí,No,No,No,NA
2024,P080451316,Sí,No,No,No,NA
2024,P080451317,Sí,No,No,No,NA
2024,P080451323,Sí,No,No,No,NA
2024,P080451324,Sí,No,No,No,NA
2024,P080451325,Sí,No,No,No,NA
2024,P080451326,Sí,No,No,No,NA
2024,P080451327,Sí,No,No,No,NA
2024,P080451328,Sí,No,No,No,NA
2024,P080451329,Sí,No,No,No,NA
2024,P080451330,Sí,No,No,No,NA
2024,P080451331,Sí,No,No,No,NA
2024,P080451334,Sí,No,No,No,NA
2024,P080451337,Sí,No,No,No,NA
2024,P080451344,Sí,No,No,No,NA
2024,P080451346,Sí,No,No,No,NA
2024,P080451361,Sí,No,No,No,NA
2024,P080451366,Sí,No,No,No,NA
2024,P080451370,Sí,No,No,No,NA
2024,P080451377,Sí,No,No,No,NA
2024,P080451379,Sí,No,No,No,NA
2024,P080451380,Sí,No,No,No,NA
2024,P080451381,Sí,No,No,No,NA
2024,P080451382,Sí,No,No,No,NA
2024,P080451386,Sí,No,No,No,NA
2024,P080451392,Sí,No,No,No,NA
2024,P080451393,Sí,No,No,No,NA
2024,P080451396,Sí,No,No,No,NA
2024,P080451397,Sí,No,No,No,NA
2024,P080451398,Sí,No,No,No,NA
2024,P080451399,Sí,No,No,No,NA
2024,P080451400,Sí,No,No,No,NA
2024,P080451401,Sí,No,No,No,NA
2024,P080451402,Sí,No,No,No,NA
2024,P080451405,Sí,No,No,No,NA
2024,P080451415,Sí,No,No,No,NA
2024,P080451421,Sí,No,No,No,NA
2024,P080451423,Sí,No,No,No,NA
2024,P080451426,Sí,No,No,No,NA
2024,P080451432,Sí,No,No,No,NA
2024,P080451436,Sí,No,No,No,NA
2024,P080451440,Sí,No,No,No,NA
2024,P080451441,Sí,No,No,No,NA
2024,P080451445,Sí,No,No,No,NA
2024,P080451447,Sí,No,No,No,NA
2024,P080451449,Sí,No,No,No,NA
2024,P080451453,Sí,No,No,No,NA
2024,P080451454,Sí,No,No,No,NA
2024,P080451465,Sí,No,No,No,NA
2024,P080451466,Sí,No,No,No,NA
2024,P080451467,Sí,No,No,No,NA
2024,P080451469,Sí,No,No,No,NA
2024,P080451470,Sí,No,No,No,NA
2024,P080451474,Sí,No,No,No,NA
2024,P080451476,Sí,No,No,No,NA
2024,P080451477,Sí,No,No,No,NA
2024,P080451482,Sí,No,No,No,NA
2024,P080451484,Sí,No,No,No,NA
2024,P080451485,Sí,No,No,No,NA
2024,P080451487,Sí,No,No,No,NA
2024,P080451491,Sí,No,No,No,NA
2024,P080451493,Sí,No,No,No,NA
2024,P080451494,Sí,No,No,No,NA
2024,P080451495,Sí,No,No,No,NA
2024,P080451496,Sí,No,No,No,NA
2024,P080451497,Sí,No,No,No,NA
2024,P080451499,Sí,No,No,No,NA
2024,P080451500,Sí,No,No,No,NA
2024,P080451502,Sí,No,No,No,NA
2024,P080451506,Sí,No,No,No,NA
2024,P080451507,Sí,No,No,No,NA
2024,P080451509,Sí,No,No,No,NA
2024,P080451510,Sí,No,No,No,NA
2024,P080451514,Sí,No,No,No,NA
2024,P080451516,Sí,No,No,No,NA
2024,P080451517,Sí,No,No,No,NA
2024,P080451520,Sí,No,No,No,NA
2024,P080451522,Sí,No,No,No,NA
2024,P080451524,Sí,No,No,No,NA
2024,P080451525,Sí,No,No,No,NA
2024,P080451526,Sí,No,No,No,NA
2024,P080451530,Sí,No,No,No,NA
2024,P080451531,Sí,No,No,No,NA
2024,P080451537,Sí,No,No,No,NA
2024,P080451539,Sí,No,No,No,NA
2024,P080451540,Sí,No,No,No,NA
2024,P080451542,Sí,No,No,No,NA
2024,P080451544,Sí,No,No,No,NA
2024,P080451547,Sí,No,No,No,NA
2024,P080451550,Sí,No,No,No,NA
2024,P080451552,Sí,No,No,No,NA
2024,P080451553,Sí,No,No,No,NA
2024,P080451555,Sí,No,No,No,NA
2024,P080451560,Sí,No,No,No,NA
2024,P080451561,Sí,No,No,No,NA
2024,P080451565,Sí,No,No,No,NA
2024,P080451576,Sí,No,No,No,NA
2024,P080451577,Sí,No,No,No,NA
2024,P080451578,Sí,No,No,No,NA
2024,P080451579,Sí,No,No,No,NA
2024,P080550001,Sí,No,No,No,NA
2024,P080550009,Sí,No,No,No,NA
2024,P080550070,Sí,No,No,No,NA
2024,P080550132,Sí,No,No,No,NA
2024,P080550216,Sí,No,No,No,NA
2024,P080550217,Sí,No,No,No,NA
2024,P080550218,Sí,No,No,No,NA
2024,P080550229,Sí,No,No,No,NA
2024,P080550238,Sí,No,No,No,NA
2024,P080550251,Sí,No,No,No,NA
2024,P080550265,Sí,No,No,No,NA
2024,P080550274,Sí,No,No,No,NA
2024,P080550295,Sí,No,No,No,NA
2024,P080550362,Sí,No,No,No,NA
2024,P080550402,Sí,No,No,No,NA
2024,P080550403,Sí,No,No,No,NA
2024,P080550426,Sí,No,No,No,NA
2024,P080550430,Sí,No,No,No,NA
2024,P080550433,Sí,No,No,No,NA
2024,P080550434,Sí,No,No,No,NA
2024,P080550450,Sí,No,No,No,NA
2024,P080550458,Sí,No,No,No,NA
2024,P080550578,Sí,No,No,No,NA
2024,P080550592,Sí,No,No,No,NA
2024,P080550596,Sí,No,No,No,NA
2024,P080550600,Sí,No,No,No,NA
2024,P080550606,Sí,No,No,No,NA
2024,P080550607,Sí,No,No,No,NA
2024,P080550617,Sí,No,No,No,NA
2024,P080550618,Sí,No,No,No,NA
2024,P080550662,Sí,No,No,No,NA
2024,P080550665,Sí,No,No,No,NA
2024,P080550677,Sí,No,No,No,NA
2024,P080550686,Sí,No,No,No,NA
2024,P080550687,Sí,No,No,No,NA
2024,P080550689,Sí,No,No,No,NA
2024,P080550691,Sí,No,No,No,NA
2024,P080550693,Sí,No,No,No,NA
2024,P080550694,Sí,No,No,No,NA
2024,P080550695,Sí,No,No,No,NA
2024,P080550696,Sí,No,No,No,NA
2024,P080550701,Sí,No,No,No,NA
2024,P080550703,Sí,No,No,No,NA
2024,P080550705,Sí,No,No,No,NA
2024,P080550714,Sí,No,No,No,NA
2024,P080550716,Sí,No,No,No,NA
2024,P080550729,Sí,No,No,No,NA
2024,P080550732,Sí,No,No,No,NA
2024,P080550734,Sí,No,No,No,NA
2024,P080550738,Sí,No,No,No,NA
2024,P080550744,Sí,No,No,No,NA
2024,P080550750,Sí,No,No,No,NA
2024,P080550812,Sí,No,No,No,NA
2024,P080550813,Sí,No,No,No,NA
2024,P080550816,Sí,No,No,No,NA
2024,P080620001,Sí,No,No,No,NA
2024,P080620002,Sí,No,No,No,NA
2024,P080620003,Sí,No,No,No,NA
2024,P080620008,Sí,No,No,No,NA
2024,P080620009,Sí,No,No,No,NA
2024,P080620012,Sí,No,No,No,NA
2024,P080620013,Sí,No,No,No,NA
2024,P080620014,Sí,No,No,No,NA
2024,P080620015,Sí,No,No,No,NA
2024,P080620023,Sí,No,No,No,NA
2024,P080620041,Sí,No,No,No,NA
2024,P080620057,Sí,No,No,No,NA
2024,P080620061,Sí,No,No,No,NA
2024,P080620062,Sí,No,No,No,NA
2024,P080620079,Sí,No,No,No,NA
2024,P080620087,Sí,No,No,No,NA
2024,P080620089,Sí,No,No,No,NA
2024,P080620092,Sí,No,No,No,NA
2024,P080620093,Sí,No,No,No,NA
2024,P080620099,Sí,No,No,No,NA
2024,P080620104,Sí,No,No,No,NA
2024,P080620107,Sí,No,No,No,NA
2024,P080620117,Sí,No,No,No,NA
2024,P080620127,Sí,No,No,No,NA
2024,P080620132,Sí,No,No,No,NA
2024,P080620193,Sí,No,No,No,NA
2024,P080620216,Sí,No,No,No,NA
2024,P080620232,Sí,No,No,No,NA
2024,P080620259,Sí,No,No,No,NA
2024,P080620270,Sí,No,No,No,NA
2024,P080620274,Sí,No,No,No,NA
2024,P080620297,Sí,No,No,No,NA
2024,P080620322,Sí,No,No,No,NA
2024,P080620323,Sí,No,No,No,NA
2024,P080620326,Sí,No,No,No,NA
2024,P080620331,Sí,No,No,No,NA
2024,P080620337,Sí,No,No,No,NA
2024,P080620342,Sí,No,No,No,NA
2024,P080620350,Sí,No,No,No,NA
2024,P080620351,Sí,No,No,No,NA
2024,P080620359,Sí,No,No,No,NA
2024,P080620362,Sí,No,No,No,NA
2024,P080620365,Sí,No,No,No,NA
2024,P080620375,Sí,No,No,No,NA
2024,P080620376,Sí,No,No,No,NA
2024,P080620377,Sí,No,No,No,NA
2024,P080620381,Sí,No,No,No,NA
2024,P080620385,Sí,No,No,No,NA
2024,P080620389,Sí,No,No,No,NA
2024,P080620391,Sí,No,No,No,NA
2024,P080620392,Sí,No,No,No,NA
2024,P080620394,Sí,No,No,No,NA
2024,P080620398,Sí,No,No,No,NA
2024,P080620399,Sí,No,No,No,NA
2024,P080620403,Sí,No,No,No,NA
2024,P080620412,Sí,No,No,No,NA
2024,P080620428,Sí,No,No,No,NA
2024,P080620433,Sí,No,No,No,NA
2024,P080620435,Sí,No,No,No,NA
2024,P080620441,Sí,No,No,No,NA
2024,P080620443,Sí,No,No,No,NA
2024,P080620453,Sí,No,No,No,NA
2024,P080620508,Sí,No,No,No,NA
2024,P080620514,Sí,No,No,No,NA
2024,P080620516,Sí,No,No,No,NA
2024,P080620518,Sí,No,No,No,NA
2024,P080620521,Sí,No,No,No,NA
2024,P080620530,Sí,No,No,No,NA
2024,P080620541,Sí,No,No,No,NA
2024,P080620547,Sí,No,No,No,NA
2024,P080620552,Sí,No,No,No,NA
2024,P080620557,Sí,No,No,No,NA
2024,P080620562,Sí,No,No,No,NA
2024,P080620598,Sí,No,No,No,NA
2024,P080620609,Sí,No,No,No,NA
2024,P080620612,Sí,No,No,No,NA
2024,P080620618,Sí,No,No,No,NA
2024,P080620619,Sí,No,No,No,NA
2024,P080620629,Sí,No,No,No,NA
2024,P080620649,Sí,No,No,No,NA
2024,P080620650,Sí,No,No,No,NA
2024,P080620668,Sí,No,No,No,NA
2024,P080620670,Sí,No,No,No,NA
2024,P080620675,Sí,No,No,No,NA
2024,P080620677,Sí,No,No,No,NA
2024,P080620681,Sí,No,No,No,NA
2024,P080620695,Sí,No,No,No,NA
2024,P080620697,Sí,No,No,No,NA
2024,P080620702,Sí,No,No,No,NA
2024,P090020001,Sí,No,No,No,NA
2024,P090030001,Sí,No,No,No,NA
2024,P090040001,Sí,No,No,No,NA
2024,P090040010,Sí,No,No,No,NA
2024,P090040020,Sí,No,No,No,NA
2024,P090040050,Sí,No,No,No,NA
2024,P090040056,Sí,No,No,No,NA
2024,P090040060,Sí,No,No,No,NA
2024,P090040063,Sí,No,No,No,NA
2024,P090040066,Sí,No,No,No,NA
2024,P090040067,Sí,No,No,No,NA
2024,P090040070,Sí,No,No,No,NA
2024,P090040075,Sí,No,No,No,NA
2024,P090050001,Sí,No,No,No,NA
2024,P090060001,Sí,No,No,No,NA
2024,P090070001,Sí,No,No,No,NA
2024,P090080001,Sí,No,No,No,NA
2024,P090080088,Sí,No,No,No,NA
2024,P090080106,Sí,No,No,No,NA
2024,P090080109,Sí,No,No,No,NA
2024,P090090001,Sí,No,No,No,NA
2024,P090090011,Sí,No,No,No,NA
2024,P090090017,Sí,No,No,No,NA
2024,P090090024,Sí,No,No,No,NA
2024,P090090033,Sí,No,No,No,NA
2024,P090090036,Sí,No,No,No,NA
2024,P090090037,Sí,No,No,No,NA
2024,P090090045,Sí,No,No,No,NA
2024,P090090046,Sí,No,No,No,NA
2024,P090090050,Sí,No,No,No,NA
2024,P090090072,Sí,No,No,No,NA
2024,P090090074,Sí,No,No,No,NA
2024,P090090077,Sí,No,No,No,NA
2024,P090090084,Sí,No,No,No,NA
2024,P090090090,Sí,No,No,No,NA
2024,P090090095,Sí,No,No,No,NA
2024,P090090124,Sí,No,No,No,NA
2024,P090090129,Sí,No,No,No,NA
2024,P090090130,Sí,No,No,No,NA
2024,P090090134,Sí,No,No,No,NA
2024,P090090138,Sí,No,No,No,NA
2024,P090090147,Sí,No,No,No,NA
2024,P090090151,Sí,No,No,No,NA
2024,P090090152,Sí,No,No,No,NA
2024,P090090154,Sí,No,No,No,NA
2024,P090090156,Sí,No,No,No,NA
2024,P090090158,Sí,No,No,No,NA
2024,P090090159,Sí,No,No,No,NA
2024,P090090171,Sí,No,No,No,NA
2024,P090090173,Sí,No,No,No,NA
2024,P090090174,Sí,No,No,No,NA
2024,P090090176,Sí,No,No,No,NA
2024,P090090178,Sí,No,No,No,NA
2024,P090090185,Sí,No,No,No,NA
2024,P090090188,Sí,No,No,No,NA
2024,P090090189,Sí,No,No,No,NA
2024,P090090198,Sí,No,No,No,NA
2024,P090090199,Sí,No,No,No,NA
2024,P090090210,Sí,No,No,No,NA
2024,P090090211,Sí,No,No,No,NA
2024,P090090213,Sí,No,No,No,NA
2024,P090090214,Sí,No,No,No,NA
2024,P090090215,Sí,No,No,No,NA
2024,P090090216,Sí,No,No,No,NA
2024,P090090218,Sí,No,No,No,NA
2024,P090090219,Sí,No,No,No,NA
2024,P090090222,Sí,No,No,No,NA
2024,P090090224,Sí,No,No,No,NA
2024,P090090233,Sí,No,No,No,NA
2024,P090090234,Sí,No,No,No,NA
2024,P090090235,Sí,No,No,No,NA
2024,P090090236,Sí,No,No,No,NA
2024,P090090237,Sí,No,No,No,NA
2024,P090090245,Sí,No,No,No,NA
2024,P090090246,Sí,No,No,No,NA
2024,P090090250,Sí,No,No,No,NA
2024,P090090252,Sí,No,No,No,NA
2024,P090090253,Sí,No,No,No,NA
2024,P090090254,Sí,No,No,No,NA
2024,P090090256,Sí,No,No,No,NA
2024,P090090265,Sí,No,No,No,NA
2024,P090090268,Sí,No,No,No,NA
2024,P090090269,Sí,No,No,No,NA
2024,P090090284,Sí,No,No,No,NA
2024,P090090285,Sí,No,No,No,NA
2024,P090090288,Sí,No,No,No,NA
2024,P090090289,Sí,No,No,No,NA
2024,P090090290,Sí,No,No,No,NA
2024,P090090291,Sí,No,No,No,NA
2024,P090090292,Sí,No,No,No,NA
2024,P090090297,Sí,No,No,No,NA
2024,P090090300,Sí,No,No,No,NA
2024,P090090301,Sí,No,No,No,NA
2024,P090090302,Sí,No,No,No,NA
2024,P090090303,Sí,No,No,No,NA
2024,P090090304,Sí,No,No,No,NA
2024,P090090305,Sí,No,No,No,NA
2024,P090090306,Sí,No,No,No,NA
2024,P090090313,Sí,No,No,No,NA
2024,P090090314,Sí,No,No,No,NA
2024,P090090319,Sí,No,No,No,NA
2024,P090090328,Sí,No,No,No,NA
2024,P090090332,Sí,No,No,No,NA
2024,P090090333,Sí,No,No,No,NA
2024,P090090337,Sí,No,No,No,NA
2024,P090090338,Sí,No,No,No,NA
2024,P090090340,Sí,No,No,No,NA
2024,P090090341,Sí,No,No,No,NA
2024,P090090342,Sí,No,No,No,NA
2024,P090090347,Sí,No,No,No,NA
2024,P090090348,Sí,No,No,No,NA
2024,P090090351,Sí,No,No,No,NA
2024,P090100001,Sí,No,No,No,NA
2024,P090100214,Sí,No,No,No,NA
2024,P090100216,Sí,No,No,No,NA
2024,P090110001,Sí,No,No,No,NA
2024,P090110011,Sí,No,No,No,NA
2024,P090110021,Sí,No,No,No,NA
2024,P090110024,Sí,No,No,No,NA
2024,P090110026,Sí,No,No,No,NA
2024,P090110069,Sí,No,No,No,NA
2024,P090110071,Sí,No,No,No,NA
2024,P090110072,Sí,No,No,No,NA
2024,P090110076,Sí,No,No,No,NA
2024,P090110081,Sí,No,No,No,NA
2024,P090110086,Sí,No,No,No,NA
2024,P090110089,Sí,No,No,No,NA
2024,P090110094,Sí,No,No,No,NA
2024,P090110095,Sí,No,No,No,NA
2024,P090110103,Sí,No,No,No,NA
2024,P090110104,Sí,No,No,No,NA
2024,P090110108,Sí,No,No,No,NA
2024,P090110110,Sí,No,No,No,NA
2024,P090110111,Sí,No,No,No,NA
2024,P090110113,Sí,No,No,No,NA
2024,P090110116,Sí,No,No,No,NA
2024,P090110119,Sí,No,No,No,NA
2024,P090110122,Sí,No,No,No,NA
2024,P090110126,Sí,No,No,No,NA
2024,P090110129,Sí,No,No,No,NA
2024,P090110133,Sí,No,No,No,NA
2024,P090110134,Sí,No,No,No,NA
2024,P090110136,Sí,No,No,No,NA
2024,P090110137,Sí,No,No,No,NA
2024,P090110140,Sí,No,No,No,NA
2024,P090110141,Sí,No,No,No,NA
2024,P090110142,Sí,No,No,No,NA
2024,P090110143,Sí,No,No,No,NA
2024,P090110145,Sí,No,No,No,NA
2024,P090110146,Sí,No,No,No,NA
2024,P090110148,Sí,No,No,No,NA
2024,P090110149,Sí,No,No,No,NA
2024,P090110150,Sí,No,No,No,NA
2024,P090110152,Sí,No,No,No,NA
2024,P090110153,Sí,No,No,No,NA
2024,P090110154,Sí,No,No,No,NA
2024,P090110155,Sí,No,No,No,NA
2024,P090120001,Sí,No,No,No,NA
2024,P090120026,Sí,No,No,No,NA
2024,P090120027,Sí,No,No,No,NA
2024,P090120112,Sí,No,No,No,NA
2024,P090120144,Sí,No,No,No,NA
2024,P090120207,Sí,No,No,No,NA
2024,P090120210,Sí,No,No,No,NA
2024,P090120272,Sí,No,No,No,NA
2024,P090120275,Sí,No,No,No,NA
2024,P090120290,Sí,No,No,No,NA
2024,P090120291,Sí,No,No,No,NA
2024,P090120300,Sí,No,No,No,NA
2024,P090120302,Sí,No,No,No,NA
2024,P090120310,Sí,No,No,No,NA
2024,P090120311,Sí,No,No,No,NA
2024,P090120325,Sí,No,No,No,NA
2024,P090120326,Sí,No,No,No,NA
2024,P090120346,Sí,No,No,No,NA
2024,P090120347,Sí,No,No,No,NA
2024,P090120351,Sí,No,No,No,NA
2024,P090120355,Sí,No,No,No,NA
2024,P090120356,Sí,No,No,No,NA
2024,P090120358,Sí,No,No,No,NA
2024,P090120392,Sí,No,No,No,NA
2024,P090120393,Sí,No,No,No,NA
2024,P090120394,Sí,No,No,No,NA
2024,P090120395,Sí,No,No,No,NA
2024,P090120396,Sí,No,No,No,NA
2024,P090130001,Sí,No,No,No,NA
2024,P090130091,Sí,No,No,No,NA
2024,P090130111,Sí,No,No,No,NA
2024,P090130112,Sí,No,No,No,NA
2024,P090130113,Sí,No,No,No,NA
2024,P090130118,Sí,No,No,No,NA
2024,P090130135,Sí,No,No,No,NA
2024,P090130136,Sí,No,No,No,NA
