C601,C602,C003,C006,C101,C102,C103,R001-0501
2024,P12,P020010720,NA,P201,P02,P02,1
2024,P12,P020010783,NA,P201,P01,P02,1
2024,P12,P020010857,NA,P101,P01,P02,14
2024,P12,P020010857,NA,P101,P02,P02,132
2024,P12,P020010857,NA,P108,P01,P02,1161
2024,P12,P020010857,NA,P108,P02,P02,73
2024,P12,P020010857,NA,P201,P01,P02,1281
2024,P12,P020010857,NA,P201,P02,P02,491
2024,P12,P020010935,NA,P101,P01,P02,13
2024,P12,P020010935,NA,P101,P02,P02,3
2024,P12,P020010935,NA,P201,P01,P02,72
2024,P12,P020010935,NA,P201,P02,P02,39
2024,P12,P020010942,NA,P108,P01,P02,72
2024,P12,P020010942,NA,P108,P02,P02,3
2024,P12,P020010942,NA,P201,P01,P02,76
2024,P12,P020010942,NA,P201,P02,P02,13
2024,P12,P020011001,NA,P101,P02,P02,2
2024,P12,P020011002,NA,P101,P01,P02,1
2024,P12,P020011002,NA,P108,P01,P02,46
2024,P12,P020011002,NA,P108,P02,P02,4
2024,P12,P020011002,NA,P201,P01,P02,38
2024,P12,P020011002,NA,P201,P02,P02,24
2024,P12,P020011025,NA,P108,P01,P02,282
2024,P12,P020011025,NA,P108,P02,P02,16
2024,P12,P020011025,NA,P201,P01,P02,115
2024,P12,P020011025,NA,P201,P02,P02,40
2024,P12,P020011037,NA,P101,P01,P02,2
2024,P12,P020011037,NA,P101,P02,P02,4
2024,P12,P020011037,NA,P108,P01,P02,332
2024,P12,P020011037,NA,P108,P02,P02,21
2024,P12,P020011037,NA,P201,P01,P02,270
2024,P12,P020011037,NA,P201,P02,P02,58
2024,P12,P020011065,NA,P108,P01,P02,11
2024,P12,P020011065,NA,P201,P01,P02,8
2024,P12,P020011065,NA,P201,P02,P02,3
2024,P12,P020011107,NA,P201,P01,P02,1
2024,P12,P020011148,NA,P101,P01,P02,1
2024,P12,P020011561,NA,P108,P01,P02,1
2024,P12,P020011561,NA,P201,P01,P02,36
2024,P12,P020011561,NA,P201,P02,P02,8
2024,P12,P020011729,NA,P101,P01,P02,2
2024,P12,P020011896,NA,P101,P01,P02,1
2024,P12,P020012151,NA,P101,P01,P02,1
2024,P12,P020012151,NA,P108,P01,P02,1
2024,P12,P020012151,NA,P201,P01,P02,40
2024,P12,P020012151,NA,P201,P02,P02,5
2024,P12,P020012157,NA,P108,P01,P02,25
2024,P12,P020012157,NA,P108,P02,P02,1
2024,P12,P020012157,NA,P201,P01,P02,61
2024,P12,P020012157,NA,P201,P02,P02,9
2024,P12,P020012183,NA,P101,P01,P02,2
2024,P12,P020012183,NA,P101,P02,P02,13
2024,P12,P020012183,NA,P108,P01,P02,148
2024,P12,P020012183,NA,P108,P02,P02,9
2024,P12,P020012183,NA,P201,P01,P02,131
2024,P12,P020012183,NA,P201,P02,P02,24
2024,P12,P020012224,NA,P101,P01,P02,10
2024,P12,P020012224,NA,P101,P02,P02,3
2024,P12,P020012224,NA,P108,P01,P02,251
2024,P12,P020012224,NA,P108,P02,P02,9
2024,P12,P020012224,NA,P201,P01,P02,531
2024,P12,P020012224,NA,P201,P02,P02,52
2024,P12,P020012364,NA,P101,P02,P02,1
2024,P12,P020012364,NA,P201,P01,P02,3
2024,P12,P020013173,NA,P101,P01,P02,13
2024,P12,P020013173,NA,P101,P02,P02,180
2024,P12,P020013173,NA,P108,P01,P02,1057
2024,P12,P020013173,NA,P108,P02,P02,51
2024,P12,P020013173,NA,P201,P01,P02,1569
2024,P12,P020013173,NA,P201,P02,P02,450
2024,P12,P020013197,NA,P101,P01,P02,2
2024,P12,P020013197,NA,P101,P02,P02,5
2024,P12,P020013197,NA,P108,P01,P02,362
2024,P12,P020013197,NA,P108,P02,P02,16
2024,P12,P020013197,NA,P201,P01,P02,215
2024,P12,P020013197,NA,P201,P02,P02,33
2024,P12,P020013261,NA,P108,P01,P02,3
2024,P12,P020013261,NA,P201,P01,P02,50
2024,P12,P020013261,NA,P201,P02,P02,3
2024,P12,P020013344,NA,P101,P01,P02,1
2024,P12,P020013344,NA,P201,P01,P02,21
2024,P12,P020013344,NA,P201,P02,P02,1
2024,P12,P020013368,NA,P101,P01,P02,2
2024,P12,P020013368,NA,P101,P02,P02,1
2024,P12,P020013368,NA,P108,P01,P02,81
2024,P12,P020013368,NA,P108,P02,P02,1
2024,P12,P020013368,NA,P201,P01,P02,33
2024,P12,P020013368,NA,P201,P02,P02,6
2024,P12,P020013370,NA,P108,P01,P02,1
2024,P12,P020013370,NA,P201,P01,P02,19
2024,P12,P020013370,NA,P201,P02,P02,3
2024,P12,P020013381,NA,P101,P01,P02,6
2024,P12,P020013381,NA,P101,P02,P02,7
2024,P12,P020013381,NA,P108,P01,P02,42
2024,P12,P020013381,NA,P108,P02,P02,2
2024,P12,P020013381,NA,P201,P01,P02,38
2024,P12,P020013381,NA,P201,P02,P02,11
2024,P12,P020014444,NA,P101,P01,P02,2
2024,P12,P020014444,NA,P201,P01,P02,7
2024,P12,P020020001,NA,P101,P01,P02,2650
2024,P12,P020020001,NA,P101,P02,P02,9094
2024,P12,P020020001,NA,P108,P01,P02,27910
2024,P12,P020020001,NA,P108,P02,P02,1845
2024,P12,P020020001,NA,P201,P01,P02,67106
2024,P12,P020020001,NA,P201,P02,P02,17414
2024,P12,P020020110,NA,P101,P01,P02,10
2024,P12,P020020110,NA,P101,P02,P02,5
2024,P12,P020020110,NA,P108,P01,P02,294
2024,P12,P020020110,NA,P108,P02,P02,16
2024,P12,P020020110,NA,P201,P01,P02,560
2024,P12,P020020110,NA,P201,P02,P02,44
2024,P12,P020020111,NA,P101,P01,P02,9
2024,P12,P020020111,NA,P101,P02,P02,25
2024,P12,P020020111,NA,P108,P01,P02,536
2024,P12,P020020111,NA,P108,P02,P02,39
2024,P12,P020020111,NA,P201,P01,P02,633
2024,P12,P020020111,NA,P201,P02,P02,595
2024,P12,P020020127,NA,P201,P01,P02,1
2024,P12,P020020143,NA,P108,P01,P02,2
2024,P12,P020020143,NA,P201,P01,P02,83
2024,P12,P020020143,NA,P201,P02,P02,2
2024,P12,P020020152,NA,P101,P01,P02,2
2024,P12,P020020152,NA,P201,P01,P02,10
2024,P12,P020020152,NA,P201,P02,P02,2
2024,P12,P020020157,NA,P101,P01,P02,6
2024,P12,P020020157,NA,P108,P01,P02,121
2024,P12,P020020157,NA,P108,P02,P02,1
2024,P12,P020020157,NA,P201,P01,P02,34
2024,P12,P020020158,NA,P101,P01,P02,19
2024,P12,P020020158,NA,P101,P02,P02,1
2024,P12,P020020158,NA,P108,P01,P02,35
2024,P12,P020020158,NA,P201,P01,P02,5
2024,P12,P020020159,NA,P101,P01,P02,8
2024,P12,P020020159,NA,P101,P02,P02,5
2024,P12,P020020159,NA,P108,P01,P02,260
2024,P12,P020020159,NA,P108,P02,P02,21
2024,P12,P020020159,NA,P201,P01,P02,628
2024,P12,P020020159,NA,P201,P02,P02,70
2024,P12,P020020161,NA,P101,P01,P02,4
2024,P12,P020020161,NA,P101,P02,P02,14
2024,P12,P020020161,NA,P108,P01,P02,173
2024,P12,P020020161,NA,P108,P02,P02,9
2024,P12,P020020161,NA,P201,P01,P02,214
2024,P12,P020020161,NA,P201,P02,P02,36
2024,P12,P020020167,NA,P101,P01,P02,4
2024,P12,P020020167,NA,P108,P01,P02,357
2024,P12,P020020167,NA,P108,P02,P02,24
2024,P12,P020020167,NA,P201,P01,P02,312
2024,P12,P020020167,NA,P201,P02,P02,30
2024,P12,P020020169,NA,P101,P01,P02,8
2024,P12,P020020169,NA,P101,P02,P02,4
2024,P12,P020020169,NA,P108,P01,P02,132
2024,P12,P020020169,NA,P108,P02,P02,12
2024,P12,P020020169,NA,P201,P01,P02,224
2024,P12,P020020169,NA,P201,P02,P02,21
2024,P12,P020020183,NA,P101,P01,P02,3
2024,P12,P020020183,NA,P108,P01,P02,124
2024,P12,P020020183,NA,P108,P02,P02,5
2024,P12,P020020183,NA,P201,P01,P02,172
2024,P12,P020020183,NA,P201,P02,P02,11
2024,P12,P020020185,NA,P101,P01,P02,29
2024,P12,P020020185,NA,P101,P02,P02,71
2024,P12,P020020185,NA,P108,P01,P02,769
2024,P12,P020020185,NA,P108,P02,P02,61
2024,P12,P020020185,NA,P201,P01,P02,1652
2024,P12,P020020185,NA,P201,P02,P02,301
2024,P12,P020020186,NA,P101,P01,P02,5
2024,P12,P020020186,NA,P101,P02,P02,1
2024,P12,P020020186,NA,P108,P01,P02,24
2024,P12,P020020186,NA,P201,P01,P02,76
2024,P12,P020020186,NA,P201,P02,P02,8
2024,P12,P020020189,NA,P101,P01,P02,9
2024,P12,P020020189,NA,P201,P01,P02,1
2024,P12,P020020192,NA,P101,P01,P02,16
2024,P12,P020020192,NA,P101,P02,P02,5
2024,P12,P020020192,NA,P108,P01,P02,379
2024,P12,P020020192,NA,P108,P02,P02,14
2024,P12,P020020192,NA,P201,P01,P02,399
2024,P12,P020020192,NA,P201,P02,P02,62
2024,P12,P020020195,NA,P201,P01,P02,8
2024,P12,P020020195,NA,P201,P02,P02,3
2024,P12,P020020201,NA,P101,P01,P02,12
2024,P12,P020020201,NA,P101,P02,P02,3
2024,P12,P020020201,NA,P108,P01,P02,77
2024,P12,P020020201,NA,P108,P02,P02,1
2024,P12,P020020201,NA,P201,P01,P02,41
2024,P12,P020020201,NA,P201,P02,P02,3
2024,P12,P020020202,NA,P101,P01,P02,9
2024,P12,P020020202,NA,P101,P02,P02,1
2024,P12,P020020202,NA,P108,P01,P02,78
2024,P12,P020020202,NA,P108,P02,P02,1
2024,P12,P020020202,NA,P201,P01,P02,34
2024,P12,P020020202,NA,P201,P02,P02,1
2024,P12,P020020206,NA,P201,P02,P02,2
2024,P12,P020020211,NA,P101,P01,P02,2
2024,P12,P020020211,NA,P108,P01,P02,131
2024,P12,P020020211,NA,P108,P02,P02,4
2024,P12,P020020211,NA,P201,P01,P02,151
2024,P12,P020020211,NA,P201,P02,P02,19
2024,P12,P020020212,NA,P101,P01,P02,3
2024,P12,P020020212,NA,P101,P02,P02,2
2024,P12,P020020212,NA,P108,P01,P02,540
2024,P12,P020020212,NA,P108,P02,P02,17
2024,P12,P020020212,NA,P201,P01,P02,309
2024,P12,P020020212,NA,P201,P02,P02,35
2024,P12,P020020223,NA,P101,P01,P02,4
2024,P12,P020020223,NA,P108,P01,P02,6
2024,P12,P020020223,NA,P201,P01,P02,7
2024,P12,P020020225,NA,P101,P01,P02,11
2024,P12,P020020225,NA,P101,P02,P02,3
2024,P12,P020020225,NA,P108,P01,P02,95
2024,P12,P020020225,NA,P108,P02,P02,7
2024,P12,P020020225,NA,P201,P01,P02,443
2024,P12,P020020225,NA,P201,P02,P02,36
2024,P12,P020020227,NA,P101,P01,P02,5
2024,P12,P020020227,NA,P101,P02,P02,2
2024,P12,P020020227,NA,P108,P01,P02,354
2024,P12,P020020227,NA,P108,P02,P02,7
2024,P12,P020020227,NA,P201,P01,P02,356
2024,P12,P020020227,NA,P201,P02,P02,35
2024,P12,P020020229,NA,P101,P01,P02,4
2024,P12,P020020229,NA,P101,P02,P02,20
2024,P12,P020020229,NA,P108,P01,P02,425
2024,P12,P020020229,NA,P108,P02,P02,15
2024,P12,P020020229,NA,P201,P01,P02,551
2024,P12,P020020229,NA,P201,P02,P02,106
2024,P12,P020020231,NA,P101,P01,P02,22
2024,P12,P020020231,NA,P101,P02,P02,33
2024,P12,P020020231,NA,P108,P01,P02,1055
2024,P12,P020020231,NA,P108,P02,P02,50
2024,P12,P020020231,NA,P201,P01,P02,957
2024,P12,P020020231,NA,P201,P02,P02,175
2024,P12,P020020237,NA,P101,P01,P02,9
2024,P12,P020020237,NA,P101,P02,P02,24
2024,P12,P020020237,NA,P108,P01,P02,212
2024,P12,P020020237,NA,P108,P02,P02,16
2024,P12,P020020237,NA,P201,P01,P02,547
2024,P12,P020020237,NA,P201,P02,P02,70
2024,P12,P020020241,NA,P201,P01,P02,28
2024,P12,P020020241,NA,P201,P02,P02,3
2024,P12,P020020242,NA,P101,P01,P02,2
2024,P12,P020020242,NA,P101,P02,P02,3
2024,P12,P020020242,NA,P108,P01,P02,110
2024,P12,P020020242,NA,P108,P02,P02,4
2024,P12,P020020242,NA,P201,P01,P02,262
2024,P12,P020020242,NA,P201,P02,P02,9
2024,P12,P020020248,NA,P101,P01,P02,4
2024,P12,P020020248,NA,P108,P01,P02,2
2024,P12,P020020248,NA,P201,P01,P02,40
2024,P12,P020020251,NA,P201,P01,P02,2
2024,P12,P020020253,NA,P101,P01,P02,2
2024,P12,P020020253,NA,P101,P02,P02,1
2024,P12,P020020253,NA,P201,P01,P02,5
2024,P12,P020020253,NA,P201,P02,P02,2
2024,P12,P020020256,NA,P201,P01,P02,1
2024,P12,P020020257,NA,P101,P01,P02,4
2024,P12,P020020257,NA,P108,P01,P02,21
2024,P12,P020020257,NA,P201,P01,P02,21
2024,P12,P020020258,NA,P101,P01,P02,3
2024,P12,P020020258,NA,P108,P01,P02,3
2024,P12,P020020258,NA,P201,P01,P02,110
2024,P12,P020020258,NA,P201,P02,P02,5
2024,P12,P020020260,NA,P101,P01,P02,12
2024,P12,P020020260,NA,P101,P02,P02,20
2024,P12,P020020260,NA,P108,P01,P02,996
2024,P12,P020020260,NA,P108,P02,P02,35
2024,P12,P020020260,NA,P201,P01,P02,1111
2024,P12,P020020260,NA,P201,P02,P02,67
2024,P12,P020020262,NA,P101,P01,P02,13
2024,P12,P020020262,NA,P101,P02,P02,62
2024,P12,P020020262,NA,P108,P01,P02,2250
2024,P12,P020020262,NA,P108,P02,P02,50
2024,P12,P020020262,NA,P201,P01,P02,1964
2024,P12,P020020262,NA,P201,P02,P02,337
2024,P12,P020020265,NA,P101,P01,P02,4
2024,P12,P020020265,NA,P201,P01,P02,2
2024,P12,P020020266,NA,P101,P01,P02,3
2024,P12,P020020266,NA,P108,P01,P02,293
2024,P12,P020020266,NA,P108,P02,P02,3
2024,P12,P020020266,NA,P201,P01,P02,183
2024,P12,P020020266,NA,P201,P02,P02,7
2024,P12,P020020267,NA,P101,P01,P02,6
2024,P12,P020020267,NA,P101,P02,P02,1
2024,P12,P020020267,NA,P108,P01,P02,125
2024,P12,P020020267,NA,P108,P02,P02,4
2024,P12,P020020267,NA,P201,P01,P02,50
2024,P12,P020020268,NA,P101,P01,P02,7
2024,P12,P020020268,NA,P101,P02,P02,11
2024,P12,P020020268,NA,P108,P01,P02,300
2024,P12,P020020268,NA,P108,P02,P02,13
2024,P12,P020020268,NA,P201,P01,P02,316
2024,P12,P020020268,NA,P201,P02,P02,30
2024,P12,P020020270,NA,P101,P01,P02,2
2024,P12,P020020270,NA,P101,P02,P02,1
2024,P12,P020020270,NA,P108,P01,P02,331
2024,P12,P020020270,NA,P108,P02,P02,11
2024,P12,P020020270,NA,P201,P01,P02,273
2024,P12,P020020270,NA,P201,P02,P02,19
2024,P12,P020020272,NA,P201,P01,P02,1
2024,P12,P020020273,NA,P101,P01,P02,2
2024,P12,P020020273,NA,P201,P01,P02,1
2024,P12,P020020282,NA,P101,P01,P02,12
2024,P12,P020020282,NA,P101,P02,P02,14
2024,P12,P020020282,NA,P108,P01,P02,455
2024,P12,P020020282,NA,P108,P02,P02,19
2024,P12,P020020282,NA,P201,P01,P02,430
2024,P12,P020020282,NA,P201,P02,P02,37
2024,P12,P020020284,NA,P101,P01,P02,19
2024,P12,P020020284,NA,P101,P02,P02,1695
2024,P12,P020020284,NA,P108,P01,P02,1715
2024,P12,P020020284,NA,P108,P02,P02,116
2024,P12,P020020284,NA,P201,P01,P02,2057
2024,P12,P020020284,NA,P201,P02,P02,500
2024,P12,P020020289,NA,P101,P01,P02,33
2024,P12,P020020289,NA,P101,P02,P02,22
2024,P12,P020020289,NA,P108,P01,P02,1048
2024,P12,P020020289,NA,P108,P02,P02,43
2024,P12,P020020289,NA,P201,P01,P02,2115
2024,P12,P020020289,NA,P201,P02,P02,124
2024,P12,P020020290,NA,P101,P01,P02,1
2024,P12,P020020290,NA,P108,P01,P02,28
2024,P12,P020020290,NA,P108,P02,P02,1
2024,P12,P020020290,NA,P201,P01,P02,106
2024,P12,P020020290,NA,P201,P02,P02,3
2024,P12,P020020291,NA,P101,P01,P02,11
2024,P12,P020020291,NA,P101,P02,P02,4
2024,P12,P020020291,NA,P108,P01,P02,315
2024,P12,P020020291,NA,P108,P02,P02,9
2024,P12,P020020291,NA,P201,P01,P02,306
2024,P12,P020020291,NA,P201,P02,P02,13
2024,P12,P020020295,NA,P101,P01,P02,3
2024,P12,P020020295,NA,P101,P02,P02,429
2024,P12,P020020295,NA,P108,P01,P02,71
2024,P12,P020020295,NA,P108,P02,P02,2
2024,P12,P020020295,NA,P201,P01,P02,81
2024,P12,P020020295,NA,P201,P02,P02,4
2024,P12,P020020305,NA,P101,P01,P02,2
2024,P12,P020020305,NA,P108,P01,P02,1
2024,P12,P020020305,NA,P201,P01,P02,15
2024,P12,P020020305,NA,P201,P02,P02,1
2024,P12,P020020311,NA,P201,P01,P02,30
2024,P12,P020020311,NA,P201,P02,P02,1
2024,P12,P020020358,NA,P101,P01,P02,4
2024,P12,P020020358,NA,P101,P02,P02,1
2024,P12,P020020358,NA,P201,P01,P02,31
2024,P12,P020020358,NA,P201,P02,P02,8
2024,P12,P020020378,NA,P101,P01,P02,3
2024,P12,P020020378,NA,P101,P02,P02,3
2024,P12,P020020378,NA,P108,P01,P02,126
2024,P12,P020020378,NA,P108,P02,P02,4
2024,P12,P020020378,NA,P201,P01,P02,174
2024,P12,P020020378,NA,P201,P02,P02,24
2024,P12,P020020394,NA,P201,P02,P02,1
2024,P12,P020020395,NA,P101,P01,P02,3
2024,P12,P020020395,NA,P101,P02,P02,2
2024,P12,P020020412,NA,P108,P01,P02,103
2024,P12,P020020412,NA,P108,P02,P02,9
2024,P12,P020020412,NA,P201,P01,P02,86
2024,P12,P020020412,NA,P201,P02,P02,12
2024,P12,P020020456,NA,P101,P01,P02,27
2024,P12,P020020456,NA,P101,P02,P02,13
2024,P12,P020020456,NA,P108,P01,P02,332
2024,P12,P020020456,NA,P108,P02,P02,11
2024,P12,P020020456,NA,P201,P01,P02,389
2024,P12,P020020456,NA,P201,P02,P02,84
2024,P12,P020020459,NA,P101,P01,P02,31
2024,P12,P020020459,NA,P101,P02,P02,1
2024,P12,P020020459,NA,P108,P01,P02,189
2024,P12,P020020459,NA,P108,P02,P02,9
2024,P12,P020020459,NA,P201,P01,P02,299
2024,P12,P020020459,NA,P201,P02,P02,32
2024,P12,P020021174,NA,P101,P01,P02,5
2024,P12,P020021174,NA,P101,P02,P02,41
2024,P12,P020021174,NA,P108,P01,P02,115
2024,P12,P020021174,NA,P108,P02,P02,14
2024,P12,P020021174,NA,P201,P01,P02,552
2024,P12,P020021174,NA,P201,P02,P02,186
2024,P12,P020021181,NA,P101,P01,P02,2
2024,P12,P020021181,NA,P201,P01,P02,18
2024,P12,P020021195,NA,P101,P01,P02,7
2024,P12,P020021195,NA,P108,P01,P02,50
2024,P12,P020021195,NA,P108,P02,P02,4
2024,P12,P020021195,NA,P201,P01,P02,83
2024,P12,P020021195,NA,P201,P02,P02,5
2024,P12,P020021239,NA,P201,P02,P02,1
2024,P12,P020021273,NA,P201,P01,P02,1
2024,P12,P020021284,NA,P108,P01,P02,3
2024,P12,P020021284,NA,P201,P01,P02,64
2024,P12,P020021284,NA,P201,P02,P02,2
2024,P12,P020021292,NA,P108,P01,P02,4
2024,P12,P020021292,NA,P201,P01,P02,8
2024,P12,P020021358,NA,P108,P01,P02,1
2024,P12,P020021358,NA,P201,P01,P02,13
2024,P12,P020021358,NA,P201,P02,P02,2
2024,P12,P020021564,NA,P201,P01,P02,2
2024,P12,P020021564,NA,P201,P02,P02,1
2024,P12,P020030001,NA,P101,P01,P02,158
2024,P12,P020030001,NA,P101,P02,P02,639
2024,P12,P020030001,NA,P108,P01,P02,3053
2024,P12,P020030001,NA,P108,P02,P02,192
2024,P12,P020030001,NA,P201,P01,P02,6538
2024,P12,P020030001,NA,P201,P02,P02,1981
2024,P12,P020030089,NA,P101,P02,P02,53
2024,P12,P020030089,NA,P108,P01,P02,56
2024,P12,P020030089,NA,P108,P02,P02,9
2024,P12,P020030089,NA,P201,P01,P02,93
2024,P12,P020030089,NA,P201,P02,P02,127
2024,P12,P020030107,NA,P101,P01,P02,5
2024,P12,P020030107,NA,P101,P02,P02,3
2024,P12,P020030107,NA,P108,P01,P02,281
2024,P12,P020030107,NA,P108,P02,P02,17
2024,P12,P020030107,NA,P201,P01,P02,385
2024,P12,P020030107,NA,P201,P02,P02,42
2024,P12,P020030131,NA,P101,P01,P02,5
2024,P12,P020030131,NA,P101,P02,P02,6
2024,P12,P020030131,NA,P108,P01,P02,118
2024,P12,P020030131,NA,P108,P02,P02,4
2024,P12,P020030131,NA,P201,P01,P02,48
2024,P12,P020030131,NA,P201,P02,P02,6
2024,P12,P020030139,NA,P101,P01,P02,3
2024,P12,P020030139,NA,P101,P02,P02,3
2024,P12,P020030139,NA,P108,P01,P02,190
2024,P12,P020030139,NA,P108,P02,P02,7
2024,P12,P020030139,NA,P201,P01,P02,324
2024,P12,P020030139,NA,P201,P02,P02,51
2024,P12,P020030155,NA,P101,P01,P02,8
2024,P12,P020030155,NA,P101,P02,P02,8
2024,P12,P020030155,NA,P108,P01,P02,373
2024,P12,P020030155,NA,P108,P02,P02,10
2024,P12,P020030155,NA,P201,P01,P02,537
2024,P12,P020030155,NA,P201,P02,P02,53
2024,P12,P020030211,NA,P101,P01,P02,2
2024,P12,P020030211,NA,P101,P02,P02,2
2024,P12,P020030211,NA,P108,P01,P02,24
2024,P12,P020030211,NA,P108,P02,P02,7
2024,P12,P020030211,NA,P201,P01,P02,32
2024,P12,P020030211,NA,P201,P02,P02,4
2024,P12,P020030340,NA,P101,P01,P02,1
2024,P12,P020030340,NA,P101,P02,P02,3
2024,P12,P020030340,NA,P108,P01,P02,285
2024,P12,P020030340,NA,P108,P02,P02,10
2024,P12,P020030340,NA,P201,P01,P02,629
2024,P12,P020030340,NA,P201,P02,P02,49
2024,P12,P020030992,NA,P101,P02,P02,6
2024,P12,P020030992,NA,P108,P01,P02,3
2024,P12,P020030992,NA,P108,P02,P02,1
2024,P12,P020030992,NA,P201,P01,P02,61
2024,P12,P020030992,NA,P201,P02,P02,16
2024,P12,P020031013,NA,P108,P01,P02,4
2024,P12,P020031013,NA,P201,P01,P02,87
2024,P12,P020031013,NA,P201,P02,P02,5
2024,P12,P020031569,NA,P101,P02,P02,3
2024,P12,P020031569,NA,P201,P02,P02,8
2024,P12,P020031570,NA,P201,P01,P02,32
2024,P12,P020031573,NA,P108,P01,P02,24
2024,P12,P020031573,NA,P108,P02,P02,3
2024,P12,P020031573,NA,P201,P01,P02,205
2024,P12,P020031573,NA,P201,P02,P02,14
2024,P12,P020040001,NA,P101,P01,P02,4032
2024,P12,P020040001,NA,P101,P02,P02,19710
2024,P12,P020040001,NA,P108,P01,P02,63722
2024,P12,P020040001,NA,P108,P02,P02,3658
2024,P12,P020040001,NA,P201,P01,P02,114788
2024,P12,P020040001,NA,P201,P02,P02,35644
2024,P12,P020040187,NA,P101,P01,P02,17
2024,P12,P020040187,NA,P101,P02,P02,49
2024,P12,P020040187,NA,P108,P01,P02,1092
2024,P12,P020040187,NA,P108,P02,P02,44
2024,P12,P020040187,NA,P201,P01,P02,1519
2024,P12,P020040187,NA,P201,P02,P02,326
2024,P12,P020040283,NA,P101,P01,P02,9
2024,P12,P020040283,NA,P101,P02,P02,9
2024,P12,P020040283,NA,P108,P01,P02,894
2024,P12,P020040283,NA,P108,P02,P02,19
2024,P12,P020040283,NA,P201,P01,P02,1076
2024,P12,P020040283,NA,P201,P02,P02,97
2024,P12,P020040298,NA,P101,P01,P02,64
2024,P12,P020040298,NA,P101,P02,P02,70
2024,P12,P020040298,NA,P108,P01,P02,1485
2024,P12,P020040298,NA,P108,P02,P02,95
2024,P12,P020040298,NA,P201,P01,P02,2376
2024,P12,P020040298,NA,P201,P02,P02,529
2024,P12,P020040381,NA,P108,P01,P02,227
2024,P12,P020040381,NA,P108,P02,P02,3
2024,P12,P020040381,NA,P201,P01,P02,150
2024,P12,P020040537,NA,P101,P01,P02,7
2024,P12,P020040537,NA,P101,P02,P02,4
2024,P12,P020040537,NA,P108,P01,P02,618
2024,P12,P020040537,NA,P108,P02,P02,5
2024,P12,P020040537,NA,P201,P01,P02,857
2024,P12,P020040537,NA,P201,P02,P02,43
2024,P12,P020040606,NA,P101,P01,P02,12
2024,P12,P020040606,NA,P101,P02,P02,4
2024,P12,P020040606,NA,P108,P01,P02,995
2024,P12,P020040606,NA,P108,P02,P02,12
2024,P12,P020040606,NA,P201,P01,P02,2263
2024,P12,P020040606,NA,P201,P02,P02,91
2024,P12,P020040678,NA,P101,P01,P02,4
2024,P12,P020040678,NA,P101,P02,P02,27
2024,P12,P020040678,NA,P108,P01,P02,155
2024,P12,P020040678,NA,P108,P02,P02,9
2024,P12,P020040678,NA,P201,P01,P02,495
2024,P12,P020040678,NA,P201,P02,P02,56
2024,P12,P020040679,NA,P201,P01,P02,1
2024,P12,P020040720,NA,P101,P01,P02,4
2024,P12,P020040720,NA,P101,P02,P02,50
2024,P12,P020040720,NA,P108,P01,P02,539
2024,P12,P020040720,NA,P108,P02,P02,27
2024,P12,P020040720,NA,P201,P01,P02,645
2024,P12,P020040720,NA,P201,P02,P02,229
2024,P12,P020040723,NA,P101,P02,P02,3
2024,P12,P020040723,NA,P108,P01,P02,4
2024,P12,P020040723,NA,P201,P01,P02,79
2024,P12,P020040723,NA,P201,P02,P02,16
2024,P12,P020040725,NA,P201,P01,P02,1
2024,P12,P020041421,NA,P108,P01,P02,70
2024,P12,P020041421,NA,P108,P02,P02,1
2024,P12,P020041421,NA,P201,P01,P02,53
2024,P12,P020041421,NA,P201,P02,P02,4
2024,P12,P020041599,NA,P101,P01,P02,198
2024,P12,P020041599,NA,P101,P02,P02,249
2024,P12,P020041599,NA,P108,P01,P02,7557
2024,P12,P020041599,NA,P108,P02,P02,153
2024,P12,P020041599,NA,P201,P01,P02,7476
2024,P12,P020041599,NA,P201,P02,P02,444
2024,P12,P020041615,NA,P201,P01,P02,2
2024,P12,P020041881,NA,P108,P01,P02,184
2024,P12,P020041881,NA,P108,P02,P02,2
2024,P12,P020041881,NA,P201,P01,P02,99
2024,P12,P020041881,NA,P201,P02,P02,3
2024,P12,P020041883,NA,P108,P01,P02,77
2024,P12,P020041883,NA,P201,P01,P02,51
2024,P12,P020041883,NA,P201,P02,P02,1
2024,P12,P020050001,NA,P101,P01,P02,142
2024,P12,P020050001,NA,P101,P02,P02,737
2024,P12,P020050001,NA,P108,P01,P02,3410
2024,P12,P020050001,NA,P108,P02,P02,251
2024,P12,P020050001,NA,P201,P01,P02,5661
2024,P12,P020050001,NA,P201,P02,P02,1956
2024,P12,P020050007,NA,P101,P01,P02,3
2024,P12,P020050007,NA,P101,P02,P02,7
2024,P12,P020050007,NA,P108,P01,P02,119
2024,P12,P020050007,NA,P108,P02,P02,4
2024,P12,P020050007,NA,P201,P01,P02,226
2024,P12,P020050007,NA,P201,P02,P02,22
2024,P12,P020050025,NA,P101,P02,P02,1
2024,P12,P020050025,NA,P108,P01,P02,7
2024,P12,P020050025,NA,P201,P01,P02,57
2024,P12,P020050025,NA,P201,P02,P02,4
2024,P12,P020050034,NA,P101,P01,P02,6
2024,P12,P020050034,NA,P101,P02,P02,24
2024,P12,P020050034,NA,P108,P01,P02,587
2024,P12,P020050034,NA,P108,P02,P02,29
2024,P12,P020050034,NA,P201,P01,P02,775
2024,P12,P020050034,NA,P201,P02,P02,155
2024,P12,P020050070,NA,P201,P02,P02,1
2024,P12,P020050084,NA,P101,P01,P02,1
