C601,C602,C002,C305,C102,R014-0101
2024,P10,P21099,P04,P01,109
2024,P10,P21100,P04,P01,6
2024,P10,P21101,P04,P01,26
2024,P10,P21102,P04,P01,74
2024,P10,P21103,P04,P01,34
2024,P10,P21104,P04,P01,178
2024,P10,P21105,P04,P01,53
2024,P10,P21106,P04,P01,268
2024,P10,P21107,P04,P01,5
2024,P10,P21108,P04,P01,120
2024,P10,P21108,P04,P02,1
2024,P10,P21109,P04,P01,32
2024,P10,P21110,P04,P01,243
2024,P10,P21111,P04,P01,26
2024,P10,P21112,P04,P01,67
2024,P10,P21113,P04,P01,40
2024,P10,P21114,P04,P01,26836
2024,P10,P21114,P04,P02,72
2024,P10,P21115,P04,P01,264
2024,P10,P21116,P04,P01,47
2024,P10,P21117,P04,P01,290
2024,P10,P21117,P04,P02,2
2024,P10,P21118,P04,P01,366
2024,P10,P21119,P04,P01,2589
2024,P10,P21119,P04,P02,16
2024,P10,P21120,P04,P01,3
2024,P10,P21121,P04,P01,8
2024,P10,P21122,P04,P01,68
2024,P10,P21123,P04,P01,1
2024,P10,P21124,P04,P01,63
2024,P10,P21125,P04,P01,237
2024,P10,P21126,P04,P01,42
2024,P10,P21127,P04,P01,40
2024,P10,P21128,P04,P01,146
2024,P10,P21129,P04,P01,23
2024,P10,P21130,P04,P01,43
2024,P10,P21131,P04,P01,5
2024,P10,P21132,P04,P01,1244
2024,P10,P21132,P04,P02,2
2024,P10,P21133,P04,P01,9
2024,P10,P21134,P04,P01,394
2024,P10,P21135,P04,P01,6
2024,P10,P21136,P04,P01,164
2024,P10,P21137,P04,P01,175
2024,P10,P21138,P04,P01,122
2024,P10,P21139,P04,P01,21
2024,P10,P21140,P04,P01,2189
2024,P10,P21140,P04,P02,8
2024,P10,P21141,P04,P01,45
2024,P10,P21142,P04,P01,167
2024,P10,P21143,P04,P01,536
2024,P10,P21143,P04,P02,2
2024,P10,P21144,P04,P01,116
2024,P10,P21145,P04,P01,9
2024,P10,P21146,P04,P01,6
2024,P10,P21147,P04,P01,50
2024,P10,P21148,P04,P01,90
2024,P10,P21149,P04,P01,74
2024,P10,P21150,P04,P01,91
2024,P10,P21151,P04,P01,105
2024,P10,P21152,P04,P01,200
2024,P10,P21153,P04,P01,276
2024,P10,P21154,P04,P01,985
2024,P10,P21154,P04,P02,2
2024,P10,P21155,P04,P01,54
2024,P10,P21156,P04,P01,1351
2024,P10,P21156,P04,P02,5
2024,P10,P21157,P04,P01,107
2024,P10,P21158,P04,P01,51
2024,P10,P21158,P04,P02,1
2024,P10,P21159,P04,P01,25
2024,P10,P21160,P04,P01,12
2024,P10,P21161,P04,P01,82
2024,P10,P21162,P04,P01,3
2024,P10,P21163,P04,P01,75
2024,P10,P21164,P04,P01,959
2024,P10,P21165,P04,P01,1
2024,P10,P21166,P04,P01,274
2024,P10,P21167,P04,P01,13
2024,P10,P21168,P04,P01,38
2024,P10,P21169,P04,P01,335
2024,P10,P21169,P04,P02,1
2024,P10,P21170,P04,P01,254
2024,P10,P21171,P04,P01,68
2024,P10,P21172,P04,P01,228
2024,P10,P21173,P04,P01,67
2024,P10,P21174,P04,P01,269
2024,P10,P21174,P04,P02,3
2024,P10,P21175,P04,P01,103
2024,P10,P21176,P04,P01,166
2024,P10,P21177,P04,P01,247
2024,P10,P21178,P04,P01,9
2024,P10,P21179,P04,P01,196
2024,P10,P21180,P04,P01,652
2024,P10,P21181,P04,P01,67
2024,P10,P21182,P04,P01,77
2024,P10,P21183,P04,P01,16
2024,P10,P21184,P04,P01,1
2024,P10,P21185,P04,P01,251
2024,P10,P21186,P04,P01,451
2024,P10,P21187,P04,P01,6
2024,P10,P21188,P04,P01,123
2024,P10,P21189,P04,P01,313
2024,P10,P21190,P04,P01,7
2024,P10,P21191,P04,P01,108
2024,P10,P21192,P04,P01,21
2024,P10,P21193,P04,P01,21
2024,P10,P21194,P04,P01,62
2024,P10,P21195,P04,P01,34
2024,P10,P21196,P04,P01,17
2024,P10,P21197,P04,P01,519
2024,P10,P21198,P04,P01,4
2024,P10,P21199,P04,P01,43
2024,P10,P21200,P04,P01,16
2024,P10,P21201,P04,P01,33
2024,P10,P21202,P04,P01,70
2024,P10,P21203,P04,P01,41
2024,P10,P21204,P04,P01,56
2024,P10,P21205,P04,P01,244
2024,P10,P21206,P04,P01,57
2024,P10,P21207,P04,P01,159
2024,P10,P21208,P04,P01,677
2024,P10,P21209,P04,P01,55
2024,P10,P21209,P04,P02,1
2024,P10,P21210,P04,P01,33
2024,P10,P21211,P04,P01,111
2024,P10,P21211,P04,P02,1
2024,P10,P21212,P04,P01,137
2024,P10,P21213,P04,P01,11
2024,P10,P21214,P04,P01,33
2024,P10,P21215,P04,P01,4
2024,P10,P21216,P04,P01,5
2024,P10,P21217,P04,P01,16
2024,P10,P22001,P04,P01,335
2024,P10,P22002,P04,P01,77
2024,P10,P22003,P04,P01,106
2024,P10,P22003,P04,P02,1
2024,P10,P22004,P04,P01,325
2024,P10,P22005,P04,P01,238
2024,P10,P22006,P04,P01,4299
2024,P10,P22006,P04,P02,17
2024,P10,P22007,P04,P01,240
2024,P10,P22007,P04,P02,17
2024,P10,P22008,P04,P01,288
2024,P10,P22009,P04,P01,90
2024,P10,P22010,P04,P01,89
2024,P10,P22011,P04,P01,4254
2024,P10,P22011,P04,P02,5
2024,P10,P22012,P04,P01,325
2024,P10,P22013,P04,P01,104
2024,P10,P22014,P04,P01,12614
2024,P10,P22014,P04,P02,73
2024,P10,P22015,P04,P01,30
2024,P10,P22016,P04,P01,2731
2024,P10,P22016,P04,P02,10
2024,P10,P22017,P04,P01,694
2024,P10,P22018,P04,P01,98
2024,P10,P23001,P04,P01,299
2024,P10,P23001,P04,P02,5
2024,P10,P23002,P04,P01,45
2024,P10,P23002,P04,P02,1
2024,P10,P23003,P04,P01,75
2024,P10,P23003,P04,P02,6
2024,P10,P23004,P04,P01,1446
2024,P10,P23004,P04,P02,11
2024,P10,P23005,P04,P01,10668
2024,P10,P23005,P04,P02,57
2024,P10,P23006,P04,P01,55
2024,P10,P23007,P04,P01,80
2024,P10,P23007,P04,P02,2
2024,P10,P23008,P04,P01,2894
2024,P10,P23008,P04,P02,14
2024,P10,P23009,P04,P01,221
2024,P10,P23009,P04,P02,5
2024,P10,P23010,P04,P01,114
2024,P10,P23010,P04,P02,1
2024,P10,P24001,P04,P01,129
2024,P10,P24002,P04,P01,42
2024,P10,P24003,P04,P01,91
2024,P10,P24003,P04,P02,2
2024,P10,P24004,P04,P01,27
2024,P10,P24005,P04,P01,73
2024,P10,P24006,P04,P01,26
2024,P10,P24007,P04,P01,108
2024,P10,P24008,P04,P01,250
2024,P10,P24009,P04,P01,129
2024,P10,P24010,P04,P01,116
2024,P10,P24011,P04,P01,188
2024,P10,P24012,P04,P01,40
2024,P10,P24013,P04,P01,1642
2024,P10,P24013,P04,P02,11
2024,P10,P24014,P04,P01,54
2024,P10,P24015,P04,P01,64
2024,P10,P24016,P04,P01,199
2024,P10,P24017,P04,P01,111
2024,P10,P24018,P04,P01,39
2024,P10,P24019,P04,P01,28
2024,P10,P24020,P04,P01,403
2024,P10,P24021,P04,P01,520
2024,P10,P24022,P04,P01,58
2024,P10,P24023,P04,P01,75
2024,P10,P24024,P04,P01,481
2024,P10,P24025,P04,P01,84
2024,P10,P24026,P04,P01,26
2024,P10,P24027,P04,P01,45
2024,P10,P24028,P04,P01,17579
2024,P10,P24028,P04,P02,28
2024,P10,P24029,P04,P01,24
2024,P10,P24030,P04,P01,26
2024,P10,P24031,P04,P01,14
2024,P10,P24032,P04,P01,155
2024,P10,P24033,P04,P01,38
2024,P10,P24034,P04,P01,51
2024,P10,P24035,P04,P01,6520
2024,P10,P24035,P04,P02,2
2024,P10,P24036,P04,P01,116
2024,P10,P24037,P04,P01,277
2024,P10,P24037,P04,P02,2
2024,P10,P24038,P04,P01,19
2024,P10,P24039,P04,P01,75
2024,P10,P24040,P04,P01,175
2024,P10,P24041,P04,P01,45
2024,P10,P24042,P04,P01,39
2024,P10,P24043,P04,P01,74
2024,P10,P24044,P04,P01,18
2024,P10,P24045,P04,P01,40
2024,P10,P24046,P04,P01,91
2024,P10,P24047,P04,P01,37
2024,P10,P24048,P04,P01,26
2024,P10,P24049,P04,P01,98
2024,P10,P24050,P04,P01,236
2024,P10,P24051,P04,P01,176
2024,P10,P24052,P04,P01,58
2024,P10,P24053,P04,P01,108
2024,P10,P24054,P04,P01,142
2024,P10,P24055,P04,P01,254
2024,P10,P24056,P04,P01,100
2024,P10,P24056,P04,P02,1
2024,P10,P24057,P04,P01,53
2024,P10,P24058,P04,P01,97
2024,P10,P25001,P04,P01,2538
2024,P10,P25001,P04,P02,6
2024,P10,P25002,P04,P01,148
2024,P10,P25002,P04,P02,2
2024,P10,P25003,P04,P01,45
2024,P10,P25004,P04,P01,107
2024,P10,P25005,P04,P01,67
2024,P10,P25005,P04,P02,62
2024,P10,P25006,P04,P01,6961
2024,P10,P25006,P04,P02,24
2024,P10,P25007,P04,P01,47
2024,P10,P25008,P04,P01,155
2024,P10,P25008,P04,P02,3
2024,P10,P25009,P04,P01,166
2024,P10,P25009,P04,P02,10
2024,P10,P25010,P04,P01,434
2024,P10,P25010,P04,P02,2
2024,P10,P25011,P04,P01,958
2024,P10,P25012,P04,P01,5597
2024,P10,P25012,P04,P02,10
2024,P10,P25013,P04,P01,121
2024,P10,P25014,P04,P01,273
2024,P10,P25014,P04,P02,1
2024,P10,P25015,P04,P01,233
2024,P10,P25016,P04,P01,128
2024,P10,P25017,P04,P01,193
2024,P10,P25018,P04,P01,974
2024,P10,P26001,P04,P01,3
2024,P10,P26002,P04,P01,308
2024,P10,P26003,P04,P01,125
2024,P10,P26003,P04,P02,1
2024,P10,P26004,P04,P01,39
2024,P10,P26005,P04,P01,4
2024,P10,P26006,P04,P01,53
2024,P10,P26008,P04,P01,1
2024,P10,P26010,P04,P01,8
2024,P10,P26011,P04,P01,19
2024,P10,P26012,P04,P01,128
2024,P10,P26014,P04,P01,1
2024,P10,P26016,P04,P01,30
2024,P10,P26017,P04,P01,416
2024,P10,P26017,P04,P02,1
2024,P10,P26018,P04,P01,3413
2024,P10,P26018,P04,P02,5
2024,P10,P26019,P04,P01,365
2024,P10,P26019,P04,P02,3
2024,P10,P26020,P04,P01,38
2024,P10,P26021,P04,P01,19
2024,P10,P26022,P04,P01,3
2024,P10,P26023,P04,P01,4
2024,P10,P26024,P04,P01,9
2024,P10,P26025,P04,P01,329
2024,P10,P26025,P04,P02,1
2024,P10,P26026,P04,P01,190
2024,P10,P26027,P04,P01,5
2024,P10,P26028,P04,P01,1
2024,P10,P26029,P04,P01,1410
2024,P10,P26029,P04,P02,6
2024,P10,P26030,P04,P01,10458
2024,P10,P26030,P04,P02,21
2024,P10,P26031,P04,P01,9
2024,P10,P26032,P04,P01,2
2024,P10,P26033,P04,P01,469
2024,P10,P26034,P04,P01,5
2024,P10,P26035,P04,P01,80
2024,P10,P26036,P04,P01,273
2024,P10,P26037,P04,P01,7
2024,P10,P26038,P04,P01,10
2024,P10,P26039,P04,P01,40
2024,P10,P26041,P04,P01,49
2024,P10,P26042,P04,P01,924
2024,P10,P26042,P04,P02,3
2024,P10,P26043,P04,P01,1303
2024,P10,P26043,P04,P02,8
2024,P10,P26045,P04,P01,16
2024,P10,P26046,P04,P01,4
2024,P10,P26047,P04,P01,131
2024,P10,P26048,P04,P01,364
2024,P10,P26049,P04,P01,11
2024,P10,P26050,P04,P01,2
2024,P10,P26051,P04,P01,12
2024,P10,P26052,P04,P01,12
2024,P10,P26053,P04,P01,1
2024,P10,P26054,P04,P01,2
2024,P10,P26055,P04,P01,1712
2024,P10,P26055,P04,P02,4
2024,P10,P26056,P04,P01,42
2024,P10,P26057,P04,P01,3
2024,P10,P26058,P04,P01,81
2024,P10,P26059,P04,P01,33
2024,P10,P26060,P04,P01,1
2024,P10,P26062,P04,P01,3
2024,P10,P26063,P04,P01,2
2024,P10,P26064,P04,P01,13
2024,P10,P26066,P04,P01,107
2024,P10,P26067,P04,P01,2
2024,P10,P26068,P04,P01,5
2024,P10,P26069,P04,P01,23
2024,P10,P26070,P04,P01,28
2024,P10,P26071,P04,P01,145
2024,P10,P26072,P04,P01,72
2024,P10,P27001,P04,P01,139
2024,P10,P27002,P04,P01,638
2024,P10,P27002,P04,P02,6
2024,P10,P27003,P04,P01,166
2024,P10,P27004,P04,P01,5196
2024,P10,P27004,P04,P02,19
2024,P10,P27005,P04,P01,598
2024,P10,P27005,P04,P02,5
2024,P10,P27006,P04,P01,387
2024,P10,P27007,P04,P01,98
2024,P10,P27008,P04,P01,337
2024,P10,P27009,P04,P01,188
2024,P10,P27010,P04,P01,268
2024,P10,P27011,P04,P01,36
2024,P10,P27012,P04,P01,429
2024,P10,P27013,P04,P01,1000
2024,P10,P27014,P04,P01,503
2024,P10,P27014,P04,P02,4
2024,P10,P27015,P04,P01,104
2024,P10,P27016,P04,P01,307
2024,P10,P27017,P04,P01,149
2024,P10,P28001,P04,P01,24
2024,P10,P28002,P04,P01,243
2024,P10,P28003,P04,P01,1863
2024,P10,P28003,P04,P02,7
2024,P10,P28004,P04,P01,35
2024,P10,P28005,P04,P01,21
2024,P10,P28007,P04,P01,201
2024,P10,P28008,P04,P01,7
2024,P10,P28009,P04,P01,2525
2024,P10,P28009,P04,P02,2
2024,P10,P28010,P04,P01,1
2024,P10,P28011,P04,P01,54
2024,P10,P28012,P04,P01,174
2024,P10,P28013,P04,P01,76
2024,P10,P28014,P04,P01,21
2024,P10,P28015,P04,P01,204
2024,P10,P28016,P04,P01,118
2024,P10,P28017,P04,P01,108
2024,P10,P28018,P04,P01,23
2024,P10,P28019,P04,P01,81
2024,P10,P28020,P04,P01,2
2024,P10,P28021,P04,P01,865
2024,P10,P28022,P04,P01,5690
2024,P10,P28022,P04,P02,3
2024,P10,P28023,P04,P01,15
2024,P10,P28024,P04,P01,12
2024,P10,P28025,P04,P01,372
2024,P10,P28025,P04,P02,1
2024,P10,P28026,P04,P01,6
2024,P10,P28027,P04,P01,4185
2024,P10,P28027,P04,P02,11
2024,P10,P28028,P04,P01,2
2024,P10,P28029,P04,P01,83
2024,P10,P28030,P04,P01,92
2024,P10,P28031,P04,P01,3
2024,P10,P28032,P04,P01,6494
2024,P10,P28032,P04,P02,13
2024,P10,P28033,P04,P01,1639
2024,P10,P28034,P04,P01,9
2024,P10,P28035,P04,P01,307
2024,P10,P28037,P04,P01,141
2024,P10,P28037,P04,P02,1
2024,P10,P28038,P04,P01,2981
2024,P10,P28038,P04,P02,14
2024,P10,P28039,P04,P01,75
2024,P10,P28040,P04,P01,426
2024,P10,P28041,P04,P01,1868
2024,P10,P28041,P04,P02,3
2024,P10,P28042,P04,P01,25
2024,P10,P28043,P04,P01,148
2024,P10,P29001,P04,P01,192
2024,P10,P29002,P04,P01,251
2024,P10,P29002,P04,P02,1
2024,P10,P29003,P04,P01,146
2024,P10,P29004,P04,P01,271
2024,P10,P29005,P04,P01,1119
2024,P10,P29005,P04,P02,4
2024,P10,P29006,P04,P01,313
2024,P10,P29006,P04,P02,1
2024,P10,P29007,P04,P01,80
2024,P10,P29007,P04,P02,1
2024,P10,P29008,P04,P01,294
2024,P10,P29009,P04,P01,195
2024,P10,P29010,P04,P01,535
2024,P10,P29011,P04,P01,272
2024,P10,P29012,P04,P01,155
2024,P10,P29013,P04,P01,431
2024,P10,P29013,P04,P02,32
2024,P10,P29014,P04,P01,456
2024,P10,P29015,P04,P01,494
2024,P10,P29016,P04,P01,102
2024,P10,P29017,P04,P01,37
2024,P10,P29018,P04,P01,175
2024,P10,P29019,P04,P01,219
2024,P10,P29020,P04,P01,164
2024,P10,P29021,P04,P01,130
2024,P10,P29022,P04,P01,75
2024,P10,P29023,P04,P01,245
2024,P10,P29024,P04,P01,332
2024,P10,P29025,P04,P01,492
2024,P10,P29026,P04,P01,300
2024,P10,P29027,P04,P01,139
2024,P10,P29028,P04,P01,139
2024,P10,P29029,P04,P01,260
2024,P10,P29029,P04,P02,1
2024,P10,P29030,P04,P01,206
2024,P10,P29031,P04,P01,1080
2024,P10,P29032,P04,P01,171
2024,P10,P29033,P04,P01,1429
2024,P10,P29033,P04,P02,9
2024,P10,P29034,P04,P01,658
2024,P10,P29035,P04,P01,37
2024,P10,P29036,P04,P01,255
2024,P10,P29037,P04,P01,106
2024,P10,P29038,P04,P01,417
2024,P10,P29039,P04,P01,171
2024,P10,P29040,P04,P01,343
2024,P10,P29041,P04,P01,311
2024,P10,P29042,P04,P01,151
2024,P10,P29043,P04,P01,1004
2024,P10,P29044,P04,P01,673
2024,P10,P29045,P04,P01,17
2024,P10,P29046,P04,P01,86
2024,P10,P29047,P04,P01,118
2024,P10,P29048,P04,P01,112
2024,P10,P29049,P04,P01,196
2024,P10,P29050,P04,P01,44
2024,P10,P29051,P04,P01,88
2024,P10,P29052,P04,P01,110
2024,P10,P29053,P04,P01,238
2024,P10,P29054,P04,P01,43
2024,P10,P29055,P04,P01,81
2024,P10,P29056,P04,P01,95
2024,P10,P29057,P04,P01,26
2024,P10,P29058,P04,P01,42
2024,P10,P29059,P04,P01,52
2024,P10,P29060,P04,P01,17
2024,P10,P30001,P04,P01,55
2024,P10,P30002,P04,P01,4
2024,P10,P30003,P04,P01,258
2024,P10,P30003,P04,P02,1
2024,P10,P30004,P04,P01,439
2024,P10,P30005,P04,P01,33
2024,P10,P30006,P04,P01,57
2024,P10,P30007,P04,P01,34
2024,P10,P30008,P04,P01,21
2024,P10,P30009,P04,P01,158
2024,P10,P30010,P04,P01,169
2024,P10,P30010,P04,P02,1
2024,P10,P30011,P04,P01,605
2024,P10,P30011,P04,P02,1
2024,P10,P30012,P04,P01,51
2024,P10,P30013,P04,P01,220
2024,P10,P30014,P04,P01,181
2024,P10,P30015,P04,P01,105
2024,P10,P30016,P04,P01,400
2024,P10,P30017,P04,P01,53
2024,P10,P30018,P04,P01,1
2024,P10,P30019,P04,P01,2
2024,P10,P30020,P04,P01,2
2024,P10,P30021,P04,P01,35
2024,P10,P30022,P04,P01,57
2024,P10,P30023,P04,P01,91
2024,P10,P30024,P04,P01,19
2024,P10,P30025,P04,P01,33
2024,P10,P30026,P04,P01,134
2024,P10,P30027,P04,P01,5
2024,P10,P30028,P04,P01,2027
2024,P10,P30028,P04,P02,28
2024,P10,P30029,P04,P01,14
2024,P10,P30030,P04,P01,78
2024,P10,P30030,P04,P02,2
2024,P10,P30031,P04,P01,62
2024,P10,P30032,P04,P01,170
2024,P10,P30032,P04,P02,1
2024,P10,P30033,P04,P01,76
2024,P10,P30034,P04,P01,220
2024,P10,P30035,P04,P01,9
2024,P10,P30036,P04,P01,21
2024,P10,P30037,P04,P01,2
2024,P10,P30038,P04,P01,880
2024,P10,P30039,P04,P01,1757
2024,P10,P30039,P04,P02,10
2024,P10,P30040,P04,P01,257
2024,P10,P30041,P04,P01,1
2024,P10,P30042,P04,P01,30
2024,P10,P30043,P04,P01,29
2024,P10,P30044,P04,P01,1085
2024,P10,P30044,P04,P02,9
2024,P10,P30045,P04,P01,384
2024,P10,P30045,P04,P02,2
2024,P10,P30046,P04,P01,26
2024,P10,P30047,P04,P01,78
2024,P10,P30048,P04,P01,490
2024,P10,P30049,P04,P01,162
2024,P10,P30050,P04,P01,26
2024,P10,P30051,P04,P01,66
2024,P10,P30052,P04,P01,78
2024,P10,P30053,P04,P01,206
2024,P10,P30054,P04,P01,66
2024,P10,P30055,P04,P01,19
2024,P10,P30056,P04,P01,11
2024,P10,P30057,P04,P01,8
2024,P10,P30058,P04,P01,117
2024,P10,P30059,P04,P01,85
2024,P10,P30060,P04,P01,39
2024,P10,P30061,P04,P01,308
2024,P10,P30062,P04,P01,29
2024,P10,P30063,P04,P01,34
2024,P10,P30064,P04,P01,2
2024,P10,P30065,P04,P01,961
2024,P10,P30065,P04,P02,1
2024,P10,P30066,P04,P01,137
2024,P10,P30067,P04,P01,3
2024,P10,P30068,P04,P01,480
2024,P10,P30068,P04,P02,1
2024,P10,P30069,P04,P01,106
2024,P10,P30070,P04,P01,26
2024,P10,P30071,P04,P01,192
2024,P10,P30072,P04,P01,41
2024,P10,P30073,P04,P01,215
2024,P10,P30074,P04,P01,34
2024,P10,P30075,P04,P01,35
2024,P10,P30076,P04,P01,3
2024,P10,P30077,P04,P01,150
2024,P10,P30078,P04,P01,23
2024,P10,P30079,P04,P01,20
2024,P10,P30080,P04,P01,28
2024,P10,P30081,P04,P01,72
2024,P10,P30082,P04,P01,58
2024,P10,P30082,P04,P02,1
2024,P10,P30083,P04,P01,17
2024,P10,P30084,P04,P01,30
2024,P10,P30085,P04,P01,286
2024,P10,P30086,P04,P01,53
2024,P10,P30087,P04,P01,4558
2024,P10,P30087,P04,P02,18
2024,P10,P30088,P04,P01,34
2024,P10,P30089,P04,P01,178
2024,P10,P30089,P04,P02,1
2024,P10,P30090,P04,P01,85
2024,P10,P30091,P04,P01,96
2024,P10,P30092,P04,P01,126
2024,P10,P30093,P04,P01,65
2024,P10,P30094,P04,P01,81
2024,P10,P30095,P04,P01,45
2024,P10,P30096,P04,P01,6
2024,P10,P30097,P04,P01,101
2024,P10,P30099,P04,P01,39
2024,P10,P30100,P04,P01,157
2024,P10,P30101,P04,P01,73
2024,P10,P30102,P04,P01,503
2024,P10,P30102,P04,P02,4
2024,P10,P30103,P04,P01,12
2024,P10,P30104,P04,P01,20
2024,P10,P30105,P04,P01,1020
2024,P10,P30105,P04,P02,1
2024,P10,P30106,P04,P01,8
2024,P10,P30107,P04,P01,3
2024,P10,P30108,P04,P01,786
2024,P10,P30108,P04,P02,3
2024,P10,P30109,P04,P01,197
2024,P10,P30110,P04,P01,3
2024,P10,P30111,P04,P01,92
2024,P10,P30112,P04,P01,49
2024,P10,P30113,P04,P01,14
2024,P10,P30114,P04,P01,51
2024,P10,P30114,P04,P02,1
2024,P10,P30115,P04,P01,140
2024,P10,P30116,P04,P01,66
2024,P10,P30117,P04,P01,157
2024,P10,P30118,P04,P01,616
2024,P10,P30118,P04,P02,4
2024,P10,P30119,P04,P01,48
2024,P10,P30120,P04,P01,44
2024,P10,P30121,P04,P01,213
2024,P10,P30122,P04,P01,13
2024,P10,P30123,P04,P01,516
2024,P10,P30124,P04,P01,507
2024,P10,P30124,P04,P02,1
2024,P10,P30125,P04,P01,152
2024,P10,P30126,P04,P01,293
2024,P10,P30127,P04,P01,17
2024,P10,P30128,P04,P01,298
2024,P10,P30128,P04,P02,3
2024,P10,P30129,P04,P01,23
2024,P10,P30130,P04,P01,129
2024,P10,P30131,P04,P01,1167
2024,P10,P30131,P04,P02,11
2024,P10,P30132,P04,P01,48
2024,P10,P30133,P04,P01,318
2024,P10,P30134,P04,P01,222
2024,P10,P30135,P04,P01,86
2024,P10,P30136,P04,P01,38
2024,P10,P30137,P04,P01,7
2024,P10,P30138,P04,P01,125
2024,P10,P30138,P04,P02,1
2024,P10,P30139,P04,P01,25
2024,P10,P30140,P04,P01,2
2024,P10,P30141,P04,P01,282
2024,P10,P30141,P04,P02,1
2024,P10,P30142,P04,P01,52
2024,P10,P30143,P04,P01,95
2024,P10,P30144,P04,P01,77
2024,P10,P30145,P04,P01,32
2024,P10,P30146,P04,P01,8
2024,P10,P30147,P04,P01,9
2024,P10,P30148,P04,P01,106
2024,P10,P30149,P04,P01,19
2024,P10,P30150,P04,P01,40
2024,P10,P30151,P04,P01,132
2024,P10,P30152,P04,P01,83
2024,P10,P30153,P04,P01,23
2024,P10,P30154,P04,P01,40
2024,P10,P30155,P04,P01,202
2024,P10,P30156,P04,P01,7
2024,P10,P30157,P04,P01,20
2024,P10,P30158,P04,P01,157
2024,P10,P30158,P04,P02,3
2024,P10,P30159,P04,P01,9
2024,P10,P30160,P04,P01,298
2024,P10,P30161,P04,P01,20
2024,P10,P30162,P04,P01,9
2024,P10,P30163,P04,P01,3
2024,P10,P30164,P04,P01,118
2024,P10,P30165,P04,P01,31
2024,P10,P30166,P04,P01,13
2024,P10,P30167,P04,P01,35
2024,P10,P30168,P04,P01,21
2024,P10,P30169,P04,P01,95
2024,P10,P30171,P04,P01,3
2024,P10,P30172,P04,P01,32
2024,P10,P30173,P04,P01,147
2024,P10,P30174,P04,P01,541
2024,P10,P30174,P04,P02,2
2024,P10,P30175,P04,P01,249
2024,P10,P30175,P04,P02,6
2024,P10,P30176,P04,P01,20
2024,P10,P30177,P04,P01,31
2024,P10,P30178,P04,P01,74
2024,P10,P30179,P04,P01,8
2024,P10,P30180,P04,P01,6
2024,P10,P30181,P04,P01,218
2024,P10,P30182,P04,P01,70
2024,P10,P30183,P04,P01,205
2024,P10,P30183,P04,P02,1
2024,P10,P30184,P04,P01,7
2024,P10,P30185,P04,P01,12
2024,P10,P30186,P04,P01,10
2024,P10,P30187,P04,P01,3
2024,P10,P30188,P04,P01,40
2024,P10,P30189,P04,P01,820
2024,P10,P30189,P04,P02,2
2024,P10,P30190,P04,P01,16
2024,P10,P30191,P04,P01,422
2024,P10,P30192,P04,P01,216
2024,P10,P30193,P04,P01,8038
2024,P10,P30193,P04,P02,47
2024,P10,P30194,P04,P01,28
2024,P10,P30195,P04,P01,1
2024,P10,P30196,P04,P01,191
2024,P10,P30197,P04,P01,12
2024,P10,P30198,P04,P01,7
2024,P10,P30199,P04,P01,8
2024,P10,P30200,P04,P01,46
2024,P10,P30201,P04,P01,22
2024,P10,P30202,P04,P01,1
2024,P10,P30203,P04,P01,28
2024,P10,P30204,P04,P01,554
2024,P10,P30205,P04,P01,27
2024,P10,P30206,P04,P01,245
2024,P10,P30207,P04,P01,167
2024,P10,P30207,P04,P02,1
2024,P10,P30208,P04,P01,157
2024,P10,P30209,P04,P01,16
2024,P10,P30210,P04,P01,59
2024,P10,P30211,P04,P01,93
2024,P10,P30211,P04,P02,1
2024,P10,P30212,P04,P01,6
2024,P10,P31001,P04,P01,13
2024,P10,P31002,P04,P01,76
2024,P10,P31003,P04,P01,8
2024,P10,P31004,P04,P01,65
2024,P10,P31005,P04,P01,12
2024,P10,P31006,P04,P01,8
2024,P10,P31007,P04,P01,13
2024,P10,P31008,P04,P01,14
2024,P10,P31009,P04,P01,20
2024,P10,P31010,P04,P01,4
2024,P10,P31011,P04,P01,106
2024,P10,P31012,P04,P01,11
2024,P10,P31013,P04,P01,384
2024,P10,P31014,P04,P01,10
2024,P10,P31015,P04,P01,14
2024,P10,P31017,P04,P01,9
2024,P10,P31018,P04,P01,8
2024,P10,P31019,P04,P01,55
2024,P10,P31020,P04,P01,101
2024,P10,P31021,P04,P01,14
2024,P10,P31022,P04,P01,3
2024,P10,P31023,P04,P01,44
2024,P10,P31024,P04,P01,5
2024,P10,P31025,P04,P01,17
2024,P10,P31026,P04,P01,29
2024,P10,P31027,P04,P01,39
2024,P10,P31027,P04,P02,1
2024,P10,P31028,P04,P01,12
2024,P10,P31029,P04,P01,4
2024,P10,P31030,P04,P01,5
2024,P10,P31031,P04,P01,3
2024,P10,P31032,P04,P01,16
2024,P10,P31033,P04,P01,36
2024,P10,P31034,P04,P01,22
2024,P10,P31035,P04,P01,32
2024,P10,P31036,P04,P01,20
2024,P10,P31037,P04,P01,12
2024,P10,P31038,P04,P01,276
2024,P10,P31038,P04,P02,1
2024,P10,P31039,P04,P01,32
2024,P10,P31040,P04,P01,125
2024,P10,P31040,P04,P02,1
2024,P10,P31041,P04,P01,1267
2024,P10,P31041,P04,P02,2
2024,P10,P31042,P04,P01,31
2024,P10,P31043,P04,P01,13
2024,P10,P31044,P04,P01,16
2024,P10,P31045,P04,P01,9
2024,P10,P31046,P04,P01,4
2024,P10,P31047,P04,P01,9
2024,P10,P31048,P04,P01,108
2024,P10,P31049,P04,P01,2
2024,P10,P31050,P04,P01,13338
