C601,C003,R027-0501,R027-0502,R027-0503,R027-0504,R027-0505,R027-0506
2024,P080450771,NO,NO,SI,SI,SI,SI
2024,P080450772,NO,NO,SI,SI,SI,SI
2024,P080450773,NO,NO,SI,SI,SI,SI
2024,P080450774,NO,NO,SI,SI,SI,SI
2024,P080450775,NO,NO,SI,SI,SI,SI
2024,P080450776,NO,NO,SI,SI,SI,SI
2024,P080450777,NO,NO,SI,SI,SI,SI
2024,P080450780,SI,SI,SI,SI,SI,SI
2024,P080450781,NO,NO,SI,SI,SI,SI
2024,P080450782,NO,NO,SI,SI,SI,SI
2024,P080450783,NO,NO,SI,SI,SI,SI
2024,P080450784,NO,NO,SI,SI,SI,SI
2024,P080450785,NO,NO,SI,SI,SI,SI
2024,P080450786,NO,NO,SI,SI,SI,SI
2024,P080450788,NO,NO,SI,SI,SI,SI
2024,P080450789,NO,NO,SI,SI,SI,SI
2024,P080450791,SI,SI,SI,SI,SI,SI
2024,P080450792,NO,NO,SI,SI,SI,SI
2024,P080450794,NO,NO,SI,SI,SI,SI
2024,P080450797,NO,NO,SI,SI,SI,SI
2024,P080450798,NO,NO,SI,SI,SI,SI
2024,P080450799,NO,NO,SI,SI,SI,SI
2024,P080450800,NO,NO,SI,SI,SI,SI
2024,P080450802,NO,NO,SI,SI,SI,SI
2024,P080450805,NO,NO,SI,SI,SI,SI
2024,P080450806,NO,NO,SI,SI,SI,SI
2024,P080450807,NO,NO,SI,SI,SI,SI
2024,P080450808,NO,NO,SI,SI,SI,SI
2024,P080450809,NO,NO,SI,SI,SI,SI
2024,P080450810,NO,NO,SI,SI,SI,SI
2024,P080450811,NO,NO,SI,SI,SI,SI
2024,P080450814,NO,NO,SI,SI,SI,SI
2024,P080450815,NO,NO,SI,SI,SI,SI
2024,P080450816,NO,NO,SI,SI,SI,SI
2024,P080450817,NO,NO,SI,SI,SI,SI
2024,P080450818,SI,SI,SI,SI,SI,SI
2024,P080450819,NO,NO,SI,SI,SI,SI
2024,P080450820,NO,NO,SI,SI,SI,SI
2024,P080450821,NO,NO,SI,SI,SI,SI
2024,P080450822,NO,NO,SI,SI,SI,SI
2024,P080450823,NO,NO,SI,SI,SI,SI
2024,P080450824,NO,NO,SI,SI,SI,SI
2024,P080450825,NO,NO,SI,SI,SI,SI
2024,P080450826,NO,NO,SI,SI,SI,SI
2024,P080450828,NO,NO,SI,SI,SI,SI
2024,P080450829,NO,NO,SI,SI,SI,SI
2024,P080450830,NO,NO,SI,SI,SI,SI
2024,P080450831,NO,NO,SI,SI,SI,SI
2024,P080450832,NO,NO,SI,SI,SI,SI
2024,P080450833,NO,NO,SI,SI,SI,SI
2024,P080450834,NO,NO,SI,SI,SI,SI
2024,P080450835,NO,NO,SI,SI,SI,SI
2024,P080450836,NO,NO,SI,SI,SI,SI
2024,P080450837,NO,NO,SI,SI,SI,SI
2024,P080450838,NO,NO,SI,SI,SI,SI
2024,P080450839,NO,NO,SI,SI,SI,SI
2024,P080450840,NO,NO,SI,SI,SI,SI
2024,P080450841,NO,NO,SI,SI,SI,SI
2024,P080450842,NO,NO,SI,SI,SI,SI
2024,P080450844,NO,NO,SI,SI,SI,SI
2024,P080450845,NO,NO,SI,SI,SI,SI
2024,P080450846,NO,NO,SI,SI,SI,SI
2024,P080450847,NO,NO,SI,SI,SI,SI
2024,P080450848,NO,NO,SI,SI,SI,SI
2024,P080450849,NO,NO,SI,SI,SI,SI
2024,P080450850,NO,NO,SI,SI,SI,SI
2024,P080450851,NO,NO,SI,SI,SI,SI
2024,P080450854,NO,NO,SI,SI,SI,SI
2024,P080450856,NO,NO,SI,SI,SI,SI
2024,P080450857,NO,NO,SI,SI,SI,SI
2024,P080450859,NO,NO,SI,SI,SI,SI
2024,P080450861,SI,SI,SI,SI,SI,SI
2024,P080450862,NO,NO,SI,SI,SI,SI
2024,P080450863,NO,NO,SI,SI,SI,SI
2024,P080450865,NO,NO,SI,SI,SI,SI
2024,P080450867,NO,NO,SI,SI,SI,SI
2024,P080450869,NO,NO,SI,SI,SI,SI
2024,P080450870,NO,NO,SI,SI,SI,SI
2024,P080450871,NO,NO,SI,SI,SI,SI
2024,P080450875,NO,NO,SI,SI,SI,SI
2024,P080450876,NO,NO,SI,SI,SI,SI
2024,P080450878,NO,NO,SI,SI,SI,SI
2024,P080450879,SI,SI,SI,SI,SI,SI
2024,P080450881,NO,NO,SI,SI,SI,SI
2024,P080450883,NO,NO,SI,SI,SI,SI
2024,P080450884,NO,NO,SI,SI,SI,SI
2024,P080450885,NO,NO,SI,SI,SI,SI
2024,P080450887,SI,SI,SI,SI,SI,SI
2024,P080450888,NO,NO,SI,SI,SI,SI
2024,P080450889,NO,NO,SI,SI,SI,SI
2024,P080450890,NO,NO,SI,SI,SI,SI
2024,P080450891,NO,NO,SI,SI,SI,SI
2024,P080450892,NO,NO,SI,SI,SI,SI
2024,P080450893,NO,NO,SI,SI,SI,SI
2024,P080450894,NO,NO,SI,SI,SI,SI
2024,P080450896,NO,NO,SI,SI,SI,SI
2024,P080450897,SI,SI,SI,SI,SI,SI
2024,P080450899,NO,NO,SI,SI,SI,SI
2024,P080450900,NO,NO,SI,SI,SI,SI
2024,P080450901,SI,SI,SI,SI,SI,SI
2024,P080450902,NO,NO,SI,SI,SI,SI
2024,P080450904,NO,NO,SI,SI,SI,SI
2024,P080450905,NO,NO,SI,SI,SI,SI
2024,P080450907,NO,NO,SI,SI,SI,SI
2024,P080450908,NO,NO,SI,SI,NO,NO
2024,P080450910,NO,NO,SI,SI,SI,SI
2024,P080450911,NO,NO,SI,SI,NO,NO
2024,P080450912,NO,NO,SI,SI,NO,NO
2024,P080450913,NO,NO,SI,SI,SI,SI
2024,P080450914,NO,NO,SI,SI,SI,SI
2024,P080450915,NO,NO,SI,SI,SI,SI
2024,P080450916,NO,NO,SI,SI,SI,SI
2024,P080450917,NO,NO,SI,SI,SI,SI
2024,P080450920,SI,SI,SI,SI,SI,SI
2024,P080450921,NO,NO,SI,SI,SI,SI
2024,P080450922,SI,SI,SI,SI,SI,SI
2024,P080450923,NO,NO,SI,SI,SI,SI
2024,P080450924,NO,NO,SI,SI,SI,SI
2024,P080450925,NO,NO,SI,SI,SI,SI
2024,P080450926,NO,NO,SI,SI,SI,SI
2024,P080450927,NO,NO,SI,SI,SI,SI
2024,P080450928,NO,NO,SI,SI,SI,SI
2024,P080450929,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,NO,NO,NO,NO
2024,P080450931,NO,NO,SI,SI,SI,SI
2024,P080450932,NO,NO,SI,SI,SI,SI
2024,P080450933,NO,NO,SI,SI,SI,SI
2024,P080450935,SI,SI,SI,SI,SI,SI
2024,P080450936,NO,NO,SI,SI,SI,SI
2024,P080450937,NO,NO,SI,SI,SI,SI
2024,P080450938,NO,NO,SI,SI,SI,SI
2024,P080450939,NO,NO,SI,SI,SI,SI
2024,P080450940,NO,NO,SI,SI,SI,SI
2024,P080450941,NO,NO,SI,SI,SI,SI
2024,P080450942,NO,NO,SI,SI,SI,SI
2024,P080450943,NO,NO,SI,SI,SI,SI
2024,P080450944,NO,NO,SI,SI,SI,SI
2024,P080450945,NO,NO,SI,SI,SI,SI
2024,P080450946,NO,NO,SI,SI,SI,SI
2024,P080450948,NO,NO,SI,SI,SI,SI
2024,P080450950,NO,NO,SI,SI,SI,SI
2024,P080450951,NO,NO,SI,SI,NO,NO
2024,P080450953,NO,NO,SI,SI,SI,SI
2024,P080450955,NO,NO,SI,SI,SI,SI
2024,P080450957,NO,NO,SI,SI,SI,SI
2024,P080450959,NO,NO,SI,SI,SI,SI
2024,P080450960,NO,NO,SI,SI,SI,SI
2024,P080450962,SI,SI,SI,SI,SI,SI
2024,P080450963,NO,NO,SI,SI,SI,SI
2024,P080450964,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,P080450966,NO,NO,SI,SI,SI,SI
2024,P080450967,NO,NO,SI,SI,SI,SI
2024,P080450968,NO,NO,SI,SI,SI,SI
2024,P080450969,NO,NO,SI,SI,SI,SI
2024,P080450970,NO,NO,SI,SI,SI,SI
2024,P080450971,NO,NO,SI,SI,SI,SI
2024,P080450972,NO,NO,SI,SI,SI,SI
2024,P080450973,NO,NO,SI,SI,SI,SI
2024,P080450974,SI,SI,SI,SI,SI,SI
2024,P080450975,NO,NO,SI,SI,SI,SI
2024,P080450976,NO,NO,SI,SI,SI,SI
2024,P080450978,NO,NO,SI,SI,SI,SI
2024,P080450979,NO,NO,SI,SI,SI,SI
2024,P080450980,NO,NO,SI,SI,SI,SI
2024,P080450981,NO,NO,SI,SI,SI,SI
2024,P080450983,SI,SI,SI,SI,SI,SI
2024,P080450984,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,P080450987,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,SI,SI,SI,SI,SI,SI
2024,ZZZ,SI,SI,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,P080451298,NO,NO,SI,SI,SI,SI
2024,P080451300,SI,SI,SI,SI,SI,SI
2024,P080451301,NO,NO,SI,SI,SI,SI
2024,P080451304,NO,NO,SI,SI,SI,SI
2024,P080451305,NO,NO,SI,SI,SI,SI
2024,P080451306,NO,NO,SI,SI,SI,SI
2024,P080451307,NO,NO,SI,SI,SI,SI
2024,P080451309,NO,NO,SI,SI,NO,NO
2024,P080451310,NO,NO,SI,SI,SI,SI
2024,P080451311,NO,NO,SI,SI,SI,SI
2024,P080451312,NO,NO,SI,SI,SI,SI
2024,P080451313,NO,NO,SI,SI,SI,SI
2024,P080451314,NO,NO,SI,SI,SI,SI
2024,P080451315,NO,NO,SI,SI,NO,NO
2024,P080451316,NO,NO,SI,SI,SI,SI
2024,P080451317,NO,NO,SI,SI,SI,SI
2024,P080451318,SI,SI,SI,SI,SI,SI
2024,P080451319,NO,NO,SI,SI,SI,SI
2024,P080451321,NO,NO,SI,SI,SI,SI
2024,P080451323,NO,NO,SI,SI,SI,SI
2024,P080451324,NO,NO,SI,SI,SI,SI
2024,P080451325,NO,NO,SI,SI,SI,SI
2024,P080451326,NO,NO,SI,SI,SI,SI
2024,P080451327,SI,SI,SI,SI,SI,SI
2024,P080451328,NO,NO,SI,SI,SI,SI
2024,P080451329,SI,SI,SI,SI,SI,SI
2024,P080451330,NO,NO,SI,SI,SI,SI
2024,P080451331,NO,NO,SI,SI,SI,SI
2024,P080451332,NO,NO,SI,SI,SI,SI
2024,P080451333,NO,NO,SI,SI,SI,SI
2024,P080451334,NO,NO,SI,SI,SI,SI
2024,P080451337,NO,NO,SI,SI,SI,SI
2024,P080451339,NO,NO,SI,SI,SI,SI
2024,P080451340,NO,NO,SI,SI,SI,SI
2024,P080451344,NO,NO,SI,SI,SI,SI
2024,P080451345,NO,NO,SI,SI,SI,SI
2024,P080451346,NO,NO,SI,SI,SI,SI
2024,P080451349,NO,NO,SI,SI,SI,SI
2024,P080451350,NO,NO,SI,SI,SI,SI
2024,P080451352,NO,NO,SI,SI,SI,SI
2024,P080451356,NO,NO,SI,SI,SI,SI
2024,P080451357,SI,SI,SI,SI,SI,SI
2024,P080451358,NO,NO,SI,SI,SI,SI
2024,P080451360,NO,NO,SI,SI,SI,SI
2024,P080451361,NO,NO,SI,SI,SI,SI
2024,P080451363,NO,NO,SI,SI,SI,SI
2024,P080451364,NO,NO,SI,SI,SI,SI
2024,P080451366,NO,NO,SI,SI,SI,SI
2024,P080451367,NO,NO,SI,SI,SI,SI
2024,P080451368,NO,NO,SI,SI,SI,SI
2024,P080451369,NO,NO,SI,SI,SI,SI
2024,P080451370,NO,NO,SI,SI,SI,SI
2024,P080451371,NO,NO,SI,SI,SI,SI
2024,P080451373,NO,NO,SI,SI,SI,SI
2024,P080451374,NO,NO,SI,SI,SI,SI
2024,P080451375,SI,SI,SI,SI,SI,SI
2024,P080451376,SI,SI,SI,SI,SI,SI
2024,P080451377,NO,NO,SI,SI,SI,SI
2024,P080451378,NO,NO,SI,SI,SI,SI
2024,P080451379,NO,NO,SI,SI,SI,SI
2024,P080451380,NO,NO,SI,SI,SI,SI
2024,P080451381,NO,NO,SI,SI,SI,SI
2024,P080451382,NO,NO,SI,SI,SI,SI
2024,P080451384,NO,NO,SI,SI,SI,SI
2024,P080451385,SI,SI,SI,SI,SI,SI
2024,P080451386,SI,SI,SI,SI,SI,SI
2024,P080451387,NO,NO,SI,SI,SI,SI
2024,P080451388,NO,NO,SI,SI,SI,SI
2024,P080451390,NO,NO,SI,SI,SI,SI
2024,P080451391,NO,NO,SI,SI,SI,SI
2024,P080451392,NO,NO,SI,SI,SI,SI
2024,P080451393,NO,NO,SI,SI,SI,SI
2024,P080451394,NO,NO,SI,SI,SI,SI
2024,P080451395,NO,NO,SI,SI,SI,SI
2024,P080451396,NO,NO,SI,SI,SI,SI
2024,P080451397,NO,NO,SI,SI,SI,SI
2024,P080451398,NO,NO,SI,SI,SI,SI
2024,P080451399,NO,NO,SI,SI,SI,SI
2024,P080451400,NO,NO,SI,SI,SI,SI
2024,P080451401,NO,NO,SI,SI,SI,SI
2024,P080451402,NO,NO,SI,SI,SI,SI
2024,P080451403,NO,NO,SI,SI,SI,SI
2024,P080451404,NO,NO,SI,SI,SI,SI
2024,P080451405,NO,NO,SI,SI,SI,SI
2024,P080451406,NO,NO,SI,SI,SI,SI
2024,P080451410,NO,NO,SI,SI,SI,SI
2024,P080451414,NO,NO,SI,SI,SI,SI
2024,P080451415,NO,NO,SI,SI,SI,SI
2024,P080451416,NO,NO,SI,SI,SI,SI
2024,P080451417,NO,NO,SI,SI,SI,SI
2024,P080451418,NO,NO,SI,SI,SI,SI
2024,P080451420,NO,NO,SI,SI,SI,SI
2024,P080451421,NO,NO,SI,SI,SI,SI
2024,P080451422,NO,NO,SI,SI,SI,SI
2024,P080451423,NO,NO,SI,SI,SI,SI
2024,P080451425,NO,NO,SI,SI,SI,SI
2024,P080451426,NO,NO,SI,SI,SI,SI
2024,P080451427,NO,NO,SI,SI,SI,SI
2024,P080451428,NO,NO,SI,SI,SI,SI
2024,P080451429,NO,NO,SI,SI,SI,SI
2024,P080451432,NO,NO,SI,SI,SI,SI
2024,P080451434,NO,NO,SI,SI,SI,SI
2024,P080451436,NO,NO,SI,SI,SI,SI
2024,P080451438,SI,SI,SI,SI,SI,SI
2024,P080451439,NO,NO,SI,SI,SI,SI
2024,P080451440,SI,SI,SI,SI,SI,SI
2024,P080451441,NO,NO,SI,SI,SI,SI
2024,P080451443,NO,NO,SI,SI,SI,SI
2024,P080451444,NO,NO,SI,SI,SI,SI
2024,P080451445,NO,NO,SI,SI,SI,SI
2024,P080451446,NO,NO,SI,SI,SI,SI
2024,P080451447,NO,NO,SI,SI,SI,SI
2024,P080451448,NO,NO,SI,SI,SI,SI
2024,P080451449,SI,SI,SI,SI,SI,SI
2024,P080451450,NO,NO,SI,SI,SI,SI
2024,P080451452,NO,NO,SI,SI,SI,SI
2024,P080451453,NO,NO,SI,SI,SI,SI
2024,P080451454,NO,NO,SI,SI,SI,SI
2024,P080451455,NO,NO,SI,SI,SI,SI
2024,P080451456,NO,NO,SI,SI,SI,SI
2024,P080451457,SI,SI,SI,SI,SI,SI
2024,P080451458,NO,NO,SI,SI,SI,SI
2024,P080451460,NO,NO,SI,SI,SI,SI
2024,P080451462,NO,NO,SI,SI,SI,SI
2024,P080451463,NO,NO,SI,SI,SI,SI
2024,P080451464,NO,NO,SI,SI,SI,SI
2024,P080451465,NO,NO,SI,SI,SI,SI
2024,P080451466,NO,NO,SI,SI,SI,SI
2024,P080451467,NO,NO,SI,SI,SI,SI
2024,P080451468,SI,SI,SI,SI,SI,SI
2024,P080451469,SI,SI,SI,SI,SI,SI
2024,P080451470,NO,NO,SI,SI,SI,SI
2024,P080451471,NO,NO,SI,SI,SI,SI
2024,P080451472,NO,NO,SI,SI,SI,SI
2024,P080451473,NO,NO,SI,SI,SI,SI
2024,P080451474,NO,NO,SI,SI,SI,SI
2024,P080451476,NO,NO,SI,SI,SI,SI
2024,P080451477,NO,NO,SI,SI,SI,SI
2024,P080451478,NO,NO,SI,SI,SI,SI
2024,P080451479,NO,NO,SI,SI,SI,SI
2024,P080451480,NO,NO,SI,SI,SI,SI
2024,P080451481,NO,NO,SI,SI,SI,SI
2024,P080451482,NO,NO,SI,SI,SI,SI
2024,P080451483,NO,NO,SI,SI,SI,SI
2024,P080451484,NO,NO,SI,SI,SI,SI
2024,P080451485,NO,NO,SI,SI,SI,SI
2024,P080451486,NO,NO,SI,SI,SI,SI
2024,P080451487,NO,NO,SI,SI,SI,SI
2024,P080451488,NO,NO,SI,SI,SI,SI
2024,P080451489,NO,NO,SI,SI,SI,SI
2024,P080451490,NO,NO,SI,SI,SI,SI
2024,P080451491,NO,NO,SI,SI,SI,SI
2024,P080451492,NO,NO,SI,SI,SI,SI
2024,P080451493,NO,NO,SI,SI,SI,SI
2024,P080451494,SI,SI,SI,SI,SI,SI
2024,P080451495,SI,SI,SI,SI,SI,SI
2024,P080451496,NO,NO,SI,SI,SI,SI
2024,P080451497,NO,NO,SI,SI,SI,SI
2024,P080451498,NO,NO,SI,SI,SI,SI
2024,P080451499,NO,NO,SI,SI,SI,SI
2024,P080451500,SI,SI,SI,SI,SI,SI
2024,P080451501,NO,NO,SI,SI,SI,SI
2024,P080451502,SI,SI,SI,SI,SI,SI
2024,P080451503,SI,SI,SI,SI,SI,SI
2024,P080451504,NO,NO,SI,SI,SI,SI
2024,P080451505,NO,NO,SI,SI,SI,SI
2024,P080451506,NO,NO,SI,SI,SI,SI
2024,P080451507,NO,NO,SI,SI,SI,SI
2024,P080451508,NO,NO,SI,SI,SI,SI
2024,P080451509,NO,NO,SI,SI,SI,SI
2024,P080451510,NO,NO,SI,SI,SI,SI
2024,P080451511,NO,NO,SI,SI,SI,SI
2024,P080451512,SI,SI,SI,SI,SI,SI
2024,P080451513,NO,NO,SI,SI,SI,SI
2024,P080451514,SI,SI,SI,SI,SI,SI
2024,P080451515,NO,NO,SI,SI,SI,SI
2024,P080451516,NO,NO,SI,SI,SI,SI
2024,P080451517,NO,NO,SI,SI,SI,SI
2024,P080451518,NO,NO,SI,SI,SI,SI
2024,P080451519,NO,NO,SI,SI,SI,SI
2024,P080451520,NO,NO,SI,SI,SI,SI
2024,P080451521,NO,NO,SI,SI,SI,SI
2024,P080451522,NO,NO,SI,SI,SI,SI
2024,P080451523,SI,SI,SI,SI,SI,SI
2024,P080451524,NO,NO,SI,SI,SI,SI
2024,P080451525,NO,NO,SI,SI,SI,SI
2024,P080451526,NO,NO,SI,SI,SI,SI
2024,P080451527,NO,NO,SI,SI,SI,SI
2024,P080451528,NO,NO,SI,SI,SI,SI
2024,P080451529,NO,NO,SI,SI,SI,SI
2024,P080451530,NO,NO,SI,SI,SI,SI
2024,P080451531,NO,NO,SI,SI,SI,SI
2024,P080451532,SI,SI,SI,SI,SI,SI
2024,P080451533,NO,NO,SI,SI,SI,SI
2024,P080451534,NO,NO,SI,SI,SI,SI
2024,P080451535,NO,NO,SI,SI,SI,SI
2024,P080451536,NO,NO,SI,SI,SI,SI
2024,P080451537,NO,NO,SI,SI,SI,SI
2024,P080451538,NO,NO,SI,SI,SI,SI
2024,P080451539,NO,NO,SI,SI,SI,SI
2024,P080451540,NO,NO,SI,SI,SI,SI
2024,P080451541,NO,NO,SI,SI,SI,SI
2024,P080451542,NO,NO,SI,SI,SI,SI
2024,P080451543,NO,NO,SI,SI,SI,SI
2024,P080451544,NO,NO,SI,SI,SI,SI
2024,P080451545,NO,NO,SI,SI,SI,SI
2024,P080451546,NO,NO,SI,SI,SI,SI
2024,P080451547,NO,NO,SI,SI,SI,SI
2024,P080451548,NO,NO,SI,SI,SI,SI
2024,P080451549,NO,NO,SI,SI,SI,SI
2024,P080451550,NO,NO,SI,SI,SI,SI
2024,P080451551,NO,NO,SI,SI,SI,SI
2024,P080451552,NO,NO,SI,SI,SI,SI
2024,P080451553,NO,NO,SI,SI,SI,SI
2024,P080451554,NO,NO,SI,SI,SI,SI
2024,P080451555,NO,NO,SI,SI,SI,SI
2024,P080451556,NO,NO,SI,SI,SI,SI
2024,P080451557,NO,NO,SI,SI,NO,NO
2024,P080451558,NO,NO,SI,SI,SI,SI
2024,P080451559,NO,NO,SI,SI,SI,SI
2024,P080451560,NO,NO,SI,SI,SI,SI
2024,P080451561,NO,NO,SI,SI,SI,SI
2024,P080451562,SI,SI,SI,SI,SI,SI
2024,P080451563,NO,NO,SI,SI,SI,SI
2024,P080451564,NO,NO,SI,SI,SI,SI
2024,P080451565,SI,SI,SI,SI,SI,SI
2024,P080451566,NO,NO,SI,SI,SI,SI
2024,P080451567,NO,NO,SI,SI,SI,SI
2024,P080451568,NO,NO,SI,SI,SI,SI
2024,P080451569,NO,NO,SI,SI,SI,SI
2024,P080451570,SI,SI,SI,SI,SI,SI
2024,P080451571,NO,NO,SI,SI,SI,SI
2024,P080451572,NO,NO,SI,SI,SI,SI
2024,P080451573,NO,NO,SI,SI,NO,NO
2024,P080451574,NO,NO,SI,SI,NO,NO
2024,P080451575,NO,NO,SI,SI,SI,SI
2024,P080451576,NO,NO,SI,SI,SI,SI
2024,P080451577,NO,NO,SI,SI,SI,SI
2024,P080451578,NO,NO,SI,SI,SI,SI
2024,P080451579,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,ZZZ,NO,NO,SI,SI,SI,SI
2024,P080460001,NO,NO,NO,NO,NO,NO
2024,P080460008,NO,NO,NO,NO,NO,NO
2024,P080460012,NO,NO,NO,NO,NO,NO
2024,P080460014,NO,NO,NO,NO,NO,NO
2024,P080460016,NO,NO,NO,NO,NO,NO
2024,P080460017,NO,NO,NO,NO,NO,NO
2024,P080460021,NO,NO,NO,NO,NO,NO
2024,P080460023,NO,NO,NO,NO,NO,NO
2024,P080460024,NO,NO,NO,NO,NO,NO
2024,P080460026,NO,NO,NO,NO,NO,NO
2024,P080460029,NO,NO,NO,NO,NO,NO
2024,P080460031,NO,NO,NO,NO,NO,NO
2024,P080460032,NO,NO,NO,NO,NO,NO
2024,P080460033,NO,NO,NO,NO,NO,NO
2024,P080460035,NO,NO,NO,NO,NO,NO
2024,P080460036,NO,NO,NO,NO,NO,NO
2024,P080460039,NO,NO,NO,NO,NO,NO
2024,P080460041,NO,NO,NO,NO,NO,NO
2024,P080460043,NO,NO,NO,NO,NO,NO
2024,P080460044,NO,NO,NO,NO,NO,NO
2024,P080460048,NO,NO,NO,NO,NO,NO
2024,P080460049,NO,NO,NO,NO,NO,NO
2024,P080460051,NO,NO,NO,NO,NO,NO
2024,P080460052,NO,NO,NO,NO,NO,NO
2024,P080460055,NO,NO,NO,NO,NO,NO
2024,P080460061,NO,NO,NO,NO,NO,NO
2024,P080460067,NO,NO,NO,NO,NO,NO
2024,P080460071,NO,NO,NO,NO,NO,NO
2024,P080460073,NO,NO,NO,NO,NO,NO
2024,P080460075,NO,NO,NO,NO,NO,NO
2024,P080460077,NO,NO,NO,NO,NO,NO
2024,P080460083,NO,NO,NO,NO,NO,NO
2024,P080460087,NO,NO,NO,NO,NO,NO
2024,P080460088,NO,NO,NO,NO,NO,NO
2024,P080460090,NO,NO,NO,NO,NO,NO
2024,P080460094,NO,NO,NO,NO,NO,NO
2024,P080460098,NO,NO,NO,NO,NO,NO
2024,P080460100,NO,NO,NO,NO,NO,NO
2024,P080460102,NO,NO,NO,NO,NO,NO
2024,P080460107,NO,NO,NO,NO,NO,NO
2024,P080460108,NO,NO,NO,NO,NO,NO
2024,P080460111,NO,NO,NO,NO,NO,NO
2024,P080460114,NO,NO,NO,NO,NO,NO
2024,P080460118,NO,NO,NO,NO,NO,NO
2024,P080460119,NO,NO,NO,NO,NO,NO
2024,P080460123,NO,NO,NO,NO,NO,NO
2024,P080460124,NO,NO,NO,NO,NO,NO
2024,P080460128,NO,NO,NO,NO,NO,NO
2024,P080460130,NO,NO,NO,NO,NO,NO
2024,P080460132,NO,NO,NO,NO,NO,NO
2024,P080460133,NO,NO,NO,NO,NO,NO
2024,P080460134,NO,NO,NO,NO,NO,NO
2024,P080460135,NO,NO,NO,NO,NO,NO
2024,P080460142,NO,NO,NO,NO,NO,NO
2024,P080460143,NO,NO,NO,NO,NO,NO
2024,P080460145,NO,NO,NO,NO,NO,NO
2024,P080460146,NO,NO,NO,NO,NO,NO
2024,P080460147,NO,NO,NO,NO,NO,NO
2024,P080460148,NO,NO,NO,NO,NO,NO
2024,P080460149,NO,NO,NO,NO,NO,NO
2024,P080460150,NO,NO,NO,NO,NO,NO
2024,P080460153,NO,NO,NO,NO,NO,NO
2024,P080460154,NO,NO,NO,NO,NO,NO
2024,P080460155,NO,NO,NO,NO,NO,NO
2024,P080460157,NO,NO,NO,NO,NO,NO
2024,P080460160,NO,NO,NO,NO,NO,NO
2024,P080460162,NO,NO,NO,NO,NO,NO
2024,P080460165,NO,NO,NO,NO,NO,NO
2024,P080460166,NO,NO,NO,NO,NO,NO
2024,P080460167,NO,NO,NO,NO,NO,NO
2024,P080460168,NO,NO,NO,NO,NO,NO
2024,P080460169,NO,NO,NO,NO,NO,NO
2024,P080460172,NO,NO,NO,NO,NO,NO
2024,P080460173,NO,NO,NO,NO,NO,NO
2024,P080460175,NO,NO,NO,NO,NO,NO
2024,P080460178,NO,NO,NO,NO,NO,NO
2024,P080460180,NO,NO,NO,NO,NO,NO
2024,P080460182,NO,NO,NO,NO,NO,NO
2024,P080460186,NO,NO,NO,NO,NO,NO
2024,P080460187,NO,NO,NO,NO,NO,NO
2024,P080460188,NO,NO,NO,NO,NO,NO
2024,P080460191,NO,NO,NO,NO,NO,NO
2024,P080460192,NO,NO,NO,NO,NO,NO
2024,P080460195,NO,NO,NO,NO,NO,NO
2024,P080460199,NO,NO,NO,NO,NO,NO
2024,P080460208,NO,NO,NO,NO,NO,NO
2024,P080460212,NO,NO,NO,NO,NO,NO
2024,P080460214,NO,NO,NO,NO,NO,NO
2024,P080460215,NO,NO,NO,NO,NO,NO
2024,P080460217,NO,NO,NO,NO,NO,NO
2024,P080460220,NO,NO,NO,NO,NO,NO
2024,P080460221,NO,NO,NO,NO,NO,NO
2024,P080460223,NO,NO,NO,NO,NO,NO
2024,P080460225,NO,NO,NO,NO,NO,NO
2024,P080460228,NO,NO,NO,NO,NO,NO
2024,P080460231,NO,NO,NO,NO,NO,NO
2024,P080460233,NO,NO,NO,NO,NO,NO
2024,P080460234,NO,NO,NO,NO,NO,NO
2024,P080460237,NO,NO,NO,NO,NO,NO
2024,P080460238,NO,NO,NO,NO,NO,NO
2024,P080460241,NO,NO,NO,NO,NO,NO
2024,P080460242,NO,NO,NO,NO,NO,NO
2024,P080460244,NO,NO,NO,NO,NO,NO
2024,P080460246,NO,NO,NO,NO,NO,NO
2024,P080460248,NO,NO,NO,NO,NO,NO
