C601,C003,R027-0301,R027-0302,R027-0303,R027-0304,R027-0305,R027-0306
2023,P250100470,NA,NA,0,NA,NA,0
2023,P250010166,NA,NA,0,NA,NA,0
2023,P250010495,NA,NA,8,NA,NA,0
2023,P250010243,NA,NA,4,NA,NA,0
2023,P250010128,NA,NA,0,NA,NA,0
2023,P250010306,NA,NA,0,NA,NA,0
2023,P250010508,NA,NA,0,NA,NA,0
2023,P250010148,NA,NA,0,NA,NA,0
2023,P250010149,NA,NA,16,NA,NA,29
2023,P250010627,NA,NA,0,NA,NA,0
2023,P250100225,NA,NA,0,NA,NA,0
2023,P250010174,NA,NA,0,NA,NA,0
2023,P250010402,NA,NA,0,NA,NA,0
2023,P250010349,NA,NA,0,NA,NA,0
2023,P250010198,NA,NA,0,NA,NA,0
2023,P250010201,NA,NA,0,NA,NA,0
2023,P250010370,NA,NA,8,NA,NA,0
2023,P250010459,NA,NA,0,NA,NA,0
2023,P250010227,NA,NA,0,NA,NA,0
2023,P250010240,NA,NA,8,NA,NA,0
2023,P250010248,NA,NA,8,NA,NA,0
2023,P250010252,NA,NA,1,NA,NA,0
2023,P260030001,NA,NA,8,NA,NA,0
2023,P260030329,NA,NA,0,NA,NA,0
2023,P260030277,NA,NA,0,NA,NA,0
2023,P260420489,NA,NA,0,NA,NA,0
2023,P260030247,NA,NA,0,NA,NA,0
2023,P260120115,NA,NA,0,NA,NA,0
2023,P260120086,NA,NA,0,NA,NA,0
2023,P260120094,NA,NA,0,NA,NA,0
2023,P260180391,NA,NA,0,NA,NA,0
2023,P260180342,NA,NA,0,NA,NA,0
2023,P260180362,NA,NA,5,NA,NA,0
2023,P260182524,NA,NA,0,NA,NA,0
2023,P260180505,NA,NA,8,NA,NA,0
2023,P260182538,NA,NA,0,NA,NA,0
2023,P260180964,NA,NA,0,NA,NA,0
2023,P260180311,NA,NA,0,NA,NA,0
2023,P260180289,NA,NA,0,NA,NA,0
2023,P260183220,NA,NA,0,NA,NA,0
2023,P260420048,NA,NA,0,NA,NA,0
2023,P260180319,NA,NA,6,NA,NA,0
2023,P260180394,NA,NA,0,NA,NA,0
2023,P260180329,NA,NA,0,NA,NA,0
2023,P260120088,NA,NA,6,NA,NA,0
2023,P260180543,NA,NA,0,NA,NA,0
2023,P260180403,NA,NA,6,NA,NA,0
2023,P260182293,NA,NA,0,NA,NA,0
2023,P260420380,NA,NA,14,NA,NA,0
2023,P260180387,NA,NA,0,NA,NA,0
2023,P260181039,NA,NA,0,NA,NA,0
2023,P260180404,NA,NA,16,NA,NA,0
2023,P250060966,NA,NA,0,NA,NA,0
2023,P250062099,NA,NA,0,NA,NA,0
2023,P250060321,NA,NA,6,NA,NA,0
2023,P250060341,NA,NA,6,NA,NA,0
2023,P250060622,NA,NA,3,NA,NA,0
2023,P250060698,NA,NA,0,NA,NA,0
2023,P250061622,NA,NA,32,NA,NA,0
2023,P250060297,NA,NA,8,NA,NA,0
2023,P250061360,NA,NA,0,NA,NA,0
2023,P250060364,NA,NA,0,NA,NA,0
2023,P250060387,NA,NA,0,NA,NA,0
2023,P250060394,NA,NA,16,NA,NA,0
2023,P250060413,NA,NA,3,NA,NA,0
2023,P250060999,NA,NA,0,NA,NA,0
2023,P250061359,NA,NA,0,NA,NA,0
2023,P250060361,NA,NA,0,NA,NA,0
2023,P250061478,NA,NA,0,NA,NA,0
2023,P250060544,NA,NA,8,NA,NA,0
2023,P250061194,NA,NA,0,NA,NA,0
2023,P250060591,NA,NA,0,NA,NA,0
2023,P250060438,NA,NA,14,NA,NA,0
2023,P250100079,NA,NA,0,NA,NA,0
2023,P250100207,NA,NA,8,NA,NA,0
2023,P250100441,NA,NA,0,NA,NA,0
2023,P250100012,NA,NA,0,NA,NA,0
2023,P250100029,NA,NA,0,NA,NA,0
2023,P250100036,NA,NA,0,NA,NA,0
2023,P250100040,NA,NA,0,NA,NA,0
2023,P250101230,NA,NA,0,NA,NA,0
2023,P250100069,NA,NA,15,NA,NA,0
2023,P250100005,NA,NA,0,NA,NA,0
2023,P250100197,NA,NA,0,NA,NA,0
2023,P250100001,NA,NA,3,NA,NA,0
2023,P250100149,NA,NA,0,NA,NA,0
2023,P250100153,NA,NA,0,NA,NA,0
2023,P250101505,NA,NA,0,NA,NA,0
2023,P250100478,NA,NA,0,NA,NA,0
2023,P250100482,NA,NA,0,NA,NA,0
2023,P250100102,NA,NA,4,NA,NA,0
2023,P250100220,NA,NA,0,NA,NA,0
2023,P250100382,NA,NA,5,NA,NA,0
2023,P250100495,NA,NA,0,NA,NA,0
2023,P250100118,NA,NA,0,NA,NA,0
2023,P250100387,NA,NA,0,NA,NA,0
2023,P250100195,NA,NA,0,NA,NA,0
2023,P250100200,NA,NA,0,NA,NA,0
2023,P250100213,NA,NA,0,NA,NA,0
2023,P250100216,NA,NA,0,NA,NA,0
2023,P250100013,NA,NA,0,NA,NA,0
2023,P250140388,NA,NA,16,NA,NA,0
2023,P250140390,NA,NA,0,NA,NA,0
2023,P250140079,NA,NA,0,NA,NA,0
2023,P250140146,NA,NA,0,NA,NA,0
2023,P250140018,NA,NA,0,NA,NA,0
2023,P250140049,NA,NA,0,NA,NA,0
2023,P250140395,NA,NA,0,NA,NA,0
2023,P250140027,NA,NA,0,NA,NA,0
2023,P250140037,NA,NA,0,NA,NA,0
2023,P250140036,NA,NA,0,NA,NA,0
2023,P250140303,NA,NA,0,NA,NA,0
2023,P250140047,NA,NA,6,NA,NA,0
2023,P250140116,NA,NA,0,NA,NA,0
2023,P250140053,NA,NA,0,NA,NA,0
2023,P250140001,NA,NA,6,NA,NA,0
2023,P250140134,NA,NA,0,NA,NA,0
2023,P250140020,NA,NA,0,NA,NA,0
2023,P260290101,NA,NA,3,NA,NA,0
2023,P260250033,NA,NA,8,NA,NA,0
2023,P260250136,NA,NA,16,NA,NA,0
2023,P260250001,NA,NA,6,NA,NA,0
2023,P260250037,NA,NA,0,NA,NA,0
2023,P250090013,NA,NA,0,NA,NA,0
2023,P250090020,NA,NA,0,NA,NA,0
2023,P250090249,NA,NA,5,NA,NA,0
2023,P250090043,NA,NA,0,NA,NA,0
2023,P250090062,NA,NA,0,NA,NA,0
2023,P260260016,NA,NA,0,NA,NA,0
2023,P260260019,NA,NA,8,NA,NA,0
2023,P260260001,NA,NA,0,NA,NA,0
2023,P260260179,NA,NA,0,NA,NA,0
2023,P250110035,NA,NA,8,NA,NA,0
2023,P250111240,NA,NA,0,NA,NA,0
2023,P250110655,NA,NA,0,NA,NA,0
2023,P250170390,NA,NA,0,NA,NA,0
2023,P250171658,NA,NA,16,NA,NA,0
2023,P250110386,NA,NA,6,NA,NA,0
2023,P250110063,NA,NA,0,NA,NA,0
2023,P250110062,NA,NA,3,NA,NA,0
2023,P250110083,NA,NA,0,NA,NA,0
2023,P250110065,NA,NA,4,NA,NA,0
2023,P250170077,NA,NA,0,NA,NA,0
2023,P250110088,NA,NA,0,NA,NA,0
2023,P250110299,NA,NA,0,NA,NA,0
2023,P250110044,NA,NA,0,NA,NA,0
2023,P250111086,NA,NA,0,NA,NA,0
2023,P250110102,NA,NA,0,NA,NA,0
2023,P250110108,NA,NA,0,NA,NA,0
2023,P250110736,NA,NA,0,NA,NA,0
2023,P250110093,NA,NA,0,NA,NA,0
2023,P250110457,NA,NA,0,NA,NA,0
2023,P250110625,NA,NA,0,NA,NA,0
2023,P250110209,NA,NA,0,NA,NA,0
2023,P250110226,NA,NA,0,NA,NA,0
2023,P250110281,NA,NA,0,NA,NA,0
2023,P250110132,NA,NA,8,NA,NA,0
2023,P250110140,NA,NA,0,NA,NA,0
2023,P250110430,NA,NA,0,NA,NA,0
2023,P250110055,NA,NA,0,NA,NA,0
2023,P250111394,NA,NA,0,NA,NA,0
2023,P250110124,NA,NA,16,NA,NA,0
2023,P250110125,NA,NA,0,NA,NA,0
2023,P250110206,NA,NA,0,NA,NA,0
2023,P250110358,NA,NA,0,NA,NA,0
2023,P250110079,NA,NA,0,NA,NA,0
2023,P250110562,NA,NA,0,NA,NA,0
2023,P250110751,NA,NA,4,NA,NA,0
2023,P250110141,NA,NA,0,NA,NA,0
2023,P250110170,NA,NA,0,NA,NA,0
2023,P250110171,NA,NA,0,NA,NA,0
2023,P250110191,NA,NA,0,NA,NA,0
2023,P250170588,NA,NA,8,NA,NA,0
2023,P250110213,NA,NA,16,NA,NA,0
2023,P250110143,NA,NA,0,NA,NA,0
2023,P250110777,NA,NA,8,NA,NA,0
2023,P250110166,NA,NA,0,NA,NA,0
2023,P250110623,NA,NA,0,NA,NA,0
2023,P250110188,NA,NA,4,NA,NA,0
2023,P250110985,NA,NA,0,NA,NA,0
2023,P250110220,NA,NA,0,NA,NA,0
2023,P250110232,NA,NA,0,NA,NA,0
2023,P250110233,NA,NA,0,NA,NA,0
2023,P250110759,NA,NA,0,NA,NA,0
2023,P250170270,NA,NA,0,NA,NA,0
2023,P250110269,NA,NA,0,NA,NA,0
2023,P250111396,NA,NA,0,NA,NA,0
2023,P260250029,NA,NA,0,NA,NA,0
2023,P260290143,NA,NA,0,NA,NA,0
2023,P260290120,NA,NA,0,NA,NA,0
2023,P260290202,NA,NA,10,NA,NA,0
2023,P260290211,NA,NA,4,NA,NA,0
2023,P260290254,NA,NA,0,NA,NA,0
2023,P260290307,NA,NA,18,NA,NA,0
2023,P260290326,NA,NA,0,NA,NA,0
2023,P260330107,NA,NA,0,NA,NA,0
2023,P260030377,NA,NA,0,NA,NA,0
2023,P260330095,NA,NA,0,NA,NA,0
2023,P260330002,NA,NA,0,NA,NA,0
2023,P260330180,NA,NA,0,NA,NA,0
2023,P260330110,NA,NA,0,NA,NA,0
2023,P260030387,NA,NA,0,NA,NA,0
2023,P260330008,NA,NA,0,NA,NA,0
2023,P260330011,NA,NA,0,NA,NA,0
2023,P260330086,NA,NA,0,NA,NA,0
2023,P260330031,NA,NA,0,NA,NA,0
2023,P260330265,NA,NA,0,NA,NA,0
2023,P260330091,NA,NA,0,NA,NA,0
2023,P260330087,NA,NA,0,NA,NA,0
2023,P260330088,NA,NA,0,NA,NA,0
2023,P260330359,NA,NA,0,NA,NA,0
2023,P260330033,NA,NA,0,NA,NA,0
2023,P260330056,NA,NA,0,NA,NA,0
2023,P260330038,NA,NA,8,NA,NA,0
2023,P260330040,NA,NA,3,NA,NA,0
2023,P260330105,NA,NA,0,NA,NA,0
2023,P260330001,NA,NA,8,NA,NA,0
2023,P260330123,NA,NA,0,NA,NA,0
2023,P260330048,NA,NA,16,NA,NA,0
2023,P260330049,NA,NA,16,NA,NA,0
2023,P260330052,NA,NA,0,NA,NA,0
2023,P260330198,NA,NA,0,NA,NA,0
2023,P260030389,NA,NA,0,NA,NA,0
2023,P260330073,NA,NA,0,NA,NA,0
2023,P260330100,NA,NA,0,NA,NA,0
2023,P260330112,NA,NA,3,NA,NA,0
2023,P260330004,NA,NA,0,NA,NA,0
2023,P260330017,NA,NA,8,NA,NA,25
2023,P260330063,NA,NA,0,NA,NA,0
2023,P260330197,NA,NA,0,NA,NA,0
2023,P260420059,NA,NA,0,NA,NA,0
2023,P260330144,NA,NA,0,NA,NA,0
2023,P260330083,NA,NA,0,NA,NA,0
2023,P260330098,NA,NA,0,NA,NA,0
2023,P260330078,NA,NA,0,NA,NA,0
2023,P260330055,NA,NA,0,NA,NA,0
2023,P260330054,NA,NA,0,NA,NA,0
2023,P260330108,NA,NA,0,NA,NA,0
2023,P260330106,NA,NA,0,NA,NA,0
2023,P260330150,NA,NA,0,NA,NA,0
2023,P260330059,NA,NA,0,NA,NA,0
2023,P260330124,NA,NA,0,NA,NA,0
2023,P260330062,NA,NA,0,NA,NA,0
2023,P260330111,NA,NA,0,NA,NA,0
2023,P260330074,NA,NA,0,NA,NA,0
2023,P260330076,NA,NA,6,NA,NA,0
2023,P260330441,NA,NA,0,NA,NA,0
2023,P260330085,NA,NA,0,NA,NA,0
2023,P260330215,NA,NA,0,NA,NA,0
2023,P260330096,NA,NA,0,NA,NA,0
2023,P260330035,NA,NA,0,NA,NA,0
2023,P260330103,NA,NA,0,NA,NA,0
2023,P250120169,NA,NA,0,NA,NA,0
2023,P250120133,NA,NA,0,NA,NA,0
2023,P250120182,NA,NA,3,NA,NA,0
2023,P250121070,NA,NA,3,NA,NA,0
2023,P250120841,NA,NA,5,NA,NA,0
2023,P250120296,NA,NA,5,NA,NA,0
2023,P250120297,NA,NA,8,NA,NA,0
2023,P250120302,NA,NA,6,NA,NA,0
2023,P250121189,NA,NA,0,NA,NA,0
2023,P250120191,NA,NA,0,NA,NA,0
2023,P250120376,NA,NA,0,NA,NA,0
2023,P250120357,NA,NA,6,NA,NA,0
2023,P250120786,NA,NA,0,NA,NA,0
2023,P250120241,NA,NA,0,NA,NA,0
2023,P250120197,NA,NA,0,NA,NA,0
2023,P250120249,NA,NA,4,NA,NA,0
2023,P250120146,NA,NA,0,NA,NA,0
2023,P250120311,NA,NA,0,NA,NA,0
2023,P250120325,NA,NA,6,NA,NA,0
2023,P250120331,NA,NA,0,NA,NA,0
2023,P250120348,NA,NA,0,NA,NA,0
2023,P260420146,NA,NA,12,NA,NA,0
2023,P260420011,NA,NA,0,NA,NA,0
2023,P260420015,NA,NA,0,NA,NA,0
2023,P260420018,NA,NA,12,NA,NA,0
2023,P260420024,NA,NA,0,NA,NA,0
2023,P260420037,NA,NA,0,NA,NA,0
2023,P260420164,NA,NA,0,NA,NA,0
2023,P260420040,NA,NA,0,NA,NA,0
2023,P260420101,NA,NA,0,NA,NA,0
2023,P260420760,NA,NA,0,NA,NA,0
2023,P260420142,NA,NA,0,NA,NA,0
2023,P260420081,NA,NA,0,NA,NA,0
2023,P260420296,NA,NA,0,NA,NA,0
2023,P260420115,NA,NA,0,NA,NA,0
2023,P260420118,NA,NA,0,NA,NA,0
2023,P260420046,NA,NA,0,NA,NA,0
2023,P260420052,NA,NA,0,NA,NA,0
2023,P260420055,NA,NA,0,NA,NA,0
2023,P260420068,NA,NA,0,NA,NA,0
2023,P260420069,NA,NA,0,NA,NA,0
2023,P260420174,NA,NA,0,NA,NA,0
2023,P260420083,NA,NA,0,NA,NA,0
2023,P260420092,NA,NA,0,NA,NA,0
2023,P260420006,NA,NA,0,NA,NA,0
2023,P260420300,NA,NA,4,NA,NA,0
2023,P260420074,NA,NA,0,NA,NA,0
2023,P260420079,NA,NA,18,NA,NA,0
2023,P260420085,NA,NA,0,NA,NA,0
2023,P260420902,NA,NA,0,NA,NA,0
2023,P260420586,NA,NA,0,NA,NA,0
2023,P260420108,NA,NA,0,NA,NA,0
2023,P260420135,NA,NA,0,NA,NA,0
2023,P260420136,NA,NA,0,NA,NA,0
2023,P260420316,NA,NA,0,NA,NA,0
2023,P260420117,NA,NA,0,NA,NA,0
2023,P260420124,NA,NA,0,NA,NA,0
2023,P260420128,NA,NA,0,NA,NA,0
2023,P250180006,NA,NA,8,NA,NA,0
2023,P250180001,NA,NA,8,NA,NA,0
2023,P260490015,NA,NA,8,NA,NA,0
2023,P260490022,NA,NA,4,NA,NA,0
2023,P260490001,NA,NA,16,NA,NA,42
2023,P260510017,NA,NA,8,NA,NA,0
2023,P260510075,NA,NA,3,NA,NA,0
2023,P260510047,NA,NA,6,NA,NA,0
2023,P260510242,NA,NA,3,NA,NA,0
2023,P260510051,NA,NA,3,NA,NA,0
2023,P260520044,NA,NA,4,NA,NA,0
2023,P260520001,NA,NA,0,NA,NA,0
2023,P250150001,NA,NA,10,NA,NA,0
2023,P260720156,NA,NA,0,NA,NA,0
2023,P260720017,NA,NA,8,NA,NA,0
2023,P260720194,NA,NA,0,NA,NA,0
2023,P260720001,NA,NA,5,NA,NA,0
2023,P250170005,NA,NA,0,NA,NA,0
2023,P250170344,NA,NA,0,NA,NA,0
2023,P250170026,NA,NA,0,NA,NA,0
2023,P250170671,NA,NA,3,NA,NA,0
2023,P250171524,NA,NA,0,NA,NA,0
2023,P250170185,NA,NA,6,NA,NA,0
2023,P250170632,NA,NA,0,NA,NA,0
2023,P250171171,NA,NA,0,NA,NA,0
2023,P250170349,NA,NA,0,NA,NA,0
2023,P250171144,NA,NA,0,NA,NA,0
2023,P250110097,NA,NA,0,NA,NA,0
2023,P250170691,NA,NA,0,NA,NA,0
2023,P250170076,NA,NA,0,NA,NA,0
2023,P250170078,NA,NA,0,NA,NA,0
2023,P250170079,NA,NA,0,NA,NA,0
2023,P250170555,NA,NA,0,NA,NA,0
2023,P250170472,NA,NA,0,NA,NA,0
2023,P250170020,NA,NA,0,NA,NA,0
2023,P250171581,NA,NA,0,NA,NA,0
2023,P250171549,NA,NA,0,NA,NA,0
2023,P250170173,NA,NA,0,NA,NA,0
2023,P250170218,NA,NA,0,NA,NA,0
2023,P250110291,NA,NA,0,NA,NA,0
2023,P250110134,NA,NA,0,NA,NA,0
2023,P250170346,NA,NA,3,NA,NA,0
2023,P250110445,NA,NA,0,NA,NA,0
2023,P250170216,NA,NA,0,NA,NA,0
2023,P250171698,NA,NA,0,NA,NA,0
2023,P250170896,NA,NA,0,NA,NA,0
2023,P250170141,NA,NA,0,NA,NA,0
2023,P250171543,NA,NA,0,NA,NA,0
2023,P250170153,NA,NA,0,NA,NA,0
2023,P250170149,NA,NA,0,NA,NA,0
2023,P250170150,NA,NA,0,NA,NA,0
2023,P250170595,NA,NA,0,NA,NA,0
2023,P250170172,NA,NA,0,NA,NA,0
2023,P250170899,NA,NA,0,NA,NA,0
2023,P250110203,NA,NA,6,NA,NA,0
2023,P250170958,NA,NA,0,NA,NA,0
2023,P250110852,NA,NA,6,NA,NA,0
2023,P250170001,NA,NA,16,NA,NA,0
2023,P250171181,NA,NA,0,NA,NA,0
2023,P250170297,NA,NA,0,NA,NA,0
2023,P250110412,NA,NA,0,NA,NA,0
2023,P250170345,NA,NA,5,NA,NA,0
2023,P260690103,NA,NA,3,NA,NA,0
2023,P260690001,NA,NA,10,NA,NA,0
2023,P250110364,NA,NA,5,NA,NA,0
2023,P250080409,NA,NA,0,NA,NA,0
2023,P250080085,NA,NA,0,NA,NA,0
2023,P250080012,NA,NA,0,NA,NA,0
2023,P250080067,NA,NA,0,NA,NA,0
2023,P250080013,NA,NA,0,NA,NA,0
2023,P250080031,NA,NA,0,NA,NA,0
2023,P250080005,NA,NA,0,NA,NA,0
2023,P250080028,NA,NA,0,NA,NA,0
2023,P250080002,NA,NA,0,NA,NA,0
2023,P250080514,NA,NA,0,NA,NA,0
2023,P250080513,NA,NA,0,NA,NA,0
2023,P250080020,NA,NA,0,NA,NA,0
2023,P250080089,NA,NA,0,NA,NA,0
2023,P250080040,NA,NA,0,NA,NA,0
2023,P250080035,NA,NA,0,NA,NA,0
2023,P250080003,NA,NA,0,NA,NA,0
2023,P250080004,NA,NA,0,NA,NA,0
2023,P250080132,NA,NA,0,NA,NA,0
2023,P250080009,NA,NA,0,NA,NA,0
2023,P250080001,NA,NA,0,NA,NA,0
2023,P250080024,NA,NA,0,NA,NA,0
2023,P250080143,NA,NA,0,NA,NA,0
2023,P250080145,NA,NA,0,NA,NA,0
2023,P250080150,NA,NA,0,NA,NA,0
2023,P250080094,NA,NA,0,NA,NA,0
2023,P250080164,NA,NA,0,NA,NA,0
2023,P250080180,NA,NA,0,NA,NA,0
2023,P250160676,NA,NA,0,NA,NA,0
2023,P250160066,NA,NA,0,NA,NA,0
2023,P250160067,NA,NA,0,NA,NA,0
2023,P250160148,NA,NA,0,NA,NA,0
2023,P250160775,NA,NA,0,NA,NA,0
2023,P250160117,NA,NA,0,NA,NA,0
2023,P250160118,NA,NA,0,NA,NA,0
2023,P250160035,NA,NA,0,NA,NA,0
2023,P250160032,NA,NA,0,NA,NA,0
2023,P250160052,NA,NA,0,NA,NA,0
2023,P260420101,NA,NA,0,NA,NA,0
2023,P080470182,NA,NA,3,NA,NA,0
2023,P180010102,NA,NA,0,NA,NA,0
2023,P180010010,NA,NA,0,NA,NA,0
2023,P260420560,NA,NA,16,NA,NA,0
2023,P260420184,NA,NA,16,NA,NA,0
2023,P260490100,NA,NA,8,NA,NA,0
2023,P260690040,NA,NA,8,NA,NA,0
2023,P250140287,NA,NA,8,NA,NA,0
2023,P250120294,NA,NA,8,NA,NA,0
2023,P260250031,NA,NA,8,NA,NA,0
2023,P260290111,NA,NA,8,NA,NA,0
2023,P260480001,NA,NA,16,NA,NA,0
2023,P260480263,NA,NA,4,NA,NA,0
2023,P260420126,NA,NA,5,NA,NA,0
2023,P260420064,NA,NA,5,NA,NA,0
2023,P180010011,NA,NA,5,NA,NA,0
2023,P180010185,NA,NA,5,NA,NA,0
2023,P180010105,NA,NA,5,NA,NA,0
2023,P250140015,NA,NA,5,NA,NA,0
