C601,C602,C003 No llenar,C006,C101,C102,C103,R001-0501
2024,P11,NA,629,P205,P01,P03,46
2024,P11,NA,631,P205,P01,P03,106
2024,P11,NA,638,P205,P01,P03,11
2024,P11,NA,639,P205,P01,P03,"1,065"
2024,P11,NA,642,P205,P01,P03,981
2024,P11,NA,644,P205,P01,P03,"1,018"
2024,P11,NA,646,P205,P01,P03,82
2024,P11,NA,647,P205,P01,P03,82
2024,P11,NA,648,P205,P01,P03,"2,958"
2024,P11,NA,653,P205,P01,P03,"2,455"
2024,P11,NA,656,P205,P01,P03,"2,251"
2024,P11,NA,661,P205,P01,P03,898
2024,P11,NA,662,P205,P01,P03,"3,401"
2024,P11,NA,664,P205,P01,P03,"23,004"
2024,P11,NA,665,P205,P01,P03,789
2024,P11,NA,667,P205,P01,P03,286
2024,P11,NA,668,P205,P01,P03,"3,809"
2024,P11,NA,669,P205,P01,P03,"3,293"
2024,P11,NA,672,P205,P01,P03,70
2024,P11,NA,673,P205,P01,P03,909
2024,P11,NA,676,P205,P01,P03,11
2024,P11,NA,686,P205,P01,P03,"12,879"
2024,P11,NA,694,P205,P01,P03,23
2024,P11,NA,695,P205,P01,P03,11
2024,P11,NA,697,P205,P01,P03,35
2024,P11,NA,712,P205,P01,P03,"54,444"
2024,P11,NA,713,P205,P01,P03,"5,654"
2024,P11,NA,714,P205,P01,P03,106
2024,P11,NA,715,P205,P01,P03,"4,696"
2024,P11,NA,721,P205,P01,P03,130
2024,P11,NA,722,P205,P01,P03,"22,357"
2024,P11,NA,726,P205,P01,P03,166
2024,P11,NA,732,P205,P01,P03,250
2024,P11,NA,733,P205,P01,P03,"13,910"
2024,P11,NA,734,P205,P01,P03,"1,029"
2024,P11,NA,735,P205,P01,P03,"28,684"
2024,P11,NA,744,P205,P01,P03,"13,370"
2024,P11,NA,745,P205,P01,P03,11
2024,P11,NA,746,P205,P01,P03,35
2024,P11,NA,747,P205,P01,P03,"4,240"
2024,P11,NA,748,P205,P01,P03,11
2024,P11,NA,753,P205,P01,P03,454
2024,P11,NA,755,P205,P01,P03,"1,568"
2024,P11,NA,756,P205,P01,P03,82
2024,P11,NA,762,P205,P01,P03,106
2024,P11,NA,764,P205,P01,P03,430
2024,P11,NA,765,P205,P01,P03,11
2024,P11,NA,766,P205,P01,P03,694
2024,P11,NA,767,P205,P01,P03,550
2024,P11,NA,771,P205,P01,P03,"104,529"
2024,P11,NA,772,P205,P01,P03,"3,233"
2024,P11,NA,773,P205,P01,P03,"1,018"
2024,P11,NA,775,P205,P01,P03,"16,066"
2024,P11,NA,776,P205,P01,P03,"13,610"
2024,P11,NA,777,P205,P01,P03,"45,458"
2024,P11,NA,779,P205,P01,P03,802
2024,P11,NA,781,P205,P01,P03,23
2024,P11,NA,782,P205,P01,P03,"4,456"
2024,P11,NA,783,P205,P01,P03,"8,098"
2024,P11,NA,784,P205,P01,P03,"1,413"
2024,P11,NA,786,P205,P01,P03,741
2024,P11,NA,791,P205,P01,P03,118
2024,P11,NA,797,P205,P01,P03,11
2024,P11,NA,821,P205,P01,P03,"1,747"
2024,P11,NA,826,P205,P01,P03,"3,173"
2024,P11,NA,828,P205,P01,P03,"4,947"
2024,P11,NA,831,P205,P01,P03,598
2024,P11,NA,833,P205,P01,P03,"3,029"
2024,P11,NA,834,P205,P01,P03,"1,832"
2024,P11,NA,842,P205,P01,P03,11
2024,P11,NA,844,P205,P01,P03,"3,390"
2024,P11,NA,861,P205,P01,P03,214
2024,P11,NA,866,P205,P01,P03,"1,376"
2024,P11,NA,867,P205,P01,P03,"7,703"
2024,P11,NA,868,P205,P01,P03,"31,522"
2024,P11,NA,871,P205,P01,P03,"23,460"
2024,P11,NA,872,P205,P01,P03,"4,120"
2024,P11,NA,877,P205,P01,P03,130
2024,P11,NA,878,P205,P01,P03,130
2024,P11,NA,894,P205,P01,P03,190
2024,P11,NA,897,P205,P01,P03,11
2024,P11,NA,899,P205,P01,P03,"3,066"
2024,P11,NA,914,P205,P01,P03,190
2024,P11,NA,916,P205,P01,P03,"4,552"
2024,P11,NA,917,P205,P01,P03,"7,152"
2024,P11,NA,918,P205,P01,P03,46
2024,P11,NA,919,P205,P01,P03,202
2024,P11,NA,921,P205,P01,P03,"4,599"
2024,P11,NA,922,P205,P01,P03,"5,534"
2024,P11,NA,923,P205,P01,P03,"2,335"
2024,P11,NA,924,P205,P01,P03,"1,771"
2024,P11,NA,932,P205,P01,P03,"8,278"
2024,P11,NA,933,P205,P01,P03,"4,313"
2024,P11,NA,934,P205,P01,P03,"6,122"
2024,P11,NA,936,P205,P01,P03,"4,552"
2024,P11,NA,937,P205,P01,P03,"1,867"
2024,P11,NA,938,P205,P01,P03,"2,119"
2024,P11,NA,951,P205,P01,P03,"24,730"
2024,P11,NA,953,P205,P01,P03,"11,381"
2024,P11,NA,954,P205,P01,P03,"10,016"
2024,P11,NA,958,P205,P01,P03,"3,497"
2024,P11,NA,961,P205,P01,P03,"32,529"
2024,P11,NA,962,P205,P01,P03,"10,591"
2024,P11,NA,963,P205,P01,P03,"2,599"
2024,P11,NA,965,P205,P01,P03,825
2024,P11,NA,966,P205,P01,P03,"2,575"
2024,P11,NA,967,P205,P01,P03,514
2024,P11,NA,968,P205,P01,P03,"1,065"
2024,P11,NA,971,P205,P01,P03,"6,733"
2024,P11,NA,972,P205,P01,P03,82
2024,P11,NA,981,P205,P01,P03,"10,386"
2024,P11,NA,982,P205,P01,P03,465
2024,P11,NA,983,P205,P01,P03,"2,683"
2024,P11,NA,984,P205,P01,P03,"1,317"
2024,P11,NA,985,P205,P01,P03,"1,964"
2024,P11,NA,986,P205,P01,P03,"6,624"
2024,P11,NA,987,P205,P01,P03,"2,299"
2024,P11,NA,988,P205,P01,P03,"3,257"
2024,P11,NA,991,P205,P01,P03,299
2024,P11,NA,993,P205,P01,P03,"8,027"
2024,P11,NA,996,P205,P01,P03,250
2024,P11,NA,997,P205,P01,P03,478
2024,P11,NA,998,P205,P01,P03,"4,708"
2024,P11,NA,999,P205,P01,P03,"60,326"
2024,P11,NA,33,P205,P02,P02,"5,098"
2024,P11,NA,55,P205,P02,P02,"28,475"
2024,P11,NA,81,P205,P02,P02,"7,340"
2024,P11,NA,222,P205,P02,P02,"1,889"
2024,P11,NA,223,P205,P02,P02,1
2024,P11,NA,225,P205,P02,P02,1
2024,P11,NA,227,P205,P02,P02,5
2024,P11,NA,228,P205,P02,P02,122
2024,P11,NA,229,P205,P02,P02,744
2024,P11,NA,231,P205,P02,P02,5
2024,P11,NA,232,P205,P02,P02,19
2024,P11,NA,237,P205,P02,P02,348
2024,P11,NA,238,P205,P02,P02,28
2024,P11,NA,241,P205,P02,P02,62
2024,P11,NA,244,P205,P02,P02,3
2024,P11,NA,245,P205,P02,P02,1
2024,P11,NA,246,P205,P02,P02,71
2024,P11,NA,247,P205,P02,P02,47
2024,P11,NA,248,P205,P02,P02,14
2024,P11,NA,249,P205,P02,P02,1
2024,P11,NA,271,P205,P02,P02,265
2024,P11,NA,272,P205,P02,P02,171
2024,P11,NA,274,P205,P02,P02,2
2024,P11,NA,278,P205,P02,P02,0
2024,P11,NA,281,P205,P02,P02,2
2024,P11,NA,282,P205,P02,P02,1
2024,P11,NA,285,P205,P02,P02,0
2024,P11,NA,287,P205,P02,P02,4
2024,P11,NA,288,P205,P02,P02,0
2024,P11,NA,294,P205,P02,P02,0
2024,P11,NA,296,P205,P02,P02,0
2024,P11,NA,311,P205,P02,P02,46
2024,P11,NA,312,P205,P02,P02,110
2024,P11,NA,313,P205,P02,P02,9
2024,P11,NA,314,P205,P02,P02,461
2024,P11,NA,322,P205,P02,P02,124
2024,P11,NA,323,P205,P02,P02,0
2024,P11,NA,324,P205,P02,P02,0
2024,P11,NA,341,P205,P02,P02,26
2024,P11,NA,348,P205,P02,P02,1
2024,P11,NA,351,P205,P02,P02,24
2024,P11,NA,352,P205,P02,P02,52
2024,P11,NA,353,P205,P02,P02,1
2024,P11,NA,354,P205,P02,P02,0
2024,P11,NA,373,P205,P02,P02,0
2024,P11,NA,378,P205,P02,P02,2
2024,P11,NA,384,P205,P02,P02,0
2024,P11,NA,391,P205,P02,P02,0
2024,P11,NA,392,P205,P02,P02,3
2024,P11,NA,395,P205,P02,P02,0
2024,P11,NA,411,P205,P02,P02,0
2024,P11,NA,412,P205,P02,P02,0
2024,P11,NA,413,P205,P02,P02,0
2024,P11,NA,414,P205,P02,P02,0
2024,P11,NA,415,P205,P02,P02,58
2024,P11,NA,417,P205,P02,P02,0
2024,P11,NA,418,P205,P02,P02,12
2024,P11,NA,419,P205,P02,P02,0
2024,P11,NA,427,P205,P02,P02,204
2024,P11,NA,429,P205,P02,P02,3
2024,P11,NA,434,P205,P02,P02,0
2024,P11,NA,437,P205,P02,P02,0
2024,P11,NA,441,P205,P02,P02,20
2024,P11,NA,442,P205,P02,P02,"2,729"
2024,P11,NA,443,P205,P02,P02,309
2024,P11,NA,444,P205,P02,P02,862
2024,P11,NA,445,P205,P02,P02,20
2024,P11,NA,447,P205,P02,P02,0
2024,P11,NA,448,P205,P02,P02,5
2024,P11,NA,449,P205,P02,P02,602
2024,P11,NA,452,P205,P02,P02,40
2024,P11,NA,453,P205,P02,P02,0
2024,P11,NA,456,P205,P02,P02,8
2024,P11,NA,458,P205,P02,P02,0
2024,P11,NA,461,P205,P02,P02,791
2024,P11,NA,462,P205,P02,P02,"1,036"
2024,P11,NA,464,P205,P02,P02,225
2024,P11,NA,466,P205,P02,P02,0
2024,P11,NA,468,P205,P02,P02,0
2024,P11,NA,469,P205,P02,P02,6
2024,P11,NA,472,P205,P02,P02,188
2024,P11,NA,473,P205,P02,P02,115
2024,P11,NA,474,P205,P02,P02,68
2024,P11,NA,476,P205,P02,P02,3
2024,P11,NA,477,P205,P02,P02,"2,604"
2024,P11,NA,481,P205,P02,P02,1
2024,P11,NA,487,P205,P02,P02,0
2024,P11,NA,492,P205,P02,P02,78
2024,P11,NA,493,P205,P02,P02,13
2024,P11,NA,494,P205,P02,P02,0
2024,P11,NA,495,P205,P02,P02,1
2024,P11,NA,595,P205,P02,P02,0
2024,P11,NA,612,P205,P02,P02,23
2024,P11,NA,613,P205,P02,P02,0
2024,P11,NA,614,P205,P02,P02,370
2024,P11,NA,618,P205,P02,P02,54
2024,P11,NA,622,P205,P02,P02,56
2024,P11,NA,624,P205,P02,P02,39
2024,P11,NA,625,P205,P02,P02,8
2024,P11,NA,627,P205,P02,P02,4
2024,P11,NA,629,P205,P02,P02,0
2024,P11,NA,631,P205,P02,P02,118
2024,P11,NA,632,P205,P02,P02,0
2024,P11,NA,639,P205,P02,P02,19
2024,P11,NA,642,P205,P02,P02,66
2024,P11,NA,644,P205,P02,P02,162
2024,P11,NA,646,P205,P02,P02,264
2024,P11,NA,648,P205,P02,P02,1
2024,P11,NA,653,P205,P02,P02,24
2024,P11,NA,656,P205,P02,P02,"1,744"
2024,P11,NA,661,P205,P02,P02,0
2024,P11,NA,662,P205,P02,P02,367
2024,P11,NA,664,P205,P02,P02,"2,134"
2024,P11,NA,665,P205,P02,P02,57
2024,P11,NA,667,P205,P02,P02,176
2024,P11,NA,668,P205,P02,P02,104
2024,P11,NA,669,P205,P02,P02,111
2024,P11,NA,673,P205,P02,P02,13
2024,P11,NA,676,P205,P02,P02,0
2024,P11,NA,686,P205,P02,P02,722
2024,P11,NA,687,P205,P02,P02,17
2024,P11,NA,712,P205,P02,P02,6
2024,P11,NA,713,P205,P02,P02,2
2024,P11,NA,714,P205,P02,P02,0
2024,P11,NA,715,P205,P02,P02,1
2024,P11,NA,722,P205,P02,P02,"2,283"
2024,P11,NA,726,P205,P02,P02,2
2024,P11,NA,729,P205,P02,P02,57
2024,P11,NA,733,P205,P02,P02,1
2024,P11,NA,734,P205,P02,P02,0
2024,P11,NA,735,P205,P02,P02,142
2024,P11,NA,739,P205,P02,P02,0
2024,P11,NA,744,P205,P02,P02,116
2024,P11,NA,746,P205,P02,P02,0
2024,P11,NA,747,P205,P02,P02,9
2024,P11,NA,748,P205,P02,P02,0
2024,P11,NA,753,P205,P02,P02,2
2024,P11,NA,755,P205,P02,P02,3
2024,P11,NA,762,P205,P02,P02,0
2024,P11,NA,771,P205,P02,P02,206
2024,P11,NA,772,P205,P02,P02,0
2024,P11,NA,773,P205,P02,P02,44
2024,P11,NA,775,P205,P02,P02,13
2024,P11,NA,776,P205,P02,P02,0
2024,P11,NA,777,P205,P02,P02,564
2024,P11,NA,779,P205,P02,P02,0
2024,P11,NA,782,P205,P02,P02,61
2024,P11,NA,783,P205,P02,P02,4
2024,P11,NA,784,P205,P02,P02,1
2024,P11,NA,786,P205,P02,P02,0
2024,P11,NA,791,P205,P02,P02,0
2024,P11,NA,797,P205,P02,P02,0
2024,P11,NA,821,P205,P02,P02,5
2024,P11,NA,823,P205,P02,P02,0
2024,P11,NA,824,P205,P02,P02,3
2024,P11,NA,826,P205,P02,P02,33
2024,P11,NA,828,P205,P02,P02,8
2024,P11,NA,831,P205,P02,P02,2
2024,P11,NA,833,P205,P02,P02,231
2024,P11,NA,834,P205,P02,P02,50
2024,P11,NA,844,P205,P02,P02,"1,112"
2024,P11,NA,861,P205,P02,P02,0
2024,P11,NA,866,P205,P02,P02,26
2024,P11,NA,867,P205,P02,P02,"2,145"
2024,P11,NA,868,P205,P02,P02,369
2024,P11,NA,871,P205,P02,P02,426
2024,P11,NA,872,P205,P02,P02,0
2024,P11,NA,877,P205,P02,P02,3
2024,P11,NA,878,P205,P02,P02,6
2024,P11,NA,894,P205,P02,P02,0
2024,P11,NA,897,P205,P02,P02,0
2024,P11,NA,899,P205,P02,P02,938
2024,P11,NA,917,P205,P02,P02,1
2024,P11,NA,921,P205,P02,P02,143
2024,P11,NA,922,P205,P02,P02,20
2024,P11,NA,924,P205,P02,P02,0
2024,P11,NA,932,P205,P02,P02,0
2024,P11,NA,933,P205,P02,P02,10
2024,P11,NA,936,P205,P02,P02,0
2024,P11,NA,937,P205,P02,P02,3
2024,P11,NA,938,P205,P02,P02,148
2024,P11,NA,951,P205,P02,P02,20
2024,P11,NA,953,P205,P02,P02,1
2024,P11,NA,954,P205,P02,P02,0
2024,P11,NA,958,P205,P02,P02,0
2024,P11,NA,961,P205,P02,P02,35
2024,P11,NA,962,P205,P02,P02,6
2024,P11,NA,963,P205,P02,P02,0
2024,P11,NA,964,P205,P02,P02,0
2024,P11,NA,965,P205,P02,P02,0
2024,P11,NA,966,P205,P02,P02,0
2024,P11,NA,967,P205,P02,P02,0
2024,P11,NA,971,P205,P02,P02,2
2024,P11,NA,981,P205,P02,P02,54
2024,P11,NA,982,P205,P02,P02,0
2024,P11,NA,983,P205,P02,P02,23
2024,P11,NA,984,P205,P02,P02,120
2024,P11,NA,985,P205,P02,P02,0
2024,P11,NA,986,P205,P02,P02,0
2024,P11,NA,987,P205,P02,P02,6
2024,P11,NA,991,P205,P02,P02,2
2024,P11,NA,993,P205,P02,P02,147
2024,P11,NA,998,P205,P02,P02,667
2024,P11,NA,999,P205,P02,P02,359
2024,P11,NA,33,P205,P02,P03,"42,909"
2024,P11,NA,55,P205,P02,P03,"407,662"
2024,P11,NA,81,P205,P02,P03,"32,611"
2024,P11,NA,222,P205,P02,P03,"31,753"
2024,P11,NA,311,P205,P02,P03,"21,884"
2024,P11,NA,312,P205,P02,P03,"11,156"
2024,P11,NA,314,P205,P02,P03,"10,942"
2024,P11,NA,322,P205,P02,P03,"10,513"
2024,P11,NA,443,P205,P02,P03,"10,641"
2024,P11,NA,444,P205,P02,P03,"11,242"
2024,P11,NA,449,P205,P02,P03,"149,671"
2024,P11,NA,462,P205,P02,P03,"10,813"
2024,P11,NA,477,P205,P02,P03,"42,909"
2024,P11,NA,614,P205,P02,P03,"9,869"
2024,P11,NA,777,P205,P02,P03,"11,585"
2024,P11,NA,998,P205,P02,P03,"20,597"
2024,P11,NA,999,P205,P02,P03,"21,453"
2024,P12,NA,55,P108,P01,P01,345
2024,P12,NA,676,P108,P01,P01,1
2024,P12,NA,33,P108,P01,P02,"1,256"
2024,P12,NA,55,P108,P01,P02,"2,382"
2024,P12,NA,81,P108,P01,P02,685
2024,P12,NA,222,P108,P01,P02,470
2024,P12,NA,227,P108,P01,P02,3
2024,P12,NA,228,P108,P01,P02,184
2024,P12,NA,229,P108,P01,P02,203
2024,P12,NA,231,P108,P01,P02,9
2024,P12,NA,232,P108,P01,P02,17
2024,P12,NA,237,P108,P01,P02,1
2024,P12,NA,238,P108,P01,P02,28
2024,P12,NA,241,P108,P01,P02,42
2024,P12,NA,244,P108,P01,P02,37
2024,P12,NA,245,P108,P01,P02,1
2024,P12,NA,246,P108,P01,P02,52
2024,P12,NA,247,P108,P01,P02,24
2024,P12,NA,248,P108,P01,P02,58
2024,P12,NA,249,P108,P01,P02,1
2024,P12,NA,271,P108,P01,P02,66
2024,P12,NA,272,P108,P01,P02,67
2024,P12,NA,274,P108,P01,P02,2
2024,P12,NA,287,P108,P01,P02,7
2024,P12,NA,294,P108,P01,P02,1
2024,P12,NA,296,P108,P01,P02,2
2024,P12,NA,311,P108,P01,P02,153
2024,P12,NA,312,P108,P01,P02,127
2024,P12,NA,313,P108,P01,P02,12
2024,P12,NA,314,P108,P01,P02,87
2024,P12,NA,315,P108,P01,P02,5
2024,P12,NA,322,P108,P01,P02,66
2024,P12,NA,325,P108,P01,P02,0
2024,P12,NA,341,P108,P01,P02,41
2024,P12,NA,348,P108,P01,P02,83
2024,P12,NA,351,P108,P01,P02,64
2024,P12,NA,352,P108,P01,P02,42
2024,P12,NA,353,P108,P01,P02,3
2024,P12,NA,373,P108,P01,P02,1
2024,P12,NA,374,P108,P01,P02,1
2024,P12,NA,378,P108,P01,P02,62
2024,P12,NA,392,P108,P01,P02,34
2024,P12,NA,393,P108,P01,P02,9
2024,P12,NA,395,P108,P01,P02,12
2024,P12,NA,411,P108,P01,P02,17
2024,P12,NA,412,P108,P01,P02,8
2024,P12,NA,414,P108,P01,P02,2
2024,P12,NA,415,P108,P01,P02,21
2024,P12,NA,417,P108,P01,P02,10
2024,P12,NA,418,P108,P01,P02,7
2024,P12,NA,419,P108,P01,P02,8
2024,P12,NA,427,P108,P01,P02,56
2024,P12,NA,428,P108,P01,P02,1
2024,P12,NA,429,P108,P01,P02,6
2024,P12,NA,434,P108,P01,P02,17
2024,P12,NA,441,P108,P01,P02,1
2024,P12,NA,442,P108,P01,P02,326
2024,P12,NA,443,P108,P01,P02,214
2024,P12,NA,444,P108,P01,P02,290
2024,P12,NA,445,P108,P01,P02,1
2024,P12,NA,448,P108,P01,P02,9
2024,P12,NA,449,P108,P01,P02,290
2024,P12,NA,452,P108,P01,P02,64
2024,P12,NA,453,P108,P01,P02,15
2024,P12,NA,456,P108,P01,P02,20
2024,P12,NA,461,P108,P01,P02,162
2024,P12,NA,462,P108,P01,P02,142
2024,P12,NA,464,P108,P01,P02,101
2024,P12,NA,466,P108,P01,P02,1
2024,P12,NA,468,P108,P01,P02,1
2024,P12,NA,469,P108,P01,P02,3
2024,P12,NA,472,P108,P01,P02,43
2024,P12,NA,473,P108,P01,P02,73
2024,P12,NA,474,P108,P01,P02,21
2024,P12,NA,476,P108,P01,P02,123
2024,P12,NA,477,P108,P01,P02,873
2024,P12,NA,478,P108,P01,P02,5
2024,P12,NA,481,P108,P01,P02,2
2024,P12,NA,488,P108,P01,P02,26
2024,P12,NA,492,P108,P01,P02,148
2024,P12,NA,493,P108,P01,P02,3
2024,P12,NA,494,P108,P01,P02,2
2024,P12,NA,495,P108,P01,P02,11
2024,P12,NA,496,P108,P01,P02,3
2024,P12,NA,612,P108,P01,P02,2
2024,P12,NA,614,P108,P01,P02,158
2024,P12,NA,618,P108,P01,P02,100
2024,P12,NA,622,P108,P01,P02,82
2024,P12,NA,624,P108,P01,P02,0
2024,P12,NA,625,P108,P01,P02,22
2024,P12,NA,627,P108,P01,P02,0
2024,P12,NA,629,P108,P01,P02,1
2024,P12,NA,631,P108,P01,P02,64
2024,P12,NA,638,P108,P01,P02,0
2024,P12,NA,639,P108,P01,P02,25
2024,P12,NA,642,P108,P01,P02,48
2024,P12,NA,644,P108,P01,P02,133
2024,P12,NA,646,P108,P01,P02,268
2024,P12,NA,648,P108,P01,P02,8
2024,P12,NA,653,P108,P01,P02,41
2024,P12,NA,656,P108,P01,P02,209
2024,P12,NA,661,P108,P01,P02,30
2024,P12,NA,662,P108,P01,P02,236
2024,P12,NA,664,P108,P01,P02,299
2024,P12,NA,665,P108,P01,P02,53
2024,P12,NA,667,P108,P01,P02,345
2024,P12,NA,668,P108,P01,P02,123
2024,P12,NA,669,P108,P01,P02,199
2024,P12,NA,673,P108,P01,P02,62
2024,P12,NA,686,P108,P01,P02,177
2024,P12,NA,687,P108,P01,P02,58
2024,P12,NA,712,P108,P01,P02,81
2024,P12,NA,715,P108,P01,P02,1
2024,P12,NA,722,P108,P01,P02,36
2024,P12,NA,729,P108,P01,P02,254
2024,P12,NA,733,P108,P01,P02,7
2024,P12,NA,735,P108,P01,P02,74
2024,P12,NA,744,P108,P01,P02,94
2024,P12,NA,747,P108,P01,P02,27
2024,P12,NA,753,P108,P01,P02,15
2024,P12,NA,755,P108,P01,P02,13
2024,P12,NA,762,P108,P01,P02,1
2024,P12,NA,771,P108,P01,P02,149
2024,P12,NA,773,P108,P01,P02,20
2024,P12,NA,775,P108,P01,P02,37
2024,P12,NA,776,P108,P01,P02,1
2024,P12,NA,777,P108,P01,P02,200
2024,P12,NA,782,P108,P01,P02,62
2024,P12,NA,783,P108,P01,P02,22
2024,P12,NA,784,P108,P01,P02,11
2024,P12,NA,821,P108,P01,P02,7
2024,P12,NA,824,P108,P01,P02,1
2024,P12,NA,826,P108,P01,P02,49
2024,P12,NA,828,P108,P01,P02,3
2024,P12,NA,831,P108,P01,P02,0
2024,P12,NA,833,P108,P01,P02,98
2024,P12,NA,834,P108,P01,P02,53
2024,P12,NA,844,P108,P01,P02,155
2024,P12,NA,866,P108,P01,P02,64
2024,P12,NA,867,P108,P01,P02,127
2024,P12,NA,868,P108,P01,P02,38
2024,P12,NA,871,P108,P01,P02,126
2024,P12,NA,877,P108,P01,P02,1
2024,P12,NA,878,P108,P01,P02,21
2024,P12,NA,899,P108,P01,P02,118
2024,P12,NA,916,P108,P01,P02,1
2024,P12,NA,921,P108,P01,P02,71
2024,P12,NA,922,P108,P01,P02,36
2024,P12,NA,923,P108,P01,P02,19
2024,P12,NA,924,P108,P01,P02,3
2024,P12,NA,932,P108,P01,P02,2
2024,P12,NA,933,P108,P01,P02,22
2024,P12,NA,936,P108,P01,P02,13
2024,P12,NA,937,P108,P01,P02,13
2024,P12,NA,938,P108,P01,P02,87
2024,P12,NA,951,P108,P01,P02,49
2024,P12,NA,953,P108,P01,P02,5
2024,P12,NA,961,P108,P01,P02,176
2024,P12,NA,962,P108,P01,P02,39
2024,P12,NA,963,P108,P01,P02,1
2024,P12,NA,966,P108,P01,P02,4
2024,P12,NA,967,P108,P01,P02,17
2024,P12,NA,971,P108,P01,P02,1
2024,P12,NA,981,P108,P01,P02,171
2024,P12,NA,982,P108,P01,P02,14
2024,P12,NA,983,P108,P01,P02,98
2024,P12,NA,984,P108,P01,P02,102
2024,P12,NA,985,P108,P01,P02,41
2024,P12,NA,986,P108,P01,P02,15
2024,P12,NA,987,P108,P01,P02,26
2024,P12,NA,993,P108,P01,P02,290
2024,P12,NA,998,P108,P01,P02,121
2024,P12,NA,999,P108,P01,P02,506
2024,P12,NA,33,P109,P01,P02,4
2024,P12,NA,55,P109,P01,P02,57
2024,P12,NA,81,P109,P01,P02,3
2024,P12,NA,222,P109,P01,P02,2
2024,P12,NA,228,P109,P01,P02,0
2024,P12,NA,229,P109,P01,P02,0
2024,P12,NA,311,P109,P01,P02,0
2024,P12,NA,322,P109,P01,P02,0
2024,P12,NA,442,P109,P01,P02,1
2024,P12,NA,443,P109,P01,P02,0
2024,P12,NA,444,P109,P01,P02,1
2024,P12,NA,449,P109,P01,P02,0
2024,P12,NA,461,P109,P01,P02,0
2024,P12,NA,462,P109,P01,P02,0
2024,P12,NA,464,P109,P01,P02,0
2024,P12,NA,473,P109,P01,P02,0
2024,P12,NA,477,P109,P01,P02,0
2024,P12,NA,656,P109,P01,P02,0
2024,P12,NA,664,P109,P01,P02,0
2024,P12,NA,686,P109,P01,P02,0
2024,P12,NA,722,P109,P01,P02,2
2024,P12,NA,735,P109,P01,P02,0
2024,P12,NA,744,P109,P01,P02,0
2024,P12,NA,771,P109,P01,P02,0
2024,P12,NA,777,P109,P01,P02,1
2024,P12,NA,844,P109,P01,P02,0
2024,P12,NA,921,P109,P01,P02,0
2024,P12,NA,951,P109,P01,P02,0
2024,P12,NA,961,P109,P01,P02,0
2024,P12,NA,981,P109,P01,P02,0
2024,P12,NA,983,P109,P01,P02,0
2024,P12,NA,984,P109,P01,P02,0
2024,P12,NA,993,P109,P01,P02,1
2024,P12,NA,999,P109,P01,P02,0
2024,P12,NA,33,P109,P01,P03,70
2024,P12,NA,55,P109,P01,P03,243
2024,P12,NA,442,P109,P01,P03,28
2024,P12,NA,469,P109,P01,P03,28
2024,P12,NA,722,P109,P01,P03,70
2024,P12,NA,921,P109,P01,P03,28
2024,P12,NA,998,P109,P01,P03,28
2024,P12,NA,33,P109,P02,P02,393
2024,P12,NA,55,P109,P02,P02,"7,634"
2024,P12,NA,81,P109,P02,P02,"4,330"
2024,P12,NA,222,P109,P02,P02,586
2024,P12,NA,227,P109,P02,P02,1
2024,P12,NA,228,P109,P02,P02,393
2024,P12,NA,229,P109,P02,P02,71
2024,P12,NA,237,P109,P02,P02,968
2024,P12,NA,247,P109,P02,P02,24
2024,P12,NA,271,P109,P02,P02,246
2024,P12,NA,272,P109,P02,P02,243
2024,P12,NA,311,P109,P02,P02,4
2024,P12,NA,312,P109,P02,P02,3
2024,P12,NA,314,P109,P02,P02,35
2024,P12,NA,351,P109,P02,P02,53
2024,P12,NA,441,P109,P02,P02,6
2024,P12,NA,442,P109,P02,P02,100
2024,P12,NA,443,P109,P02,P02,6
2024,P12,NA,444,P109,P02,P02,78
2024,P12,NA,449,P109,P02,P02,26
2024,P12,NA,452,P109,P02,P02,51
2024,P12,NA,461,P109,P02,P02,8
2024,P12,NA,462,P109,P02,P02,17
2024,P12,NA,464,P109,P02,P02,4
2024,P12,NA,472,P109,P02,P02,17
2024,P12,NA,473,P109,P02,P02,3
2024,P12,NA,477,P109,P02,P02,162
2024,P12,NA,612,P109,P02,P02,1
2024,P12,NA,614,P109,P02,P02,79
2024,P12,NA,631,P109,P02,P02,3
2024,P12,NA,644,P109,P02,P02,1
2024,P12,NA,646,P109,P02,P02,411
2024,P12,NA,653,P109,P02,P02,1
2024,P12,NA,656,P109,P02,P02,389
2024,P12,NA,662,P109,P02,P02,64
2024,P12,NA,664,P109,P02,P02,756
2024,P12,NA,667,P109,P02,P02,9
2024,P12,NA,668,P109,P02,P02,1
2024,P12,NA,669,P109,P02,P02,1
2024,P12,NA,673,P109,P02,P02,1
2024,P12,NA,686,P109,P02,P02,359
2024,P12,NA,687,P109,P02,P02,26
2024,P12,NA,722,P109,P02,P02,655
2024,P12,NA,729,P109,P02,P02,26
2024,P12,NA,735,P109,P02,P02,4
2024,P12,NA,744,P109,P02,P02,15
2024,P12,NA,771,P109,P02,P02,49
2024,P12,NA,777,P109,P02,P02,51
2024,P12,NA,782,P109,P02,P02,1
2024,P12,NA,833,P109,P02,P02,6
2024,P12,NA,834,P109,P02,P02,4
2024,P12,NA,844,P109,P02,P02,178
2024,P12,NA,866,P109,P02,P02,96
2024,P12,NA,867,P109,P02,P02,173
2024,P12,NA,868,P109,P02,P02,4
2024,P12,NA,871,P109,P02,P02,92
